free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,excess_tax_benefit_from_stock_based_compensation,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
119103000.0,-74531000.0,0.0,-85830000.0,113058000.0,124944000.0,-2736000.0,-9150000.0,-128267000.0,-128267000.0,-1156000.0,-52580000.0,-52580000.0,-74531000.0,-74531000.0,0.0,0.0,0.0,-85816000.0,-85816000.0,14000.0,-85830000.0,-85830000.0,204933000.0,204933000.0,-174012000.0,-8498000.0,-57819000.0,42538000.0,44738000.0,-2200000.0,38699000.0,-40899000.0,-40899000.0,-9152000.0,-148354000.0,7273000.0,7273000.0,58402000.0,344000.0,16054000.0,-2858000.0,-2858000.0,54955000.0,54955000.0,325000.0,251723000.0,2022-10-31
344558000.0,-39083000.0,0.0,-119739000.0,367344000.0,113058000.0,1699000.0,252587000.0,-92033000.0,-92033000.0,-859000.0,-52091000.0,-52091000.0,-39083000.0,-39083000.0,0.0,0.0,0.0,-119677000.0,-119677000.0,62000.0,-119739000.0,-119739000.0,464297000.0,464297000.0,-26366000.0,-10166000.0,-65000000.0,-224417000.0,-27838000.0,-196579000.0,-211624000.0,15045000.0,15045000.0,27914000.0,234904000.0,10399000.0,10399000.0,61579000.0,,22471000.0,-13329000.0,-13329000.0,56743000.0,56743000.0,19378000.0,354993000.0,2023-01-31
292497000.0,-300000000.0,,-50029000.0,297291000.0,367344000.0,-271000.0,-69782000.0,-362427000.0,-362427000.0,-4348000.0,-58079000.0,-58079000.0,-300000000.0,-300000000.0,,,,-49881000.0,-49881000.0,148000.0,-50029000.0,-50029000.0,342526000.0,342526000.0,23076000.0,-26315000.0,-68497000.0,52145000.0,-92858000.0,145003000.0,118525000.0,26478000.0,26478000.0,6668000.0,52819000.0,6256000.0,6256000.0,63351000.0,11802000.0,23446000.0,-1656000.0,-1656000.0,55602000.0,55602000.0,10374000.0,156531000.0,2023-04-30
329608000.0,-10000000.0,,-42851000.0,514435000.0,297291000.0,1639000.0,215505000.0,-114166000.0,-114166000.0,-45602000.0,-58564000.0,-58564000.0,-10000000.0,-10000000.0,,,,-42788000.0,-42788000.0,63000.0,-42851000.0,-42851000.0,372459000.0,372459000.0,30857000.0,-17384000.0,-66709000.0,34098000.0,24903000.0,9195000.0,-30685000.0,39880000.0,39880000.0,-13283000.0,101893000.0,-7758000.0,-7758000.0,61983000.0,532000.0,20713000.0,-2185000.0,-2185000.0,55241000.0,55241000.0,3811000.0,201507000.0,2023-07-31
248478000.0,-3001000.0,,-41950000.0,698807000.0,514435000.0,-2210000.0,186582000.0,-62087000.0,-62087000.0,-1158000.0,-57928000.0,-57928000.0,-3001000.0,-3001000.0,,,,-41759000.0,-41759000.0,191000.0,-41950000.0,-41950000.0,290428000.0,290428000.0,-84263000.0,93577000.0,-64962000.0,21732000.0,18977000.0,2755000.0,77118000.0,-74363000.0,-74363000.0,-29242000.0,-97942000.0,-7426000.0,-7426000.0,59019000.0,121000.0,22276000.0,-4152000.0,-4152000.0,55184000.0,55184000.0,4958000.0,237285000.0,2023-10-31
621232000.0,0.0,,-53628000.0,1262007000.0,698807000.0,1796000.0,561404000.0,-59627000.0,-59627000.0,-1723000.0,-57904000.0,-57904000.0,0.0,0.0,,,,-53829000.0,-53829000.0,-201000.0,-53628000.0,-53628000.0,674860000.0,674860000.0,198223000.0,45127000.0,-68994000.0,31352000.0,53913000.0,-22561000.0,-65915000.0,43354000.0,43354000.0,36873000.0,152398000.0,1467000.0,1467000.0,68137000.0,,18319000.0,-21092000.0,-21092000.0,66563000.0,66563000.0,2726000.0,354439000.0,2024-01-31
