treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,current_notes_payable,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
24500868.0,228827395.0,253328263.0,3615800000.0,4836300000.0,-2679100000.0,10924900000.0,692400000.0,-2679100000.0,6088600000.0,9876900000.0,6105200000.0,16600000.0,6088600000.0,-766200000.0,-766200000.0,1719400000.0,8320900000.0,,253300000.0,253300000.0,11976400000.0,6289600000.0,1154200000.0,667000000.0,667000000.0,680100000.0,680100000.0,3788300000.0,3788300000.0,5686800000.0,2006000000.0,1048000000.0,1048000000.0,7500000.0,,1040500000.0,541200000.0,4097600000.0,2006000000.0,2091600000.0,2091600000.0,18081600000.0,11702400000.0,1398600000.0,8767700000.0,3264000000.0,5503700000.0,1536100000.0,-1912500000.0,3448600000.0,2674100000.0,737700000.0,36800000.0,0.0,6379200000.0,384800000.0,1993800000.0,-129900000.0,1280300000.0,333800000.0,509600000.0,2780100000.0,2780100000.0,1220500000.0,1220500000.0,2022-12-31
24500000.0,228000000.0,252500000.0,4137200000.0,4830100000.0,-2717900000.0,10866200000.0,1243400000.0,-2717900000.0,6036100000.0,10517900000.0,6054300000.0,18200000.0,6036100000.0,-699300000.0,-699300000.0,1719400000.0,8202300000.0,,252500000.0,252500000.0,11843100000.0,7011700000.0,1218700000.0,674900000.0,674900000.0,636300000.0,636300000.0,4481800000.0,4481800000.0,4831400000.0,2165600000.0,348300000.0,348300000.0,7500000.0,,340800000.0,354900000.0,4128200000.0,2165600000.0,1962600000.0,1962600000.0,17897400000.0,11822600000.0,1486300000.0,8754000000.0,3231400000.0,5522600000.0,1582300000.0,,,,,,,6074800000.0,432200000.0,2343700000.0,-136500000.0,1467800000.0,424900000.0,587500000.0,2606000000.0,2606000000.0,692900000.0,692900000.0,2023-03-31
24500000.0,228000000.0,252500000.0,4363200000.0,5026800000.0,-2877600000.0,11285600000.0,1081800000.0,-2877600000.0,6258800000.0,10735400000.0,6277200000.0,18400000.0,6258800000.0,-743400000.0,-743400000.0,1719400000.0,8445400000.0,23400000.0,252800000.0,252800000.0,12629300000.0,7036100000.0,1185500000.0,680400000.0,680400000.0,693600000.0,693600000.0,4476600000.0,4476600000.0,5593200000.0,2442300000.0,550200000.0,550200000.0,9400000.0,200000000.0,340800000.0,423800000.0,4619200000.0,2442300000.0,2176900000.0,2176900000.0,18906500000.0,12231500000.0,1440400000.0,9136400000.0,3388900000.0,5747500000.0,1654700000.0,,,,,,,6675000000.0,455800000.0,2355800000.0,-144400000.0,1475300000.0,434200000.0,590700000.0,3199800000.0,3199800000.0,663600000.0,663600000.0,2023-06-30
24500000.0,227800000.0,252300000.0,3864600000.0,4824600000.0,-2375000000.0,11506400000.0,1512700000.0,-2375000000.0,6681800000.0,11158100000.0,6700400000.0,18600000.0,6681800000.0,-822000000.0,-822000000.0,1719400000.0,8970900000.0,,252300000.0,252300000.0,12202800000.0,6988600000.0,1191100000.0,625100000.0,625100000.0,696100000.0,696100000.0,4476300000.0,4476300000.0,5214200000.0,2258000000.0,348300000.0,348300000.0,7500000.0,,340800000.0,514600000.0,4351300000.0,2258000000.0,2093300000.0,2093300000.0,18903200000.0,12176300000.0,1435700000.0,9056800000.0,3337700000.0,5719100000.0,1683800000.0,,,,,,,6726900000.0,432600000.0,2191800000.0,-156700000.0,1356600000.0,408100000.0,583800000.0,3142500000.0,3142500000.0,960000000.0,960000000.0,2023-09-30
24500713.0,227173161.0,251673874.0,3684500000.0,4779800000.0,-2539900000.0,11775000000.0,816400000.0,-2539900000.0,6995200000.0,10973100000.0,7017000000.0,21800000.0,6995200000.0,-670800000.0,-670800000.0,1719400000.0,9133700000.0,,251700000.0,251700000.0,12374900000.0,6321400000.0,1042900000.0,596900000.0,596900000.0,703700000.0,703700000.0,3977900000.0,3977900000.0,6053500000.0,,801900000.0,801900000.0,7500000.0,,794400000.0,591700000.0,4659900000.0,2634700000.0,2025200000.0,2025200000.0,19391900000.0,12522000000.0,1214700000.0,9535100000.0,3439800000.0,6095300000.0,1772200000.0,-2048700000.0,3820900000.0,2945800000.0,832800000.0,42300000.0,0.0,6869900000.0,665700000.0,2152100000.0,-170400000.0,1332300000.0,385100000.0,605100000.0,2956800000.0,2956800000.0,1095300000.0,1095300000.0,2023-12-31
