ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_accrued_expenses,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,prepaid_assets,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
639000000.0,639000000.0,9252000000.0,10128000000.0,-12026000000.0,11374000000.0,-1502000000.0,-12026000000.0,64000000.0,1310000000.0,11141000000.0,1310000000.0,1310000000.0,-28000000.0,-28000000.0,-1500000000.0,2838000000.0,2838000000.0,14193000000.0,11315000000.0,46000000.0,,928000000.0,472000000.0,86000000.0,386000000.0,9869000000.0,38000000.0,9831000000.0,2878000000.0,106000000.0,1643000000.0,1643000000.0,259000000.0,26000000.0,233000000.0,233000000.0,106000000.0,764000000.0,358000000.0,42000000.0,406000000.0,331000000.0,243000000.0,75000000.0,15503000000.0,14127000000.0,46000000.0,41000000.0,348000000.0,348000000.0,21000000.0,182000000.0,182000000.0,182000000.0,13336000000.0,3212000000.0,10124000000.0,153000000.0,-538000000.0,691000000.0,63000000.0,1000000.0,49000000.0,523000000.0,41000000.0,14000000.0,0.0,1376000000.0,18000000.0,30000000.0,118000000.0,398000000.0,230000000.0,168000000.0,-1000000.0,169000000.0,812000000.0,0.0,812000000.0,344000000.0,468000000.0,2022-12-31
640000000.0,640000000.0,9012000000.0,9819000000.0,-11114000000.0,11962000000.0,-1616000000.0,-11114000000.0,57000000.0,2200000000.0,11729000000.0,2200000000.0,2200000000.0,-15000000.0,-15000000.0,-585000000.0,2800000000.0,2800000000.0,13747000000.0,10898000000.0,43000000.0,,820000000.0,475000000.0,80000000.0,395000000.0,9560000000.0,31000000.0,9529000000.0,2849000000.0,,1708000000.0,1708000000.0,259000000.0,26000000.0,233000000.0,233000000.0,102000000.0,780000000.0,455000000.0,,325000000.0,248000000.0,172000000.0,77000000.0,15947000000.0,14714000000.0,47000000.0,36000000.0,353000000.0,353000000.0,669000000.0,176000000.0,176000000.0,176000000.0,13314000000.0,3097000000.0,10217000000.0,119000000.0,-509000000.0,628000000.0,28000000.0,1000000.0,43000000.0,515000000.0,28000000.0,13000000.0,0.0,1233000000.0,23000000.0,31000000.0,122000000.0,307000000.0,139000000.0,168000000.0,-1000000.0,169000000.0,750000000.0,0.0,750000000.0,174000000.0,576000000.0,2023-03-31
639000000.0,639000000.0,8937000000.0,9611000000.0,-10886000000.0,11897000000.0,-1661000000.0,-10886000000.0,51000000.0,2337000000.0,11664000000.0,2337000000.0,2337000000.0,36000000.0,36000000.0,-396000000.0,2697000000.0,2697000000.0,13450000000.0,10702000000.0,44000000.0,,841000000.0,463000000.0,78000000.0,385000000.0,9354000000.0,27000000.0,9327000000.0,2748000000.0,102000000.0,1631000000.0,1631000000.0,257000000.0,24000000.0,233000000.0,233000000.0,60000000.0,698000000.0,355000000.0,39000000.0,343000000.0,278000000.0,188000000.0,65000000.0,15787000000.0,14700000000.0,66000000.0,32000000.0,401000000.0,401000000.0,691000000.0,176000000.0,176000000.0,176000000.0,13223000000.0,2982000000.0,10241000000.0,111000000.0,-515000000.0,626000000.0,28000000.0,4000000.0,38000000.0,515000000.0,28000000.0,13000000.0,0.0,1087000000.0,48000000.0,22000000.0,118000000.0,276000000.0,131000000.0,145000000.0,-1000000.0,146000000.0,623000000.0,,623000000.0,81000000.0,542000000.0,2023-06-30
641000000.0,641000000.0,8879000000.0,9558000000.0,-10644000000.0,11922000000.0,-1384000000.0,-10644000000.0,50000000.0,2414000000.0,11747000000.0,2414000000.0,2414000000.0,6000000.0,6000000.0,-247000000.0,2655000000.0,2655000000.0,13997000000.0,11537000000.0,43000000.0,588000000.0,1213000000.0,329000000.0,73000000.0,256000000.0,9364000000.0,31000000.0,9333000000.0,2460000000.0,98000000.0,1599000000.0,1599000000.0,194000000.0,19000000.0,175000000.0,175000000.0,61000000.0,508000000.0,162000000.0,78000000.0,346000000.0,280000000.0,201000000.0,66000000.0,16411000000.0,15335000000.0,66000000.0,28000000.0,1198000000.0,1198000000.0,695000000.0,176000000.0,176000000.0,176000000.0,13058000000.0,2859000000.0,10199000000.0,114000000.0,-521000000.0,635000000.0,28000000.0,12000000.0,39000000.0,516000000.0,27000000.0,13000000.0,0.0,1076000000.0,31000000.0,22000000.0,122000000.0,272000000.0,125000000.0,147000000.0,-1000000.0,148000000.0,629000000.0,,629000000.0,212000000.0,417000000.0,2023-09-30
637000000.0,637000000.0,8766000000.0,9300000000.0,-10558000000.0,11674000000.0,-843000000.0,-10558000000.0,44000000.0,2418000000.0,11499000000.0,2418000000.0,2418000000.0,19000000.0,19000000.0,-103000000.0,2502000000.0,2502000000.0,13864000000.0,11301000000.0,47000000.0,592000000.0,1210000000.0,343000000.0,78000000.0,265000000.0,9109000000.0,28000000.0,9081000000.0,2563000000.0,83000000.0,1666000000.0,1666000000.0,191000000.0,16000000.0,175000000.0,175000000.0,64000000.0,559000000.0,192000000.0,38000000.0,367000000.0,305000000.0,194000000.0,62000000.0,16282000000.0,14562000000.0,59000000.0,24000000.0,1198000000.0,1198000000.0,19000000.0,176000000.0,176000000.0,176000000.0,12976000000.0,2745000000.0,10231000000.0,110000000.0,-523000000.0,633000000.0,40000000.0,4000000.0,34000000.0,514000000.0,28000000.0,13000000.0,0.0,1720000000.0,27000000.0,15000000.0,131000000.0,1057000000.0,897000000.0,160000000.0,-2000000.0,162000000.0,490000000.0,,490000000.0,118000000.0,372000000.0,2023-12-31
