free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
957100000.0,0.0,0.0,-24400000.0,24500000.0,169400000.0,137974300000.0,142109800000.0,-4135400000.0,-5091200000.0,-5091200000.0,-4727700000.0,-363500000.0,0.0,0.0,0.0,0.0,-25700000.0,-25700000.0,-10400000.0,-9700000.0,-700000.0,9100000.0,11100000.0,-2000000.0,-24400000.0,-24400000.0,981500000.0,981500000.0,187000000.0,81100000.0,-36700000.0,46300000.0,46300000.0,26300000.0,20000000.0,20000000.0,96300000.0,96300000.0,42300000.0,25500000.0,-1100000.0,-1100000.0,90600000.0,90600000.0,56700000.0,56700000.0,33900000.0,-700000.0,-700000.0,0.0,637900000.0,2022-12-31
887200000.0,0.0,0.0,-15200000.0,41100000.0,30900000.0,129661000000.0,137974300000.0,-8313300000.0,-9198500000.0,-9198500000.0,-7162900000.0,-2035600000.0,0.0,0.0,0.0,0.0,-17200000.0,-17200000.0,400000.0,700000.0,-300000.0,-2400000.0,,-2400000.0,-15200000.0,-15200000.0,902400000.0,902400000.0,-22700000.0,-113900000.0,74100000.0,258300000.0,258300000.0,-24200000.0,282500000.0,282500000.0,-241200000.0,-241200000.0,15900000.0,20200000.0,-8700000.0,-8700000.0,88700000.0,88700000.0,56800000.0,56800000.0,31900000.0,-74800000.0,-74800000.0,,883800000.0,2023-03-31
629900000.0,-16400000.0,0.0,-20500000.0,23900000.0,580800000.0,115126900000.0,129661000000.0,-14534100000.0,-15262500000.0,-15262500000.0,-14846300000.0,-399800000.0,-16400000.0,-16400000.0,-16400000.0,0.0,78000000.0,78000000.0,98500000.0,100800000.0,-2300000.0,0.0,,0.0,-20500000.0,-20500000.0,650400000.0,650400000.0,-218300000.0,72800000.0,-37900000.0,-378700000.0,-378700000.0,-46200000.0,-332500000.0,-332500000.0,125500000.0,125500000.0,-10300000.0,19500000.0,-8500000.0,-8500000.0,89300000.0,89300000.0,57000000.0,57000000.0,32300000.0,1100000.0,1100000.0,,777600000.0,2023-06-30
836800000.0,0.0,0.0,-19900000.0,41000000.0,271600000.0,89497400000.0,115126900000.0,-25629600000.0,-26466800000.0,-26466800000.0,-26066800000.0,-400000000.0,0.0,0.0,0.0,0.0,-19500000.0,-19500000.0,400000.0,800000.0,-400000.0,0.0,,0.0,-19900000.0,-19900000.0,856700000.0,856700000.0,-10200000.0,63100000.0,-80500000.0,-33600000.0,-33600000.0,2900000.0,-36500000.0,-36500000.0,40800000.0,40800000.0,16200000.0,18900000.0,-8600000.0,-8600000.0,88300000.0,88300000.0,57200000.0,57200000.0,31100000.0,1900000.0,1900000.0,,750200000.0,2023-09-30
1023500000.0,0.0,0.0,-20800000.0,23900000.0,226100000.0,93109700000.0,89497400000.0,3612400000.0,2588500000.0,2588500000.0,2988600000.0,-400100000.0,0.0,0.0,0.0,0.0,-20400000.0,-20400000.0,-97500000.0,-96400000.0,-1100000.0,97900000.0,,0.0,-20800000.0,-20800000.0,1044300000.0,1044300000.0,156000000.0,588000000.0,-501500000.0,46100000.0,46100000.0,36700000.0,9400000.0,9400000.0,23400000.0,23400000.0,12600000.0,24300000.0,-49200000.0,-49200000.0,86300000.0,86300000.0,55600000.0,55600000.0,30700000.0,-300000.0,-300000.0,,814600000.0,2023-12-31
