free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
86747000.0,-3555317000.0,3687741000.0,-280593000.0,71822000.0,21866000.0,141797000.0,155223000.0,-4863000.0,-8563000.0,-19240000.0,-19240000.0,24520000.0,4135000.0,-180319000.0,-180319000.0,132424000.0,154800000.0,-3554488000.0,3709288000.0,132424000.0,-3555317000.0,3687741000.0,-356663000.0,-356663000.0,-20462000.0,-106610000.0,0.0,-106610000.0,-2016000.0,-2016000.0,51002000.0,51002000.0,-278577000.0,367340000.0,367340000.0,105873000.0,111341000.0,-5468000.0,-104549000.0,10938000.0,-32929000.0,-32929000.0,208693000.0,208693000.0,80335000.0,80335000.0,128358000.0,53661000.0,80805000.0,-27144000.0,0.0,125653000.0,2022-12-31
-138455000.0,-4650945000.0,5008631000.0,-267263000.0,204902000.0,18629000.0,146442000.0,141797000.0,-1521000.0,6166000.0,149901000.0,149901000.0,,-21271000.0,-186514000.0,-186514000.0,357686000.0,358705000.0,-4649926000.0,5008631000.0,-1019000.0,-1019000.0,5008631000.0,-272543000.0,-272543000.0,-24014000.0,-16924000.0,,-16924000.0,-1357000.0,-1357000.0,35658000.0,35658000.0,-265906000.0,128808000.0,128808000.0,-162979000.0,-129449000.0,-33530000.0,6092000.0,12509000.0,4183000.0,4183000.0,182094000.0,182094000.0,62028000.0,62028000.0,120066000.0,21374000.0,34435000.0,-13061000.0,0.0,65535000.0,2023-03-31
-18839000.0,-5438120000.0,5665249000.0,-336125000.0,65244000.0,27873000.0,149493000.0,146442000.0,-1422000.0,4473000.0,59926000.0,59926000.0,,5489000.0,-180546000.0,-180546000.0,227129000.0,-761858000.0,-5437107000.0,4675249000.0,988987000.0,-1013000.0,5665249000.0,-372739000.0,-372739000.0,-15975000.0,-20371000.0,,-20371000.0,-1273000.0,-1273000.0,-268000.0,-268000.0,-334852000.0,317286000.0,317286000.0,23050000.0,20591000.0,2459000.0,-2601000.0,22373000.0,-1384000.0,-1384000.0,203462000.0,203462000.0,69133000.0,69133000.0,134329000.0,71243000.0,34748000.0,-1505000.0,38000000.0,1143000.0,2023-06-30
-144425000.0,-3568741000.0,3946642000.0,-364705000.0,200127000.0,28446000.0,170502000.0,149493000.0,-3515000.0,24524000.0,194045000.0,194045000.0,-5229000.0,1980000.0,-180607000.0,-180607000.0,377901000.0,378806000.0,-3567836000.0,3946642000.0,-905000.0,-905000.0,0.0,-389801000.0,-389801000.0,-21971000.0,-12467000.0,,-12467000.0,-3169000.0,-3169000.0,9342000.0,9342000.0,-361536000.0,220280000.0,220280000.0,-67024000.0,-91206000.0,24182000.0,15295000.0,18313000.0,-10526000.0,-10526000.0,190662000.0,190662000.0,57730000.0,57730000.0,132932000.0,-17831000.0,-13415000.0,-4416000.0,0.0,91391000.0,2023-09-30
70189000.0,-4537970000.0,4755646000.0,-377004000.0,42173000.0,14651000.0,222789000.0,170502000.0,-7427000.0,59714000.0,21794000.0,21794000.0,-10947000.0,5048000.0,-189983000.0,-189983000.0,217676000.0,218594000.0,-4537052000.0,4755646000.0,-918000.0,-918000.0,0.0,-409273000.0,-409273000.0,-33164000.0,-7917000.0,,-7917000.0,-75000.0,-75000.0,8812000.0,8812000.0,-376929000.0,447193000.0,447193000.0,166359000.0,229757000.0,-63398000.0,-11750000.0,20604000.0,-27537000.0,-27537000.0,216800000.0,216800000.0,78277000.0,78277000.0,138523000.0,53523000.0,47366000.0,6157000.0,0.0,29194000.0,2023-12-31
