treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,derivative_product_liabilities,non_current_pension_and_other_postretirement_benefit_plans,non_current_accrued_expenses,tradeand_other_payables_non_current,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,current_provisions,payables,other_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_deferred_taxes_assets,financial_assets,other_investments,investmentin_financial_assets,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
0.0,1549800030.0,1549800030.0,22113000000.0,29232000000.0,-22090000000.0,65316000000.0,-3700000000.0,-22090000000.0,953000000.0,37037000000.0,60002000000.0,37058000000.0,21000000.0,37037000000.0,-574000000.0,35308000000.0,387000000.0,387000000.0,59425000000.0,33132000000.0,943000000.0,1168000000.0,37000000.0,3440000000.0,14000000.0,2944000000.0,23690000000.0,725000000.0,22965000000.0,896000000.0,26293000000.0,5542000000.0,228000000.0,5314000000.0,722000000.0,5841000000.0,1927000000.0,1364000000.0,2550000000.0,96483000000.0,73890000000.0,90000000.0,243000000.0,3263000000.0,74000000.0,,1066000000.0,1056000000.0,10000000.0,76000000.0,59127000000.0,39307000000.0,19820000000.0,9449000000.0,-7743000000.0,17192000000.0,2653000000.0,32000000.0,7885000000.0,1182000000.0,5440000000.0,0.0,22593000000.0,87000000.0,150000000.0,162000000.0,1329000000.0,4699000000.0,1413000000.0,1864000000.0,1422000000.0,1980000000.0,731000000.0,7212000000.0,-59000000.0,7271000000.0,6243000000.0,77000000.0,6166000000.0,4755000000.0,1411000000.0,2022-12-31
0.0,1549847275.0,1549847275.0,24309000000.0,31503000000.0,-23503000000.0,66330000000.0,-2594000000.0,-23503000000.0,962000000.0,35789000000.0,62705000000.0,35811000000.0,22000000.0,35789000000.0,-1825000000.0,35159000000.0,387000000.0,387000000.0,60876000000.0,36016000000.0,133000000.0,1128000000.0,,3400000000.0,,2795000000.0,27646000000.0,730000000.0,26916000000.0,914000000.0,24860000000.0,3857000000.0,232000000.0,3625000000.0,546000000.0,20413000000.0,,1203000000.0,19210000000.0,96687000000.0,74421000000.0,,,3498000000.0,116000000.0,1157000000.0,,,,77000000.0,59292000000.0,39291000000.0,20001000000.0,9599000000.0,,9599000000.0,,9599000000.0,,,,,22266000000.0,40000000.0,0.0,,,4967000000.0,,,,,508000000.0,10289000000.0,,,6462000000.0,230000000.0,6232000000.0,,,2023-03-31
0.0,1549878574.0,1549878574.0,23221000000.0,29838000000.0,-20894000000.0,66277000000.0,-3536000000.0,-20894000000.0,953000000.0,37392000000.0,61721000000.0,37416000000.0,24000000.0,37392000000.0,-234000000.0,35163000000.0,387000000.0,387000000.0,59127000000.0,32752000000.0,68000000.0,1078000000.0,,2398000000.0,,2800000000.0,25051000000.0,722000000.0,24329000000.0,1357000000.0,26375000000.0,4787000000.0,231000000.0,4556000000.0,567000000.0,20938000000.0,,1200000000.0,19738000000.0,96543000000.0,73704000000.0,,,3736000000.0,163000000.0,1071000000.0,,,,72000000.0,58286000000.0,38326000000.0,19960000000.0,9624000000.0,,9624000000.0,,9624000000.0,,,,,22839000000.0,44000000.0,0.0,,,5051000000.0,,,,,840000000.0,11092000000.0,,,5812000000.0,148000000.0,5664000000.0,,,2023-06-30
0.0,1549906100.0,1549906100.0,22726000000.0,28576000000.0,-20429000000.0,64794000000.0,-6087000000.0,-20429000000.0,979000000.0,37197000000.0,59422000000.0,37221000000.0,24000000.0,37197000000.0,-434000000.0,35166000000.0,387000000.0,387000000.0,58865000000.0,30277000000.0,75000000.0,1048000000.0,,2244000000.0,,2752000000.0,22969000000.0,744000000.0,22225000000.0,1189000000.0,28588000000.0,5607000000.0,235000000.0,5372000000.0,1193000000.0,21705000000.0,,1163000000.0,20542000000.0,96086000000.0,73585000000.0,,,4057000000.0,151000000.0,1228000000.0,,,,62000000.0,57626000000.0,37687000000.0,19939000000.0,9700000000.0,,9700000000.0,,9700000000.0,,,,,22501000000.0,97000000.0,0.0,,,5292000000.0,,,,,697000000.0,11300000000.0,,,5115000000.0,244000000.0,4871000000.0,,,2023-09-30
0.0,1550162626.0,1550162626.0,21654000000.0,28622000000.0,-18994000000.0,66637000000.0,-5488000000.0,-18994000000.0,1128000000.0,39143000000.0,61508000000.0,39166000000.0,23000000.0,39143000000.0,1502000000.0,35341000000.0,388000000.0,388000000.0,61953000000.0,31411000000.0,38000000.0,1520000000.0,36000000.0,2617000000.0,7000000.0,2844000000.0,23222000000.0,857000000.0,22365000000.0,1127000000.0,30542000000.0,5400000000.0,271000000.0,5129000000.0,1028000000.0,7623000000.0,2280000000.0,2076000000.0,3267000000.0,101119000000.0,76065000000.0,92000000.0,274000000.0,4718000000.0,228000000.0,,1530000000.0,1530000000.0,0.0,147000000.0,58137000000.0,38089000000.0,20048000000.0,10502000000.0,-8599000000.0,19101000000.0,2045000000.0,36000000.0,9199000000.0,1352000000.0,6469000000.0,0.0,25054000000.0,116000000.0,0.0,102000000.0,1617000000.0,5424000000.0,1568000000.0,2325000000.0,1531000000.0,2102000000.0,1426000000.0,8407000000.0,-45000000.0,8452000000.0,5860000000.0,20000000.0,5840000000.0,4515000000.0,1325000000.0,2023-12-31
0.0,1550221288.0,1550221288.0,25468000000.0,34551000000.0,-21367000000.0,70754000000.0,-3307000000.0,-21367000000.0,1242000000.0,37445000000.0,64704000000.0,37501000000.0,56000000.0,37445000000.0,-212000000.0,35194000000.0,388000000.0,388000000.0,64792000000.0,35891000000.0,51000000.0,1280000000.0,,2596000000.0,,2621000000.0,28220000000.0,961000000.0,27259000000.0,1123000000.0,28901000000.0,6331000000.0,281000000.0,6050000000.0,1148000000.0,21330000000.0,,1631000000.0,19699000000.0,102293000000.0,76699000000.0,,,4618000000.0,213000000.0,1565000000.0,,,,130000000.0,58812000000.0,38834000000.0,19978000000.0,10616000000.0,,10616000000.0,,10616000000.0,,,,,25594000000.0,11000000.0,,,,5337000000.0,,,,,1153000000.0,11072000000.0,,,8021000000.0,180000000.0,7841000000.0,,,2024-03-31
