treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,dividends_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,financial_assets,investments_and_advances,other_investments,investmentin_financial_assets,financial_assets_designatedas_fair_value_through_profitor_loss_total,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,prepaid_assets,inventory,other_inventories,receivables,receivables_adjustments_allowances,accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_financial,date,allowance_for_doubtful_accounts_receivable
,8800000.0,683614803.0,683614803.0,7454394000.0,7512017000.0,3618086000.0,12547365000.0,-439979000.0,3802385000.0,5035348000.0,184299000.0,12308390000.0,7155815000.0,1936168000.0,5219647000.0,-160063000.0,-160063000.0,,,-997945000.0,9413000.0,6368242000.0,6183943000.0,184299000.0,10471798000.0,8937338000.0,461230000.0,137830000.0,125579000.0,125579000.0,565639000.0,565639000.0,7088743000.0,7088743000.0,1534460000.0,243659000.0,423274000.0,423274000.0,423274000.0,867527000.0,555792000.0,311735000.0,125655000.0,186080000.0,17627613000.0,16533132000.0,127299000.0,84416000.0,84416000.0,52923000.0,71630000.0,1753609000.0,27600000.0,1344207000.0,1344207000.0,381802000.0,1417262000.0,96683000.0,1320579000.0,11944885000.0,-2058663000.0,14003548000.0,1018950000.0,224860000.0,1094481000.0,212957000.0,12270000.0,58653000.0,224921000.0,95350000.0,528057000.0,-24857000.0,403899000.0,403899000.0,57623000.0,57623000.0,57623000.0,2022-12-31,
,8800000.0,688592052.0,688592052.0,7787913000.0,7848957000.0,3861383000.0,13140451000.0,-340848000.0,4045682000.0,5291494000.0,184299000.0,12809155000.0,7374874000.0,1899081000.0,5475793000.0,-127068000.0,-127068000.0,,,-805515000.0,776000.0,6407600000.0,6223301000.0,184299000.0,10552220000.0,9164467000.0,456113000.0,118043000.0,124806000.0,124806000.0,580786000.0,580786000.0,7333362000.0,7333362000.0,1387753000.0,223576000.0,515595000.0,515595000.0,515595000.0,648582000.0,429640000.0,218942000.0,74774000.0,144168000.0,17927094000.0,16880189000.0,129826000.0,78721000.0,78721000.0,86540000.0,55035000.0,1945431000.0,27612000.0,1523520000.0,1523520000.0,394299000.0,1430111000.0,99031000.0,1331080000.0,12049389000.0,,,,,1046905000.0,187106000.0,10118000.0,71071000.0,203272000.0,62856000.0,514294000.0,-27954000.0,433830000.0,433830000.0,61044000.0,61044000.0,61044000.0,2023-03-31,
,8800000.0,688759098.0,688759098.0,7982889000.0,8083147000.0,3573037000.0,13084251000.0,-422484000.0,3757336000.0,5001104000.0,184299000.0,12754747000.0,7154188000.0,1968785000.0,5185403000.0,-91737000.0,-91737000.0,,,-1136208000.0,4279000.0,6409069000.0,6224770000.0,184299000.0,10814525000.0,9343045000.0,430379000.0,86925000.0,124478000.0,124478000.0,580211000.0,580211000.0,7569344000.0,7569344000.0,1471480000.0,220366000.0,513803000.0,513803000.0,513803000.0,737311000.0,467235000.0,270076000.0,75223000.0,194853000.0,17968713000.0,16919717000.0,110845000.0,131622000.0,131622000.0,91044000.0,66333000.0,1629719000.0,27485000.0,1213718000.0,1213718000.0,388516000.0,1428067000.0,97080000.0,1330987000.0,12336931000.0,,,,,1048996000.0,156117000.0,11228000.0,60738000.0,227811000.0,75693000.0,492844000.0,-28646000.0,431745000.0,431745000.0,100258000.0,100258000.0,100258000.0,2023-06-30,
0.0,8800000.0,688997218.0,688997218.0,8272324000.0,8367096000.0,3320850000.0,13102270000.0,-505080000.0,3505149000.0,4735174000.0,184299000.0,12706043000.0,6861377000.0,1941904000.0,4919473000.0,-109689000.0,-29538000.0,-114159000.0,34008000.0,-1388738000.0,5260000.0,6412640000.0,6228341000.0,184299000.0,11121389000.0,9615476000.0,408169000.0,104622000.0,122053000.0,122053000.0,582228000.0,582228000.0,7786570000.0,7786570000.0,1505913000.0,203624000.0,580526000.0,580526000.0,580526000.0,721763000.0,464339000.0,257424000.0,74898000.0,182526000.0,17982766000.0,16981933000.0,116654000.0,177765000.0,177765000.0,175644000.0,101012000.0,1397724000.0,27409000.0,991593000.0,991593000.0,378722000.0,1414324000.0,93131000.0,1321193000.0,12449278000.0,,,,,1000833000.0,152604000.0,11316000.0,77750000.0,240383000.0,86619000.0,424008000.0,-29230000.0,371840000.0,371840000.0,94772000.0,94772000.0,,2023-09-30,
,8800000.0,689271039.0,689271039.0,8459888000.0,8516030000.0,3437266000.0,13371296000.0,-618835000.0,3621565000.0,4855266000.0,184299000.0,12933739000.0,6942771000.0,1903206000.0,5039565000.0,-102286000.0,-102286000.0,,,-1279696000.0,7254000.0,6414293000.0,6229994000.0,184299000.0,11431190000.0,9746010000.0,465874000.0,75961000.0,96653000.0,96653000.0,578902000.0,578902000.0,7894174000.0,7894174000.0,1685180000.0,223121000.0,621856000.0,621856000.0,621856000.0,840203000.0,554875000.0,285328000.0,74916000.0,210412000.0,18373961000.0,17307616000.0,198993000.0,158483000.0,158483000.0,158110000.0,72328000.0,1599539000.0,27417000.0,1115729000.0,1115729000.0,456393000.0,1418000000.0,93938000.0,1324062000.0,12517450000.0,-2383331000.0,14900781000.0,1111718000.0,256412000.0,1066345000.0,166031000.0,10920000.0,81926000.0,227132000.0,48982000.0,524194000.0,,417193000.0,447437000.0,56142000.0,56142000.0,,2023-12-31,-30244000.0
