free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
22802000.0,-279000.0,-5843408000.0,5594265000.0,1432000.0,-191831000.0,69280000.0,2270000.0,101185000.0,157207000.0,2166000.0,-58188000.0,-121607000.0,-121607000.0,225150000.0,-98767000.0,-2092000.0,-96675000.0,,,1153000.0,-279000.0,1432000.0,-249143000.0,-249143000.0,-5843408000.0,5594265000.0,-151214000.0,-151214000.0,104932000.0,-64315000.0,0.0,-64315000.0,0.0,0.0,-191831000.0,-191831000.0,214633000.0,214633000.0,2829000.0,-41163000.0,-67527000.0,95306000.0,90070000.0,5236000.0,11447000.0,-6211000.0,-6211000.0,15477000.0,13458000.0,-97877000.0,-95485000.0,-1028000.0,4370000.0,14738000.0,-21327000.0,-21327000.0,114802000.0,114802000.0,-2970000.0,-4429000.0,1459000.0,-91096000.0,2022-12-31
-135531000.0,-568000.0,-203776000.0,522784000.0,1708000.0,-169749000.0,102712000.0,2041000.0,106964000.0,101185000.0,503000.0,5276000.0,190262000.0,190262000.0,-31901000.0,-97985000.0,-2092000.0,-95893000.0,,,1140000.0,-568000.0,1708000.0,319008000.0,319008000.0,-203776000.0,522784000.0,-219204000.0,-219204000.0,-1850000.0,-47605000.0,0.0,-47605000.0,0.0,0.0,-169749000.0,-169749000.0,34218000.0,34218000.0,-2034000.0,-164791000.0,-17990000.0,-175783000.0,-126165000.0,-49618000.0,-53220000.0,3602000.0,3602000.0,-7048000.0,21718000.0,14312000.0,13763000.0,-2695000.0,696000.0,-179384000.0,18201000.0,18201000.0,121641000.0,121641000.0,-7026000.0,-2057000.0,-4969000.0,249610000.0,2023-03-31
16195000.0,0.0,-195590000.0,224664000.0,1405000.0,-245209000.0,75489000.0,2097000.0,130684000.0,106964000.0,369000.0,23351000.0,37311000.0,37311000.0,84405000.0,-77573000.0,-2080000.0,-75493000.0,,,1405000.0,0.0,1405000.0,29074000.0,29074000.0,-195590000.0,224664000.0,-275364000.0,-275364000.0,-130000.0,-30025000.0,11749000.0,-41774000.0,0.0,0.0,-245209000.0,-245209000.0,261404000.0,261404000.0,5588000.0,112380000.0,-11349000.0,108429000.0,38215000.0,70214000.0,71253000.0,-1039000.0,-1039000.0,13231000.0,-24515000.0,26584000.0,21450000.0,37664000.0,3199000.0,311410000.0,-62258000.0,-62258000.0,118448000.0,118448000.0,-2706000.0,2176000.0,-4882000.0,-262321000.0,2023-06-30
-146462000.0,-15093000.0,-798386000.0,1132542000.0,1170000.0,-279089000.0,114192000.0,970000.0,126388000.0,130684000.0,-2168000.0,-2128000.0,209904000.0,209904000.0,-32593000.0,-77736000.0,-2117000.0,-75619000.0,-14515000.0,-14515000.0,592000.0,-578000.0,1170000.0,334156000.0,334156000.0,-798386000.0,1132542000.0,-344659000.0,-344659000.0,-1632000.0,-63938000.0,0.0,-63938000.0,0.0,0.0,-279089000.0,-279089000.0,132627000.0,132627000.0,19856000.0,-34793000.0,-42371000.0,-30910000.0,-2248000.0,-28662000.0,-26974000.0,-1688000.0,-1688000.0,-16485000.0,-12709000.0,67682000.0,68836000.0,61978000.0,3877000.0,220798000.0,-52059000.0,-52059000.0,104785000.0,104785000.0,-4489000.0,-547000.0,-3942000.0,-187326000.0,2023-09-30
-131394000.0,0.0,-1211283000.0,1321033000.0,946000.0,-332124000.0,76118000.0,2063000.0,76139000.0,126388000.0,1029000.0,-51278000.0,4386000.0,4386000.0,-28780000.0,-77530000.0,-2067000.0,-75463000.0,0.0,0.0,946000.0,,946000.0,109750000.0,109750000.0,-1211283000.0,1321033000.0,-256394000.0,-256394000.0,166155000.0,-90425000.0,0.0,-90425000.0,0.0,0.0,-332124000.0,-332124000.0,200730000.0,200730000.0,-11680000.0,1813000.0,-24666000.0,123664000.0,90655000.0,33009000.0,32788000.0,221000.0,221000.0,-2916000.0,13335000.0,-107604000.0,-100186000.0,8025000.0,2625000.0,-122836000.0,19556000.0,19556000.0,122122000.0,122122000.0,-9119000.0,-7410000.0,-1709000.0,166732000.0,2023-12-31
