treasury_shares_number,ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,current_provisions,payables_and_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
5337031.0,243215169.0,248552200.0,212200000.0,19835900000.0,20267800000.0,18971400000.0,19835900000.0,20055600000.0,20231800000.0,20055600000.0,20055600000.0,-848900000.0,-848900000.0,5300000.0,18833000000.0,1828200000.0,248600000.0,248600000.0,3223500000.0,272900000.0,23100000.0,10400000.0,54600000.0,48400000.0,6200000.0,176200000.0,176200000.0,8600000.0,2950600000.0,1645900000.0,77100000.0,77100000.0,36000000.0,36000000.0,36000000.0,391600000.0,800000000.0,800000000.0,595900000.0,595900000.0,204100000.0,23279100000.0,1357100000.0,6500000.0,229600000.0,229600000.0,80200000.0,80200000.0,80200000.0,219700000.0,158500000.0,61200000.0,821100000.0,-116300000.0,937400000.0,235500000.0,278400000.0,206500000.0,217000000.0,0.0,21922000000.0,271900000.0,439600000.0,8900000.0,21000000.0,409700000.0,7146000000.0,,400000.0,7145600000.0,14064500000.0,189400000.0,13875100000.0,12549900000.0,1325200000.0,2022-12-31
7561701.0,240990499.0,248552200.0,209800000.0,19886700000.0,20475100000.0,18535200000.0,19886700000.0,20265300000.0,20437700000.0,20265300000.0,20265300000.0,-858800000.0,-858800000.0,7600000.0,19335200000.0,1547900000.0,248600000.0,248600000.0,1813700000.0,262800000.0,20100000.0,10800000.0,50900000.0,45600000.0,5300000.0,172400000.0,172400000.0,8600000.0,1550900000.0,534700000.0,22000000.0,22000000.0,37400000.0,37400000.0,37400000.0,400600000.0,556200000.0,556200000.0,526300000.0,526300000.0,29900000.0,22079000000.0,1992900000.0,4400000.0,245500000.0,245500000.0,516800000.0,516800000.0,516800000.0,378600000.0,,,847600000.0,,847600000.0,,847600000.0,,,,20086100000.0,171300000.0,424100000.0,7900000.0,13300000.0,402900000.0,6988800000.0,5700000.0,532600000.0,6450500000.0,12501900000.0,358000000.0,12143900000.0,,,2023-03-31
8781044.0,239771156.0,248552200.0,205700000.0,19405100000.0,20112200000.0,17394900000.0,19405100000.0,19906500000.0,20073600000.0,19906500000.0,19906500000.0,-902500000.0,-902500000.0,8800000.0,19144800000.0,1424400000.0,248600000.0,248600000.0,2319100000.0,500100000.0,17800000.0,0.0,306600000.0,302100000.0,4500000.0,167100000.0,167100000.0,8600000.0,1819000000.0,420900000.0,201200000.0,201200000.0,38600000.0,38600000.0,38600000.0,374800000.0,783500000.0,783500000.0,554900000.0,554900000.0,228600000.0,22225600000.0,3011700000.0,2500000.0,239500000.0,239500000.0,1374300000.0,1374300000.0,1374300000.0,501400000.0,,,894000000.0,,894000000.0,,894000000.0,,,,19213900000.0,212300000.0,448900000.0,31800000.0,9600000.0,407500000.0,2995400000.0,5900000.0,331600000.0,2657900000.0,15557300000.0,1390700000.0,14166600000.0,,,2023-06-30
10836700.0,237715500.0,248552200.0,201900000.0,18835700000.0,20068700000.0,16941900000.0,18835700000.0,19866800000.0,20028700000.0,19866800000.0,19866800000.0,-904800000.0,-904800000.0,10800000.0,19305400000.0,1228400000.0,248600000.0,248600000.0,2340400000.0,533200000.0,51600000.0,0.0,311100000.0,268000000.0,43100000.0,161900000.0,161900000.0,8600000.0,1807200000.0,514200000.0,167100000.0,167100000.0,40000000.0,40000000.0,40000000.0,318000000.0,767900000.0,767900000.0,545200000.0,545200000.0,222700000.0,22207200000.0,3458100000.0,300000.0,208100000.0,208100000.0,1292700000.0,1292700000.0,1292700000.0,1031100000.0,665500000.0,365600000.0,925900000.0,,925900000.0,,925900000.0,,,,18749100000.0,286200000.0,415700000.0,20500000.0,9700000.0,385500000.0,2298100000.0,6800000.0,289300000.0,2002000000.0,15749100000.0,2253300000.0,13495800000.0,,,2023-09-30
10826465.0,237725735.0,248552200.0,219100000.0,19079300000.0,20465000000.0,17456800000.0,19079300000.0,20245900000.0,20436900000.0,20245900000.0,20245900000.0,-984600000.0,-984600000.0,10800000.0,19763300000.0,1229400000.0,248600000.0,248600000.0,2760400000.0,689900000.0,51900000.0,0.0,438200000.0,398500000.0,39700000.0,191000000.0,191000000.0,8800000.0,2070500000.0,540300000.0,353300000.0,353300000.0,28100000.0,28100000.0,28100000.0,269300000.0,879500000.0,879500000.0,525500000.0,525500000.0,354000000.0,23006300000.0,3479000000.0,83400000.0,81300000.0,81300000.0,1176100000.0,1176100000.0,1176100000.0,1166600000.0,804100000.0,362500000.0,971600000.0,-211800000.0,1183400000.0,389500000.0,348700000.0,209800000.0,235400000.0,0.0,19527300000.0,280900000.0,357700000.0,6200000.0,4000000.0,347500000.0,2339700000.0,4900000.0,179100000.0,2155700000.0,16549000000.0,4885300000.0,11663700000.0,11210600000.0,453100000.0,2023-12-31
