free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,deferred_tax,deferred_income_tax
763171000.0,-16330000.0,116501000.0,0.0,-140535000.0,5612374000.0,4956191000.0,145561000.0,510622000.0,31879000.0,31879000.0,-68369000.0,77000.0,0.0,0.0,100171000.0,100171000.0,-16330000.0,116501000.0,-424963000.0,-424963000.0,-48156000.0,-236272000.0,0.0,-236272000.0,684000.0,684000.0,-141219000.0,-141219000.0,903706000.0,903706000.0,844209000.0,803318000.0,-534038000.0,-534038000.0,-534038000.0,29434000.0,545495000.0,545495000.0,51453000.0,23871000.0,,27876000.0,131487000.0,131487000.0,68660000.0,68660000.0,62827000.0,-14758000.0,-16508000.0,1750000.0,-167631000.0,2022-12-31,,
1038962000.0,-604584000.0,987793000.0,,-116886000.0,6997452000.0,5612374000.0,63318000.0,1321760000.0,225701000.0,225701000.0,-158502000.0,994000.0,,,383209000.0,383209000.0,-604584000.0,987793000.0,-59789000.0,-59789000.0,-32830000.0,89927000.0,96382000.0,-6455000.0,,,-116886000.0,-116886000.0,1155848000.0,1155848000.0,902299000.0,1896145000.0,-460749000.0,-460749000.0,-460749000.0,-369494000.0,-163603000.0,-163603000.0,34388000.0,27571000.0,,6054000.0,115185000.0,115185000.0,57475000.0,57475000.0,57710000.0,26159000.0,7793000.0,,44192000.0,2023-03-31,,
370268000.0,-9446000.0,-1027000.0,,-120733000.0,7136642000.0,6997452000.0,39793000.0,99397000.0,-152187000.0,-152187000.0,-145719000.0,4005000.0,,,-10473000.0,-10473000.0,-9446000.0,-1027000.0,-239417000.0,-239417000.0,-71780000.0,-46904000.0,-27023000.0,-19881000.0,,,-85645000.0,-85645000.0,491001000.0,491001000.0,-34672000.0,-95048000.0,759467000.0,759467000.0,759467000.0,-467178000.0,-231913000.0,-231913000.0,41176000.0,27762000.0,,14066000.0,136514000.0,136514000.0,66554000.0,66554000.0,69960000.0,1226000.0,1226000.0,,331337000.0,2023-06-30,,
-988324000.0,-11629000.0,1544000.0,,-103916000.0,5955362000.0,7136642000.0,-103532000.0,-1077748000.0,-28582000.0,-28582000.0,-21841000.0,3344000.0,,,-10085000.0,-10085000.0,-11629000.0,1544000.0,-164758000.0,-164758000.0,-1531000.0,-59311000.0,,-19103000.0,-1565000.0,-1565000.0,-102351000.0,-102351000.0,-884408000.0,-884408000.0,-1595668000.0,-1951584000.0,617901000.0,617901000.0,617901000.0,357238000.0,-619223000.0,-619223000.0,26504000.0,30572000.0,-20312000.0,15587000.0,130653000.0,130653000.0,64669000.0,64669000.0,65984000.0,-2006000.0,-2006000.0,,540681000.0,2023-09-30,,
474631000.0,-104984000.0,72716000.0,,-133722000.0,6238956000.0,5955362000.0,39295000.0,244299000.0,-132213000.0,-132213000.0,-110866000.0,10921000.0,,,-32268000.0,-32268000.0,-104984000.0,72716000.0,-231841000.0,-231841000.0,-43475000.0,-54644000.0,,-27017000.0,0.0,0.0,-133722000.0,-133722000.0,608353000.0,608353000.0,568056000.0,283510000.0,-456123000.0,-456123000.0,-456123000.0,276600000.0,464069000.0,464069000.0,27151000.0,30054000.0,-1158000.0,42629000.0,134445000.0,134445000.0,61509000.0,61509000.0,72936000.0,22668000.0,23509000.0,,-181893000.0,2023-12-31,-33599000.0,-33599000.0
