free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,cash_flow_from_discontinued_operation,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,sale_of_intangibles,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
3464000000.0,-2678000000.0,-72000000.0,-1200000000.0,-647000000.0,7517000000.0,8726000000.0,141000000.0,-1350000000.0,,-3994000000.0,,-3994000000.0,-44000000.0,0.0,0.0,0.0,-2678000000.0,-2678000000.0,-1272000000.0,-1202000000.0,0.0,-1202000000.0,-70000000.0,-72000000.0,2000000.0,-1467000000.0,,-1467000000.0,0.0,-917000000.0,9662000000.0,-10579000000.0,-11000000.0,,-245000000.0,5000000.0,-250000000.0,-294000000.0,103000000.0,-397000000.0,4111000000.0,,4111000000.0,-416000000.0,133000000.0,-221000000.0,0.0,585000000.0,-55000000.0,4000000.0,202000000.0,202000000.0,202000000.0,-29000000.0,463000000.0,463000000.0,-211000000.0,197000000.0,508000000.0,-28000000.0,275000000.0,275000000.0,1948000000.0,1948000000.0,1471000000.0,1471000000.0,477000000.0,-125000000.0,3000000.0,-128000000.0,1466000000.0,2022-12-31
2487000000.0,-2886000000.0,-75000000.0,2000000.0,-470000000.0,12000000000.0,7517000000.0,107000000.0,4376000000.0,,-9202000000.0,,-9202000000.0,-169000000.0,159000000.0,-7255000000.0,-7255000000.0,-2886000000.0,-2886000000.0,949000000.0,1022000000.0,,,-73000000.0,-75000000.0,2000000.0,10621000000.0,,10621000000.0,,10971000000.0,11078000000.0,-107000000.0,-42000000.0,,-103000000.0,130000000.0,-233000000.0,-205000000.0,32000000.0,-237000000.0,2957000000.0,,2957000000.0,-348000000.0,256000000.0,-123000000.0,5000000.0,-1504000000.0,56000000.0,-177000000.0,87000000.0,87000000.0,87000000.0,-620000000.0,-850000000.0,-850000000.0,-522000000.0,199000000.0,512000000.0,47000000.0,446000000.0,446000000.0,1996000000.0,1996000000.0,1619000000.0,1619000000.0,377000000.0,-301000000.0,1000000.0,-302000000.0,2294000000.0,2023-03-31
2580000000.0,-2957000000.0,-786000000.0,4000000.0,-996000000.0,10885000000.0,12000000000.0,-1000000.0,-1114000000.0,,-3637000000.0,,-3637000000.0,102000000.0,,,,-2957000000.0,-2957000000.0,-782000000.0,-713000000.0,-713000000.0,,-69000000.0,-73000000.0,4000000.0,-1053000000.0,,-1053000000.0,,19000000.0,50000000.0,-31000000.0,-86000000.0,-86000000.0,-692000000.0,3000000.0,-695000000.0,-294000000.0,7000000.0,-301000000.0,3576000000.0,,3576000000.0,-1030000000.0,118000000.0,-230000000.0,,-162000000.0,623000000.0,-111000000.0,127000000.0,127000000.0,127000000.0,-376000000.0,-425000000.0,-425000000.0,-135000000.0,233000000.0,73000000.0,28000000.0,452000000.0,452000000.0,1825000000.0,1825000000.0,1486000000.0,1486000000.0,339000000.0,87000000.0,2000000.0,85000000.0,2317000000.0,2023-06-30
4695000000.0,-1625000000.0,-2704000000.0,,-683000000.0,12405000000.0,10885000000.0,-166000000.0,1686000000.0,-648000000.0,-832000000.0,3474000000.0,-4306000000.0,24000000.0,-1000000.0,,,-1625000000.0,-1625000000.0,-2704000000.0,-2641000000.0,-2641000000.0,,-63000000.0,-63000000.0,,-2212000000.0,-208000000.0,-2004000000.0,,251000000.0,290000000.0,-39000000.0,-3446000000.0,-3446000000.0,1401000000.0,1823000000.0,-422000000.0,-210000000.0,51000000.0,-261000000.0,5378000000.0,74000000.0,5304000000.0,-426000000.0,109000000.0,-178000000.0,1000000.0,1178000000.0,1496000000.0,16000000.0,-184000000.0,-184000000.0,-184000000.0,-33000000.0,-117000000.0,-117000000.0,-50000000.0,205000000.0,-130000000.0,-6000000.0,39000000.0,39000000.0,3111000000.0,3111000000.0,2752000000.0,2752000000.0,359000000.0,-62000000.0,3000000.0,-65000000.0,1513000000.0,2023-09-30
1764000000.0,-1251000000.0,64000000.0,,-783000000.0,13393000000.0,12405000000.0,160000000.0,828000000.0,,-607000000.0,-111000000.0,-496000000.0,150000000.0,-5000000.0,0.0,0.0,-1251000000.0,-1251000000.0,610000000.0,674000000.0,128000000.0,,-64000000.0,-64000000.0,,-1760000000.0,-738000000.0,-1022000000.0,,-394000000.0,179000000.0,-573000000.0,-11000000.0,,-375000000.0,2000000.0,-377000000.0,-242000000.0,164000000.0,-406000000.0,2547000000.0,0.0,2547000000.0,-1093000000.0,163000000.0,-238000000.0,0.0,-384000000.0,-700000000.0,-41000000.0,564000000.0,564000000.0,564000000.0,33000000.0,-240000000.0,-240000000.0,-87000000.0,248000000.0,-171000000.0,37000000.0,-261000000.0,-261000000.0,1588000000.0,1588000000.0,1276000000.0,1276000000.0,312000000.0,107000000.0,6000000.0,101000000.0,2638000000.0,2023-12-31
1109000000.0,-1099000000.0,-67000000.0,,-1156000000.0,9469000000.0,13393000000.0,-126000000.0,-3798000000.0,,-5164000000.0,,-5164000000.0,-11000000.0,,-5207000000.0,-5207000000.0,-1099000000.0,-1099000000.0,1153000000.0,1220000000.0,,,-67000000.0,-67000000.0,,-899000000.0,,-899000000.0,,519000000.0,569000000.0,-50000000.0,-263000000.0,,-929000000.0,,-929000000.0,-226000000.0,1000000.0,-227000000.0,2265000000.0,,2265000000.0,-576000000.0,164000000.0,-147000000.0,,-1989000000.0,-260000000.0,-272000000.0,-409000000.0,-409000000.0,-409000000.0,-128000000.0,-920000000.0,-920000000.0,-180000000.0,260000000.0,163000000.0,28000000.0,441000000.0,441000000.0,1314000000.0,1314000000.0,1032000000.0,1032000000.0,282000000.0,99000000.0,29000000.0,70000000.0,2688000000.0,2024-03-31
