ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,properties,current_assets,other_current_assets,restricted_cash,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number
330086000.0,330086000.0,1232014000.0,1577091000.0,443434000.0,2060156000.0,1490014000.0,443434000.0,140899000.0,623964000.0,2060156000.0,623964000.0,623964000.0,-11896000.0,-11896000.0,-839891000.0,1475423000.0,328000.0,328000.0,1963944000.0,1566074000.0,10526000.0,11732000.0,11732000.0,1543816000.0,107624000.0,1436192000.0,397870000.0,1902000.0,218647000.0,218647000.0,33275000.0,33275000.0,,,42014000.0,102032000.0,66425000.0,35607000.0,35607000.0,2587908000.0,700024000.0,7389000.0,93145000.0,180530000.0,32483000.0,148047000.0,418960000.0,-178901000.0,597861000.0,20392000.0,72827000.0,373015000.0,131627000.0,0.0,1887884000.0,70556000.0,10555000.0,156836000.0,8292000.0,148544000.0,-3134000.0,151678000.0,1649937000.0,1445759000.0,204178000.0,204178000.0,,2022-12-31,
331767000.0,331767000.0,1180992000.0,1580955000.0,476943000.0,2089941000.0,1509895000.0,476943000.0,143600000.0,652586000.0,2089941000.0,652586000.0,652586000.0,-6138000.0,-6138000.0,-877973000.0,1536367000.0,330000.0,330000.0,2014978000.0,1570473000.0,10849000.0,13465000.0,13465000.0,1546159000.0,108804000.0,1437355000.0,444505000.0,1308000.0,238795000.0,238795000.0,34796000.0,34796000.0,,,45669000.0,123937000.0,69374000.0,54563000.0,54563000.0,2667564000.0,713164000.0,9998000.0,98427000.0,175643000.0,27596000.0,148047000.0,429096000.0,-204000000.0,633096000.0,34689000.0,49006000.0,403392000.0,146009000.0,0.0,1954400000.0,40531000.0,10505000.0,187772000.0,8023000.0,179749000.0,-3700000.0,183449000.0,1715592000.0,1459229000.0,256363000.0,230358000.0,26005000.0,2023-03-31,
333639000.0,333639000.0,1157395000.0,1459071000.0,471079000.0,1958547000.0,1344942000.0,471079000.0,142358000.0,641834000.0,1923217000.0,641834000.0,641834000.0,-6309000.0,-6309000.0,-972440000.0,1620251000.0,332000.0,332000.0,1891374000.0,1418256000.0,11021000.0,18860000.0,18860000.0,1388375000.0,106992000.0,1281383000.0,473118000.0,693000.0,267979000.0,267979000.0,70696000.0,35366000.0,35330000.0,35330000.0,46774000.0,86976000.0,54600000.0,32376000.0,32376000.0,2533208000.0,715148000.0,13609000.0,107482000.0,170755000.0,22708000.0,148047000.0,423302000.0,-228520000.0,651822000.0,42817000.0,23249000.0,429182000.0,156574000.0,0.0,1818060000.0,44050000.0,2797000.0,186593000.0,8673000.0,177920000.0,-5400000.0,183320000.0,1584620000.0,1425302000.0,159318000.0,31945000.0,127373000.0,2023-06-30,
335666000.0,335666000.0,1188229000.0,1419121000.0,533389000.0,1981629000.0,1380228000.0,533389000.0,136749000.0,699257000.0,1981629000.0,699257000.0,699257000.0,-4148000.0,-4148000.0,-995975000.0,1699045000.0,335000.0,335000.0,1890653000.0,1412878000.0,11479000.0,17354000.0,17354000.0,1384045000.0,101673000.0,1282372000.0,477775000.0,134000.0,294100000.0,294100000.0,35076000.0,35076000.0,,,52190000.0,96275000.0,55685000.0,40590000.0,40590000.0,2589910000.0,731907000.0,14663000.0,115154000.0,165868000.0,17821000.0,148047000.0,436222000.0,-255339000.0,691561000.0,42835000.0,39597000.0,442945000.0,166184000.0,0.0,1858003000.0,70929000.0,1612000.0,211157000.0,11689000.0,199468000.0,-4500000.0,203968000.0,1574305000.0,1480162000.0,94143000.0,18875000.0,75268000.0,2023-09-30,
337532000.0,337532000.0,1196498000.0,1435203000.0,595436000.0,2046409000.0,1415993000.0,595436000.0,151841000.0,763047000.0,2046409000.0,763047000.0,763047000.0,1984000.0,1984000.0,-1023840000.0,1784566000.0,337000.0,337000.0,1996720000.0,1429636000.0,15540000.0,17244000.0,17244000.0,1396852000.0,113490000.0,1283362000.0,567084000.0,,347608000.0,347608000.0,38351000.0,38351000.0,,,63801000.0,117324000.0,63597000.0,53727000.0,53727000.0,2759767000.0,776690000.0,14474000.0,133236000.0,167611000.0,19564000.0,148047000.0,461369000.0,-218480000.0,679849000.0,42984000.0,45557000.0,469677000.0,121631000.0,0.0,1983077000.0,47502000.0,2522000.0,259309000.0,11041000.0,248268000.0,-5996000.0,254264000.0,1673744000.0,1586880000.0,86864000.0,40035000.0,46829000.0,2023-12-31,0.0
