free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
146485000.0,,0.0,0.0,-4040000.0,6813000.0,63742000.0,1637969000.0,0.0,1469949000.0,3522000.0,164498000.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,13973000.0,13973000.0,18013000.0,19113000.0,-1100000.0,0.0,0.0,,,-4040000.0,-4040000.0,150525000.0,150525000.0,67598000.0,101246000.0,76847000.0,58260000.0,18587000.0,18587000.0,-2690000.0,-107805000.0,-107805000.0,112000.0,265785000.0,,3291000.0,3291000.0,15476000.0,15476000.0,15476000.0,3294000.0,7563000.0,-2203000.0,-2066000.0,-205031000.0,2022-12-31
349678000.0,-31748000.0,0.0,0.0,-2691000.0,7747000.0,5043000.0,1973580000.0,0.0,1637969000.0,421000.0,335190000.0,-31746000.0,-31746000.0,2000.0,-31748000.0,-31748000.0,0.0,0.0,0.0,0.0,14567000.0,14567000.0,17258000.0,26258000.0,-9000000.0,0.0,0.0,0.0,0.0,-2691000.0,-2691000.0,352369000.0,352369000.0,220471000.0,123636000.0,103538000.0,131238000.0,-27700000.0,-27700000.0,-15163000.0,8460000.0,8460000.0,1381000.0,263427000.0,61098000.0,1495000.0,1495000.0,15523000.0,15523000.0,15523000.0,-1989000.0,-1812000.0,-177000.0,0.0,-209037000.0,2023-03-31
270190000.0,-118258000.0,0.0,0.0,-2585000.0,8358000.0,4151000.0,2103915000.0,0.0,1973580000.0,-809000.0,131144000.0,-118071000.0,-118071000.0,187000.0,-118258000.0,-118258000.0,0.0,0.0,0.0,0.0,-23560000.0,-23560000.0,-15800000.0,0.0,-15800000.0,-5175000.0,-5175000.0,-160000.0,-160000.0,-2425000.0,-2425000.0,272775000.0,272775000.0,68991000.0,147762000.0,50424000.0,-6444000.0,56868000.0,56868000.0,2300000.0,-131495000.0,-131495000.0,348000.0,245244000.0,0.0,4305000.0,4305000.0,15304000.0,15304000.0,15304000.0,-2465000.0,2143000.0,-4608000.0,0.0,-58952000.0,2023-06-30
163287000.0,-65879000.0,,,-3669000.0,16147000.0,44054000.0,2144809000.0,0.0,2103915000.0,-3280000.0,44174000.0,-65879000.0,-65879000.0,,-65879000.0,-65879000.0,,,,,-56903000.0,-56903000.0,-53234000.0,19879000.0,-73113000.0,0.0,0.0,,,-3669000.0,-3669000.0,166956000.0,166956000.0,-62322000.0,-44398000.0,-104356000.0,-71331000.0,-33025000.0,-33025000.0,-23056000.0,109488000.0,109488000.0,132000.0,235581000.0,,5313000.0,5313000.0,15084000.0,15084000.0,,5051000.0,6248000.0,181000.0,-1378000.0,-31883000.0,2023-09-30
284261000.0,-101773000.0,-12500000.0,,-5333000.0,,,1461763000.0,0.0,2144809000.0,4063000.0,-687109000.0,-114273000.0,-114273000.0,,-101773000.0,-101773000.0,-12500000.0,-12500000.0,-12500000.0,,-862430000.0,-862430000.0,-12370000.0,57663000.0,-70033000.0,-844727000.0,-844727000.0,,,-5333000.0,-5333000.0,289594000.0,289594000.0,71991000.0,135852000.0,92788000.0,59140000.0,33648000.0,33648000.0,-486000.0,-156163000.0,-156163000.0,154000.0,289845000.0,,-8618000.0,-8618000.0,17012000.0,17012000.0,17012000.0,3679000.0,1442000.0,2237000.0,0.0,-84469000.0,2023-12-31
554870000.0,-35377000.0,-12500000.0,,-10520000.0,,,1950193000.0,0.0,1461763000.0,-2769000.0,491199000.0,-47877000.0,-47877000.0,,-35377000.0,-35377000.0,-12500000.0,-12500000.0,-12500000.0,,-26314000.0,-26314000.0,-15794000.0,63000000.0,-78794000.0,0.0,0.0,,,-10520000.0,-10520000.0,565390000.0,565390000.0,241252000.0,301681000.0,95376000.0,67149000.0,28227000.0,28227000.0,-35986000.0,-119819000.0,-119819000.0,412000.0,282519000.0,0.0,3207000.0,3207000.0,23464000.0,23464000.0,23464000.0,1784000.0,4060000.0,-2276000.0,0.0,12752000.0,2024-03-31
