free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,repurchase_of_capital_stock,net_common_stock_issuance,common_stock_payments,short_term_debt_issuance
381613000.0,-1198752000.0,1348534000.0,-40046000.0,131764000.0,73046000.0,527348000.0,234083000.0,-8810000.0,302075000.0,106784000.0,106784000.0,-16253000.0,-14352000.0,-14352000.0,,148458000.0,-1323000.0,149781000.0,-1179300000.0,1329081000.0,-226368000.0,-226368000.0,234000.0,-186787000.0,-40046000.0,421659000.0,421659000.0,152544000.0,28995000.0,-51690000.0,98561000.0,25290000.0,73271000.0,73271000.0,69282000.0,7396000.0,47071000.0,3065000.0,11955000.0,-8482000.0,-8482000.0,43445000.0,43445000.0,219132000.0,2022-12-31,,,,
-269300000.0,-782500000.0,968300000.0,-13900000.0,37600000.0,36400000.0,349100000.0,527300000.0,1200000.0,-179400000.0,88600000.0,88600000.0,-58800000.0,-33600000.0,-14400000.0,-19200000.0,181000000.0,-4800000.0,185800000.0,-782500000.0,968300000.0,-12600000.0,-12600000.0,1300000.0,,-13900000.0,-255400000.0,-255400000.0,-524200000.0,2900000.0,-25200000.0,-236100000.0,-149600000.0,-86500000.0,-86500000.0,-223800000.0,-42000000.0,-133500000.0,3900000.0,11700000.0,11600000.0,11600000.0,44400000.0,44400000.0,197200000.0,2023-03-31,,,,
287200000.0,-705900000.0,627900000.0,-30400000.0,150100000.0,71900000.0,529000000.0,349100000.0,2400000.0,177500000.0,-109000000.0,-109000000.0,1300000.0,-33500000.0,-14300000.0,-19200000.0,-76800000.0,1200000.0,-78000000.0,-705900000.0,627900000.0,-31100000.0,-31100000.0,-700000.0,,-30400000.0,317600000.0,317600000.0,57000000.0,-19400000.0,-31700000.0,23400000.0,15500000.0,7900000.0,7900000.0,149900000.0,-65200000.0,-29400000.0,4500000.0,12200000.0,4600000.0,4600000.0,46900000.0,46900000.0,192400000.0,2023-06-30,,,,
342400000.0,-668100000.0,519300000.0,-19300000.0,47300000.0,56700000.0,631400000.0,529000000.0,-8800000.0,111200000.0,-233000000.0,-233000000.0,-4200000.0,-33600000.0,-14400000.0,-19200000.0,-145200000.0,4900000.0,-150100000.0,-668100000.0,518000000.0,-17500000.0,-17500000.0,1800000.0,,-19300000.0,361700000.0,361700000.0,77400000.0,63300000.0,5100000.0,5300000.0,13200000.0,-7900000.0,-7900000.0,11200000.0,-7500000.0,29500000.0,4100000.0,10800000.0,-9700000.0,-9700000.0,45100000.0,45100000.0,234000000.0,2023-09-30,,,,
40600000.0,-1270800000.0,1191800000.0,-28700000.0,151800000.0,42900000.0,524100000.0,631400000.0,2300000.0,-109600000.0,-150500000.0,-150500000.0,-13200000.0,-33300000.0,-14300000.0,-19000000.0,-79000000.0,-6900000.0,-72100000.0,-1248100000.0,1176000000.0,-28400000.0,-28400000.0,-300000.0,,-28700000.0,69300000.0,69300000.0,-118900000.0,-70300000.0,-8800000.0,-204600000.0,28600000.0,-233200000.0,-233200000.0,-5700000.0,170500000.0,185600000.0,1800000.0,13400000.0,-14400000.0,-14400000.0,44900000.0,44900000.0,142500000.0,2023-12-31,-25000000.0,-25000000.0,-25000000.0,15800000.0
