ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,assets_held_for_sale_current,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,duefrom_related_parties_current,taxes_receivable,notes_receivable,loans_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number,derivative_product_liabilities,non_current_deferred_revenue,investmentin_financial_assets,held_to_maturity_securities,available_for_sale_securities,investments_in_other_ventures_under_equity_method,investmentsin_associatesat_cost,accrued_interest_receivable
293413449.0,293413449.0,7260022000.0,13212572000.0,-3320405000.0,22523262000.0,1736141000.0,-3320405000.0,4678763000.0,13989453000.0,21160187000.0,15449179000.0,1459726000.0,13989453000.0,-388468000.0,-388468000.0,10711709000.0,3372799000.0,293413000.0,293413000.0,20304935000.0,13837621000.0,,514219000.0,514219000.0,27345000.0,936475000.0,936475000.0,11175672000.0,4004938000.0,7170734000.0,1183910000.0,6467314000.0,1721666000.0,105721000.0,105721000.0,2036900000.0,673825000.0,1363075000.0,698140000.0,169511000.0,495424000.0,707398000.0,370796000.0,1524833000.0,320834000.0,58266000.0,1203999000.0,4794000.0,267867000.0,143932000.0,931338000.0,35754114000.0,27550659000.0,814590000.0,312679000.0,312679000.0,773724000.0,773724000.0,17309858000.0,1518677000.0,15791181000.0,8339808000.0,-9596907000.0,17936715000.0,6610406000.0,352903000.0,,6493870000.0,4371498000.0,108038000.0,0.0,8203455000.0,351052000.0,19777000.0,,61038000.0,2296214000.0,1310995000.0,124404000.0,860815000.0,4031604000.0,-168681000.0,96773000.0,140072000.0,269544000.0,18304000.0,5494000.0,3670098000.0,1443770000.0,169983000.0,1273787000.0,362772000.0,911015000.0,2022-12-31,,,,,,,,,
293413449.0,293413449.0,7513315000.0,13265814000.0,-3067293000.0,22565108000.0,2069878000.0,-3067293000.0,4528609000.0,13827903000.0,21155489000.0,15226930000.0,1399027000.0,13827903000.0,-682020000.0,-682020000.0,10851420000.0,3365090000.0,293413000.0,293413000.0,20273585000.0,13781748000.0,,521937000.0,521937000.0,26697000.0,900165000.0,900165000.0,11197910000.0,3870324000.0,7327586000.0,1135039000.0,6491837000.0,,,,2067904000.0,658285000.0,1409619000.0,709959000.0,127055000.0,572605000.0,,3322329000.0,1101604000.0,,,1101604000.0,,188037000.0,188037000.0,913567000.0,35500515000.0,26938800000.0,856284000.0,307416000.0,307416000.0,798025000.0,798025000.0,16895196000.0,1416795000.0,15478401000.0,8081879000.0,,8081879000.0,,,8081879000.0,,,,,8561715000.0,1014505000.0,,,,2328028000.0,1375472000.0,125388000.0,827168000.0,3995292000.0,,,,,,,3995292000.0,1223890000.0,,1223890000.0,,,2023-03-31,,,,,,,,,
293413449.0,293413449.0,7251000000.0,13077000000.0,-3293027000.0,8614000000.0,1723000000.0,-3293027000.0,4463000000.0,13530973000.0,20539973000.0,14930000000.0,1401969000.0,13530973000.0,-779544000.0,-779544000.0,10643220000.0,3371128000.0,293413000.0,293413000.0,20030000000.0,13406000000.0,2586000000.0,544845000.0,544845000.0,37343000.0,863968000.0,863968000.0,10820000000.0,3811000000.0,7009000000.0,,6624000000.0,4367000000.0,,,2257000000.0,652000000.0,1605000000.0,1605000000.0,69328000.0,831934000.0,,,1012318000.0,,,1012318000.0,,193106000.0,193106000.0,819212000.0,34960000000.0,26613000000.0,5812000000.0,313831000.0,313831000.0,696388000.0,696388000.0,16824000000.0,1400533000.0,15423273000.0,3977000000.0,,3977000000.0,,,3977000000.0,,,,,8347000000.0,6984000000.0,,48176000.0,,2335440000.0,1406390000.0,132272000.0,796778000.0,3646049000.0,,,,,,,3646049000.0,1363000000.0,,1363000000.0,,,2023-06-30,,,,,,,,,
293413449.0,293413449.0,6968120000.0,12974512000.0,-2807326000.0,22527932000.0,2434875000.0,-2807326000.0,4453139000.0,14006559000.0,21270899000.0,15434568000.0,1428009000.0,14006559000.0,-424130000.0,-424130000.0,10759202000.0,3378074000.0,293413000.0,293413000.0,20200128000.0,13580797000.0,1111709000.0,508044000.0,508044000.0,40159000.0,853787000.0,853787000.0,11067098000.0,3802758000.0,7264340000.0,,6619331000.0,3644365000.0,,,1907414000.0,650381000.0,1257033000.0,710279000.0,52051000.0,494703000.0,,,1067552000.0,,,1067552000.0,,222786000.0,222786000.0,844766000.0,35634696000.0,26580490000.0,871889000.0,304142000.0,304142000.0,705102000.0,705102000.0,16813885000.0,1406606000.0,15407279000.0,7885472000.0,,7885472000.0,,,7885472000.0,,,,,9054206000.0,1046313000.0,,436511000.0,,2303898000.0,1302097000.0,134505000.0,867296000.0,3714231000.0,,,,,,,3714231000.0,1553253000.0,,1553253000.0,,,2023-09-30,,,,,,,,,
293413449.0,293413449.0,6500974000.0,12050412000.0,-2392074000.0,21524727000.0,2589821000.0,-2392074000.0,4145946000.0,13620261000.0,20580124000.0,14826535000.0,1206274000.0,13620261000.0,-975169000.0,-975169000.0,10921686000.0,3380331000.0,293413000.0,293413000.0,19103273000.0,12991683000.0,168737000.0,664327000.0,664327000.0,39747000.0,764158000.0,750286000.0,10488850000.0,3528987000.0,6959863000.0,175297000.0,6111590000.0,1847273000.0,85819000.0,85819000.0,1561562000.0,616959000.0,944603000.0,487771000.0,57754000.0,399078000.0,713409000.0,424610000.0,1478917000.0,250822000.0,,1228095000.0,11085000.0,331861000.0,191265000.0,885149000.0,33929808000.0,25228397000.0,223576000.0,283953000.0,283953000.0,1254512000.0,796110000.0,16012335000.0,1362327000.0,14650008000.0,7454021000.0,-10452145000.0,17906166000.0,6557178000.0,384052000.0,,6551862000.0,4306223000.0,106851000.0,0.0,8701411000.0,332612000.0,18593000.0,507600000.0,63010000.0,2179175000.0,1232702000.0,133353000.0,813120000.0,4060643000.0,-261854000.0,103963000.0,165299000.0,338090000.0,12657000.0,1473000.0,3687015000.0,1539778000.0,136286000.0,1403492000.0,324429000.0,1079063000.0,2023-12-31,0.0,690567000.0,13872000.0,458402000.0,284102000.0,174300000.0,754515000.0,41595000.0,14000000.0
