free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
370275000.0,-141502000.0,-6914000.0,-229384000.0,1273787000.0,1113552000.0,-94563000.0,254798000.0,-119916000.0,-119916000.0,28498000.0,2000.0,0.0,-148416000.0,99626000.0,43277000.0,56349000.0,-248042000.0,-184779000.0,-63263000.0,-224945000.0,-224945000.0,-7431000.0,6079000.0,-13510000.0,-15530000.0,3702000.0,-19232000.0,-201984000.0,27400000.0,-229384000.0,,599659000.0,599659000.0,-100857000.0,25542000.0,-111965000.0,668000.0,56106000.0,,174092000.0,-78994000.0,-78994000.0,-113043000.0,34049000.0,34049000.0,-35232000.0,-3760000.0,-3760000.0,75315000.0,18609000.0,18609000.0,494673000.0,494673000.0,494673000.0,-52014000.0,-19257000.0,-32757000.0,193582000.0,2022-12-31
704000.0,-258860000.0,110022000.0,-142131000.0,1223890000.0,1273787000.0,-31469000.0,-18428000.0,2014000.0,2014000.0,150852000.0,0.0,,-148838000.0,44966000.0,-58584000.0,103550000.0,-193804000.0,-200276000.0,6472000.0,-163277000.0,-163277000.0,-30856000.0,15030000.0,-45886000.0,8072000.0,12267000.0,-4195000.0,-140493000.0,1638000.0,-142131000.0,,142835000.0,142835000.0,-33575000.0,11855000.0,-77255000.0,1033000.0,-337674000.0,,-8147000.0,115715000.0,115715000.0,36125000.0,79590000.0,79590000.0,-88394000.0,-356848000.0,-356848000.0,82571000.0,-22373000.0,-22373000.0,437814000.0,437814000.0,437814000.0,-53414000.0,-27514000.0,-25900000.0,133853000.0,2023-03-31
697000000.0,-635354000.0,639660000.0,-310000000.0,1361298000.0,1223890000.0,-33832000.0,171240000.0,-702559000.0,-702559000.0,-378242000.0,0.0,,4306000.0,195352000.0,-441266000.0,636618000.0,-191046000.0,-194088000.0,3042000.0,-310000000.0,-310000000.0,19008000.0,35594000.0,-16586000.0,2991000.0,13052000.0,-10061000.0,-155000000.0,0.0,-155000000.0,-155000000.0,1007000000.0,1007000000.0,-121257000.0,23784000.0,-109207000.0,143462000.0,378000000.0,74000000.0,67783000.0,74099000.0,74099000.0,-64085000.0,138184000.0,138184000.0,-22000000.0,326000000.0,328823000.0,80544000.0,-36162000.0,-36162000.0,434000000.0,434000000.0,434191000.0,-51575000.0,-48270000.0,-3305000.0,195000000.0,2023-06-30
622976000.0,-273460000.0,-161128000.0,-136780000.0,1574359000.0,1361298000.0,16739000.0,196322000.0,-412330000.0,-412330000.0,22258000.0,0.0,0.0,-434588000.0,-355607000.0,6574000.0,-362181000.0,-78981000.0,-280034000.0,201053000.0,-151104000.0,-151104000.0,-10769000.0,24896000.0,-35665000.0,-6582000.0,247000.0,-6829000.0,-133753000.0,3027000.0,-136780000.0,,759756000.0,759756000.0,-132095000.0,23440000.0,-98557000.0,3601000.0,328289000.0,,-4180000.0,325431000.0,325431000.0,163085000.0,162346000.0,162346000.0,55048000.0,-48010000.0,-48010000.0,88717000.0,-30981000.0,-30981000.0,454032000.0,454032000.0,454032000.0,-23751000.0,-22635000.0,-1116000.0,147061000.0,2023-09-30
468788000.0,-574696000.0,-105340000.0,-250278000.0,1427225000.0,1574359000.0,-24045000.0,-123089000.0,-745654000.0,-745654000.0,-65618000.0,0.0,0.0,-680036000.0,-133712000.0,178938000.0,-312650000.0,-546324000.0,-753634000.0,207310000.0,-96501000.0,-96501000.0,9849000.0,14075000.0,-4226000.0,132518000.0,146635000.0,-14117000.0,-238868000.0,11410000.0,-250278000.0,,719066000.0,719066000.0,-123199000.0,29138000.0,-109516000.0,71857000.0,122243000.0,,90241000.0,65318000.0,65318000.0,-26646000.0,91964000.0,91964000.0,42493000.0,-75809000.0,-75809000.0,84591000.0,-32633000.0,-32633000.0,425934000.0,425934000.0,425934000.0,-5947000.0,-23366000.0,17419000.0,256598000.0,2023-12-31
