free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1889000000.0,-2961000000.0,0.0,4969000000.0,-4569000000.0,11655000000.0,0.0,13990000000.0,-231000000.0,-2104000000.0,-4181000000.0,-4181000000.0,-891000000.0,-1519000000.0,-1519000000.0,-2961000000.0,-2961000000.0,1190000000.0,-3779000000.0,4969000000.0,0.0,4969000000.0,-4381000000.0,-4381000000.0,248000000.0,-114000000.0,0.0,-114000000.0,-4515000000.0,54000000.0,-4569000000.0,6458000000.0,6458000000.0,1253000000.0,7464000000.0,3793000000.0,3671000000.0,3636000000.0,35000000.0,35000000.0,-5278000000.0,-933000000.0,677000000.0,-83000000.0,-83000000.0,2755000000.0,2755000000.0,3623000000.0,3623000000.0,0.0,-1767000000.0,2022-10-31
8347000000.0,-1212000000.0,-1250000000.0,72000000.0,-4796000000.0,8841000000.0,0.0,11655000000.0,258000000.0,-3072000000.0,-11458000000.0,-11458000000.0,-1069000000.0,-1514000000.0,-1514000000.0,-1212000000.0,-1212000000.0,-7663000000.0,-6485000000.0,-1178000000.0,-1250000000.0,72000000.0,-4757000000.0,-4757000000.0,5000000.0,-10000000.0,0.0,-10000000.0,-4752000000.0,44000000.0,-4796000000.0,13143000000.0,13143000000.0,7032000000.0,-1747000000.0,3039000000.0,-4786000000.0,-4608000000.0,-178000000.0,-178000000.0,8480000000.0,299000000.0,-2930000000.0,421000000.0,421000000.0,2811000000.0,2811000000.0,,,0.0,5809000000.0,2023-01-31
204000000.0,-686000000.0,-1784000000.0,4967000000.0,-4429000000.0,10708000000.0,,8841000000.0,154000000.0,1713000000.0,1940000000.0,1940000000.0,-362000000.0,-1538000000.0,-1538000000.0,-686000000.0,-686000000.0,4526000000.0,1343000000.0,3183000000.0,-1784000000.0,4967000000.0,-4860000000.0,-4860000000.0,-526000000.0,48000000.0,48000000.0,0.0,-4382000000.0,47000000.0,-4429000000.0,4633000000.0,4633000000.0,-2694000000.0,-2916000000.0,-4447000000.0,1531000000.0,971000000.0,560000000.0,560000000.0,-154000000.0,376000000.0,249000000.0,-725000000.0,-725000000.0,2845000000.0,2845000000.0,3062000000.0,3062000000.0,,1896000000.0,2023-04-30
8781000000.0,-485000000.0,-2279000000.0,0.0,-4787000000.0,13971000000.0,,10708000000.0,-7000000.0,3270000000.0,-5249000000.0,-5249000000.0,-3789000000.0,-1534000000.0,-1534000000.0,-485000000.0,-485000000.0,559000000.0,2838000000.0,-2279000000.0,-2279000000.0,0.0,-5049000000.0,-5049000000.0,-426000000.0,78000000.0,87000000.0,-9000000.0,-4701000000.0,86000000.0,-4787000000.0,13568000000.0,13568000000.0,4684000000.0,4569000000.0,3079000000.0,1490000000.0,2028000000.0,-538000000.0,-538000000.0,376000000.0,-261000000.0,600000000.0,1161000000.0,1161000000.0,2905000000.0,2905000000.0,-3835000000.0,-3835000000.0,,8053000000.0,2023-07-31
-4645000000.0,-111000000.0,-150000000.0,0.0,-5458000000.0,12295000000.0,,13971000000.0,-154000000.0,-1522000000.0,3130000000.0,3130000000.0,-477000000.0,-1534000000.0,-1534000000.0,-111000000.0,-111000000.0,5252000000.0,5402000000.0,-150000000.0,-150000000.0,0.0,-5465000000.0,-5465000000.0,-37000000.0,0.0,0.0,0.0,-5428000000.0,30000000.0,-5458000000.0,813000000.0,813000000.0,-7075000000.0,1254000000.0,-2927000000.0,4181000000.0,4347000000.0,-166000000.0,-166000000.0,-7543000000.0,-786000000.0,563000000.0,-1105000000.0,-1105000000.0,2986000000.0,2986000000.0,4801000000.0,4801000000.0,,643000000.0,2023-10-31
10780000000.0,-1497000000.0,-4000000.0,0.0,-5932000000.0,9935000000.0,,12295000000.0,76000000.0,-2436000000.0,-13235000000.0,-13235000000.0,-1129000000.0,-1534000000.0,-1534000000.0,-1497000000.0,-1497000000.0,-9075000000.0,-9071000000.0,-4000000.0,-4000000.0,0.0,-5913000000.0,-5913000000.0,-68000000.0,0.0,0.0,0.0,-5845000000.0,87000000.0,-5932000000.0,16712000000.0,16712000000.0,7028000000.0,-2184000000.0,2971000000.0,-5155000000.0,-4831000000.0,-324000000.0,-324000000.0,9338000000.0,-126000000.0,1230000000.0,494000000.0,494000000.0,3117000000.0,3117000000.0,-835000000.0,-835000000.0,,5678000000.0,2024-01-31
