free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
88700000.0,0.0,0.0,0.0,-39500000.0,11300000.0,86600000.0,961200000.0,966800000.0,-5600000.0,55500000.0,55500000.0,0.0,55500000.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,-189300000.0,-189300000.0,,-161900000.0,268600000.0,-430500000.0,8600000.0,0.0,-39500000.0,-39500000.0,128200000.0,128200000.0,-87800000.0,-94300000.0,9100000.0,-13900000.0,11300000.0,11300000.0,7900000.0,64800000.0,4200000.0,13200000.0,13200000.0,-6200000.0,-6200000.0,132100000.0,2022-12-31
333500000.0,-13500000.0,0.0,0.0,-41300000.0,13100000.0,0.0,1163500000.0,961200000.0,202300000.0,48600000.0,48600000.0,-2700000.0,64800000.0,-13500000.0,-13500000.0,0.0,0.0,0.0,0.0,,,,-221100000.0,-221100000.0,,-179800000.0,709700000.0,-889500000.0,,,-41300000.0,-41300000.0,374800000.0,374800000.0,127200000.0,41000000.0,2800000.0,-2500000.0,85900000.0,85900000.0,5800000.0,-12400000.0,0.0,13300000.0,13300000.0,,,240900000.0,2023-03-31
61600000.0,0.0,0.0,0.0,-44700000.0,14100000.0,147500000.0,1067300000.0,1163500000.0,-96200000.0,24700000.0,24700000.0,0.0,24700000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-227200000.0,-227200000.0,,-178800000.0,493200000.0,-672000000.0,,,-44700000.0,-44700000.0,106300000.0,106300000.0,-179300000.0,-78200000.0,38000000.0,-1000000.0,-138100000.0,-138100000.0,-3900000.0,13800000.0,3600000.0,12900000.0,12900000.0,,,259200000.0,2023-06-30
280500000.0,-200000.0,0.0,0.0,-65700000.0,14600000.0,88400000.0,1107700000.0,1067300000.0,40400000.0,7600000.0,7600000.0,0.0,7800000.0,-200000.0,-200000.0,0.0,,,,,,,-313400000.0,-313400000.0,-10600000.0,-237100000.0,407700000.0,-644800000.0,,,-65700000.0,-65700000.0,346200000.0,346200000.0,46000000.0,-4300000.0,39400000.0,-3100000.0,14000000.0,14000000.0,-1800000.0,21100000.0,0.0,13300000.0,13300000.0,,,267600000.0,2023-09-30
72000000.0,-100000.0,-100000000.0,0.0,-78700000.0,14200000.0,96600000.0,1207700000.0,1107700000.0,100000000.0,-92800000.0,-92800000.0,0.0,7300000.0,-100000.0,-100000.0,-100000000.0,,,,,,,42100000.0,42100000.0,-8700000.0,218700000.0,526700000.0,-308000000.0,-89200000.0,-89200000.0,-78700000.0,-78700000.0,150700000.0,150700000.0,-91700000.0,-41300000.0,-23100000.0,-7000000.0,-20300000.0,-20300000.0,-5000000.0,16600000.0,0.0,13700000.0,13700000.0,,,217100000.0,2023-12-31
