treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
0.0,50944000.0,50944000.0,2473619000.0,3097276000.0,-828884000.0,5683824000.0,347447000.0,-828884000.0,389745000.0,2976293000.0,5683824000.0,3023505000.0,47212000.0,2976293000.0,-262057000.0,-262057000.0,0.0,1432901000.0,1804940000.0,509000.0,509000.0,0.0,4579265000.0,3487680000.0,174822000.0,215582000.0,,215582000.0,3097276000.0,389745000.0,2707531000.0,1091585000.0,204575000.0,264259000.0,264259000.0,197078000.0,425673000.0,219758000.0,205915000.0,,,205915000.0,7602770000.0,6163737000.0,148279000.0,41262000.0,41262000.0,311602000.0,311602000.0,3805177000.0,955274000.0,2849903000.0,1857417000.0,-1161130000.0,3018547000.0,294275000.0,199713000.0,391762000.0,1110888000.0,963717000.0,58192000.0,0.0,1439032000.0,107580000.0,89341000.0,255809000.0,168550000.0,48367000.0,38892000.0,752390000.0,-11278000.0,204258000.0,559410000.0,233912000.0,233912000.0,2022-12-31
78000.0,51182000.0,51260000.0,2542187000.0,3161976000.0,-751149000.0,5852371000.0,466963000.0,-751149000.0,418202000.0,3108597000.0,5852371000.0,3156818000.0,48221000.0,3108597000.0,-239124000.0,-239124000.0,19012000.0,1536032000.0,1830189000.0,512000.0,512000.0,0.0,4542621000.0,3561229000.0,157689000.0,241564000.0,29286000.0,212278000.0,3161976000.0,418202000.0,2743774000.0,981392000.0,69957000.0,355588000.0,355588000.0,176053000.0,379794000.0,221370000.0,158424000.0,38420000.0,38420000.0,120004000.0,7699439000.0,6251084000.0,153990000.0,41017000.0,41017000.0,293787000.0,293787000.0,3859746000.0,958119000.0,2901627000.0,1902544000.0,,1902544000.0,,,1902544000.0,,,,,1448355000.0,20331000.0,175544000.0,262584000.0,184984000.0,34830000.0,42770000.0,788309000.0,-16694000.0,217297000.0,587706000.0,201587000.0,201587000.0,2023-03-31
104000.0,51266000.0,51370000.0,2478027000.0,3080100000.0,-594780000.0,5930175000.0,497157000.0,-594780000.0,401628000.0,3251703000.0,5930175000.0,3300002000.0,48299000.0,3251703000.0,-208269000.0,-208269000.0,23978000.0,1633052000.0,1850385000.0,513000.0,513000.0,0.0,4472379000.0,3464756000.0,147719000.0,236937000.0,29533000.0,207404000.0,3080100000.0,401628000.0,2678472000.0,1007623000.0,76282000.0,334818000.0,334818000.0,190802000.0,405721000.0,220704000.0,185017000.0,44813000.0,44813000.0,140204000.0,7772381000.0,6267601000.0,155465000.0,38540000.0,38540000.0,300281000.0,300281000.0,3846483000.0,929890000.0,2916593000.0,1926832000.0,,1926832000.0,,,1926832000.0,,,,,1504780000.0,25671000.0,192738000.0,285280000.0,202754000.0,40396000.0,42130000.0,800646000.0,-18040000.0,227680000.0,591006000.0,200445000.0,200445000.0,2023-06-30
104000.0,51296000.0,51400000.0,2357043000.0,2904654000.0,-464895000.0,5820210000.0,450509000.0,-464895000.0,390437000.0,3305993000.0,5820210000.0,3350709000.0,44716000.0,3305993000.0,-268066000.0,-268066000.0,24016000.0,1720441000.0,1877120000.0,514000.0,514000.0,0.0,4256298000.0,3262482000.0,143127000.0,214701000.0,29391000.0,185310000.0,2904654000.0,390437000.0,2514217000.0,993816000.0,70025000.0,320332000.0,320332000.0,224183000.0,379276000.0,198062000.0,181214000.0,44873000.0,44873000.0,136341000.0,7607007000.0,6162682000.0,154876000.0,34264000.0,34264000.0,301847000.0,301847000.0,3770888000.0,886286000.0,2884602000.0,1900807000.0,,1900807000.0,,,1900807000.0,,,,,1444325000.0,16639000.0,178230000.0,292972000.0,205759000.0,46544000.0,40669000.0,799310000.0,-21187000.0,228518000.0,591979000.0,157174000.0,157174000.0,2023-09-30
0.0,51338000.0,51338000.0,2370376000.0,3066381000.0,-362214000.0,6244029000.0,553580000.0,-362214000.0,419234000.0,3596882000.0,6244029000.0,3658998000.0,62116000.0,3596882000.0,-196427000.0,-196427000.0,0.0,1887218000.0,1905578000.0,513000.0,513000.0,0.0,4536003000.0,3480921000.0,223191000.0,191349000.0,,191349000.0,3066381000.0,419234000.0,2647147000.0,1055082000.0,203210000.0,241820000.0,241820000.0,213290000.0,396762000.0,227825000.0,168937000.0,,,168937000.0,8195001000.0,6586339000.0,309383000.0,40279000.0,40279000.0,243811000.0,243811000.0,3959096000.0,864051000.0,3095045000.0,2033770000.0,-1335309000.0,3369079000.0,366556000.0,197723000.0,394029000.0,1277310000.0,1053915000.0,79546000.0,0.0,1608662000.0,83378000.0,87879000.0,380259000.0,278236000.0,59727000.0,42296000.0,780375000.0,-25722000.0,228020000.0,578077000.0,276771000.0,276771000.0,2023-12-31
