ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number,investmentin_financial_assets,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,long_term_equity_investment,investmentsin_associatesat_cost
507246105.0,507246105.0,9823000000.0,11928000000.0,11153000000.0,36542000000.0,2062000000.0,11153000000.0,1204000000.0,25818000000.0,33858000000.0,25863000000.0,45000000.0,25818000000.0,-391000000.0,-391000000.0,11928000000.0,109000000.0,14172000000.0,14172000000.0,28723000000.0,14443000000.0,235000000.0,319000000.0,319000000.0,3547000000.0,3547000000.0,8939000000.0,899000000.0,8040000000.0,1403000000.0,14280000000.0,35000000.0,2298000000.0,2298000000.0,2989000000.0,305000000.0,2684000000.0,749000000.0,1152000000.0,783000000.0,838000000.0,234000000.0,7886000000.0,773000000.0,102000000.0,7113000000.0,244000000.0,1072000000.0,899000000.0,5797000000.0,54586000000.0,38244000000.0,310000000.0,157000000.0,448000000.0,448000000.0,54000000.0,843000000.0,14665000000.0,2297000000.0,12368000000.0,21767000000.0,-15456000000.0,37223000000.0,2101000000.0,22023000000.0,8795000000.0,1605000000.0,16342000000.0,1615000000.0,7632000000.0,6497000000.0,184000000.0,951000000.0,6194000000.0,454000000.0,144000000.0,5596000000.0,-95000000.0,5691000000.0,901000000.0,901000000.0,126000000.0,775000000.0,2022-12-31,,,,,,
499812648.0,499812648.0,12595000000.0,15254000000.0,10536000000.0,39329000000.0,2796000000.0,10536000000.0,1186000000.0,25261000000.0,34771000000.0,25305000000.0,44000000.0,25261000000.0,-383000000.0,-383000000.0,11660000000.0,106000000.0,13878000000.0,13878000000.0,31287000000.0,15812000000.0,188000000.0,242000000.0,242000000.0,3603000000.0,3603000000.0,10390000000.0,880000000.0,9510000000.0,1389000000.0,15475000000.0,,,,4864000000.0,306000000.0,4558000000.0,720000000.0,1933000000.0,1905000000.0,,,10611000000.0,,,,,,,,56592000000.0,38321000000.0,1078000000.0,,,,,686000000.0,14725000000.0,2292000000.0,12433000000.0,21832000000.0,,,,,,,18271000000.0,937000000.0,9852000000.0,,,,6009000000.0,,,6009000000.0,,,1473000000.0,1473000000.0,,,2023-03-31,,,,,,
494508425.0,494508425.0,11727000000.0,13626000000.0,11084000000.0,37877000000.0,3259000000.0,11084000000.0,1162000000.0,25413000000.0,34911000000.0,25458000000.0,45000000.0,25413000000.0,-325000000.0,-325000000.0,11823000000.0,80000000.0,13835000000.0,13835000000.0,28468000000.0,15731000000.0,164000000.0,245000000.0,245000000.0,3584000000.0,3584000000.0,10359000000.0,861000000.0,9498000000.0,1379000000.0,12737000000.0,,,,3267000000.0,301000000.0,2966000000.0,151000000.0,777000000.0,2038000000.0,,,9470000000.0,,,,,,,,53926000000.0,37930000000.0,973000000.0,,,,,708000000.0,14329000000.0,2252000000.0,12077000000.0,21920000000.0,,,,,,,15996000000.0,602000000.0,6062000000.0,,,,8595000000.0,,,8595000000.0,,,737000000.0,737000000.0,,,2023-06-30,,,,,,
494547340.0,494547340.0,13227000000.0,14987000000.0,10848000000.0,38926000000.0,2780000000.0,10848000000.0,1206000000.0,25145000000.0,34572000000.0,25196000000.0,51000000.0,25145000000.0,-410000000.0,-410000000.0,11636000000.0,82000000.0,13837000000.0,13837000000.0,27033000000.0,15721000000.0,168000000.0,241000000.0,241000000.0,3631000000.0,3631000000.0,10328000000.0,901000000.0,9427000000.0,1353000000.0,11312000000.0,,,,4659000000.0,305000000.0,4354000000.0,141000000.0,3583000000.0,630000000.0,,,6653000000.0,,,,,,,,52229000000.0,38137000000.0,959000000.0,,,,,731000000.0,14297000000.0,2219000000.0,12078000000.0,22150000000.0,,,,,,,14092000000.0,656000000.0,5169000000.0,,,,7713000000.0,,,7713000000.0,,,554000000.0,554000000.0,,,2023-09-30,,,,,,
494551730.0,494551730.0,10299000000.0,12566000000.0,10825000000.0,36396000000.0,2049000000.0,10825000000.0,1326000000.0,25156000000.0,34069000000.0,25201000000.0,45000000.0,25156000000.0,-296000000.0,-296000000.0,11531000000.0,83000000.0,13838000000.0,13838000000.0,27548000000.0,15427000000.0,200000000.0,252000000.0,252000000.0,3574000000.0,3574000000.0,9912000000.0,999000000.0,8913000000.0,1489000000.0,12121000000.0,16000000.0,2084000000.0,2084000000.0,2654000000.0,327000000.0,2327000000.0,691000000.0,461000000.0,1175000000.0,644000000.0,165000000.0,6558000000.0,742000000.0,117000000.0,5816000000.0,262000000.0,77000000.0,14000000.0,5477000000.0,52749000000.0,38579000000.0,345000000.0,138000000.0,477000000.0,477000000.0,91000000.0,736000000.0,14331000000.0,2217000000.0,12114000000.0,22461000000.0,-16863000000.0,39324000000.0,2468000000.0,23237000000.0,9050000000.0,1631000000.0,14170000000.0,1495000000.0,6336000000.0,5292000000.0,160000000.0,884000000.0,5398000000.0,435000000.0,295000000.0,4668000000.0,-111000000.0,4779000000.0,941000000.0,941000000.0,,,2023-12-31,0.0,254000000.0,209000000.0,45000000.0,482000000.0,482000000.0
