free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
167328000.0,-23399000.0,150200000.0,0.0,-6134000.0,1033454000.0,895824000.0,137630000.0,1180644000.0,1180644000.0,241000.0,-42958000.0,-4047000.0,-38911000.0,-23399000.0,-23399000.0,150200000.0,150200000.0,150200000.0,0.0,-1216476000.0,-1216476000.0,-6912000.0,96434000.0,148359000.0,-51925000.0,-32149000.0,-32149000.0,-6134000.0,-6134000.0,173462000.0,173462000.0,-14223000.0,-5078000.0,7077000.0,11343000.0,11343000.0,11343000.0,-27565000.0,-27565000.0,-5965000.0,3531000.0,6416000.0,-20702000.0,-20702000.0,10839000.0,10839000.0,1534000.0,1534000.0,9305000.0,-1767000.0,-1257000.0,162825000.0,2022-12-31
247415000.0,-94013000.0,,387413000.0,-5727000.0,1039400000.0,1033454000.0,5946000.0,1032862000.0,1032862000.0,523000.0,-43901000.0,-4047000.0,-39854000.0,-94013000.0,-94013000.0,387413000.0,387413000.0,,387413000.0,-1280058000.0,-1280059000.0,-17051000.0,111695000.0,160532000.0,-48837000.0,-17192000.0,-17192000.0,-5727000.0,-5727000.0,253142000.0,253143000.0,64763000.0,6057000.0,-3420000.0,72311000.0,72311000.0,72311000.0,-10185000.0,-10185000.0,-5254000.0,4097000.0,5663000.0,-30648000.0,-30648000.0,10839000.0,10839000.0,1451000.0,1451000.0,9388000.0,-2059000.0,-1716000.0,169912000.0,2023-03-31
151717000.0,-66126000.0,,,-3609000.0,1454789000.0,1039400000.0,415389000.0,1700300000.0,1700300000.0,23000.0,-44410000.0,-4047000.0,-40363000.0,-66126000.0,-66126000.0,110399000.0,110399000.0,,,-1440237000.0,-1440236000.0,15509000.0,131073000.0,157721000.0,-26648000.0,-28955000.0,-28955000.0,-3609000.0,-3609000.0,155326000.0,155325000.0,-101123000.0,-3890000.0,5758000.0,-93463000.0,-93463000.0,-93463000.0,-9528000.0,-9528000.0,-6114000.0,4478000.0,5295000.0,33135000.0,33135000.0,11570000.0,11570000.0,1391000.0,1391000.0,10179000.0,-5654000.0,-620000.0,171966000.0,2023-06-30
266759000.0,0.0,,,-4064000.0,1864300000.0,1454789000.0,409511000.0,1850386000.0,1850386000.0,77000.0,-44864000.0,-4047000.0,-40817000.0,0.0,0.0,325714000.0,325714000.0,,,-1711698000.0,-1711698000.0,1449000.0,52269000.0,121561000.0,-69292000.0,-20473000.0,-20473000.0,-4064000.0,-4064000.0,270823000.0,270823000.0,47602000.0,8721000.0,8574000.0,39709000.0,39709000.0,39709000.0,-9402000.0,-9402000.0,-6683000.0,4469000.0,4795000.0,-6620000.0,-6620000.0,9487000.0,9487000.0,582000.0,582000.0,8905000.0,-93000.0,270000.0,173830000.0,2023-09-30
186521000.0,0.0,,,-15739000.0,2149529000.0,1864300000.0,285229000.0,1181525000.0,1181525000.0,548000.0,-45996000.0,-4046000.0,-41950000.0,0.0,0.0,-624874000.0,-624874000.0,,,-1098556000.0,-1098556000.0,37410000.0,38219000.0,135092000.0,-96873000.0,-25570000.0,-25570000.0,-15739000.0,-15739000.0,202260000.0,202260000.0,28000000.0,1172000.0,36018000.0,6675000.0,6675000.0,6675000.0,-15865000.0,-15865000.0,-9390000.0,4388000.0,4436000.0,-48800000.0,-48800000.0,9129000.0,9129000.0,205000.0,205000.0,8924000.0,-4466000.0,-1177000.0,175131000.0,2023-12-31
