treasury_shares_number,ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,investments_and_advances,investmentin_financial_assets,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,buildings_and_improvements,properties,current_assets,other_current_assets,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,other_equity_adjustments
28810376.0,629444279.0,658254655.0,3300047000.0,7253117000.0,23029163000.0,4212214000.0,7253117000.0,3245495000.0,22974611000.0,23019733000.0,23665950000.0,691339000.0,22974611000.0,2167437000.0,-2055672000.0,5169967000.0,16981432000.0,11051309000.0,72000.0,72000.0,23449824000.0,6989578000.0,448444000.0,1601619000.0,1601619000.0,1273738000.0,1083023000.0,710017000.0,373006000.0,2582754000.0,2537632000.0,45122000.0,16460246000.0,4326633000.0,4326633000.0,717293000.0,707863000.0,9430000.0,9430000.0,11416320000.0,8304189000.0,3112131000.0,694354000.0,694354000.0,2417777000.0,47115774000.0,26443314000.0,835059000.0,4862413000.0,4029760000.0,68730000.0,324382000.0,158022000.0,166360000.0,15721494000.0,1930808000.0,13790686000.0,4631236000.0,,4631236000.0,,4631236000.0,,,,20672460000.0,2158309000.0,12610353000.0,,12610353000.0,-24617000.0,12634970000.0,5903798000.0,4095000.0,5899703000.0,2022-11-30,
31141439.0,631264117.0,662405556.0,3208501000.0,7566017000.0,23818589000.0,4711436000.0,7566017000.0,3152531000.0,23762619000.0,23807774000.0,24457278000.0,694659000.0,23762619000.0,1636155000.0,-1944270000.0,5593010000.0,17500001000.0,12163671000.0,72000.0,72000.0,23270011000.0,6920489000.0,440970000.0,1641782000.0,1641782000.0,1250019000.0,1090602000.0,726092000.0,364510000.0,2497116000.0,2451961000.0,45155000.0,16349522000.0,5112570000.0,5112570000.0,711385000.0,700570000.0,10815000.0,10815000.0,10525567000.0,7519670000.0,3005897000.0,535001000.0,535001000.0,2470896000.0,47727289000.0,26666331000.0,701516000.0,4900667000.0,4050145000.0,75423000.0,325251000.0,156439000.0,168812000.0,16196602000.0,2005944000.0,14190658000.0,4466872000.0,,4466872000.0,,4466872000.0,,,,21060958000.0,2318814000.0,12499168000.0,,12499168000.0,-25737000.0,12524905000.0,6242976000.0,4189000.0,6238787000.0,2023-02-28,
33323829.0,630801644.0,664125473.0,3096213000.0,10871337000.0,25386685000.0,6287545000.0,10871337000.0,3041959000.0,25332431000.0,25376296000.0,26061929000.0,729498000.0,25332431000.0,2030576000.0,-1900923000.0,6127121000.0,18692118000.0,12637709000.0,72000.0,72000.0,24066346000.0,6973818000.0,539358000.0,1678405000.0,1678405000.0,1270733000.0,1090082000.0,687098000.0,402984000.0,2395240000.0,2351375000.0,43865000.0,17092528000.0,5101692000.0,5101692000.0,700973000.0,690584000.0,10389000.0,10389000.0,11289863000.0,8212864000.0,3076999000.0,688525000.0,688525000.0,2388474000.0,50128275000.0,26748202000.0,2808051000.0,4958057000.0,4105869000.0,66432000.0,176259000.0,153443000.0,22816000.0,14461094000.0,,14461094000.0,4278309000.0,,4278309000.0,,4278309000.0,,,,23380073000.0,2257485000.0,12582660000.0,,12582660000.0,-26770000.0,12609430000.0,8539928000.0,4482000.0,8535446000.0,2023-05-31,
36351137.0,628265148.0,664616285.0,3149034000.0,10119836000.0,25840742000.0,5372893000.0,10119836000.0,3001131000.0,25692839000.0,25735932000.0,26458593000.0,765754000.0,25692839000.0,2403374000.0,-1743101000.0,7062512000.0,19316224000.0,12778782000.0,72000.0,72000.0,24786712000.0,6777674000.0,465024000.0,1595638000.0,1595638000.0,1313971000.0,1049234000.0,653954000.0,395280000.0,2353807000.0,2310714000.0,43093000.0,18009038000.0,4907152000.0,4907152000.0,795227000.0,690417000.0,104810000.0,104810000.0,12306659000.0,9094708000.0,3211951000.0,720778000.0,720778000.0,2491173000.0,51245305000.0,27863374000.0,2811598000.0,5006850000.0,4154878000.0,106994000.0,197443000.0,173458000.0,23985000.0,15573003000.0,,15573003000.0,4167486000.0,-2574685000.0,6742171000.0,1558373000.0,2637479000.0,2546319000.0,0.0,0.0,23381931000.0,2105138000.0,12227186000.0,1536473000.0,10690713000.0,,,9049607000.0,4575000.0,9045032000.0,2023-08-31,
39519697.0,626991854.0,666511551.0,3080222000.0,8296005000.0,26823879000.0,5775338000.0,8296005000.0,2933094000.0,26676751000.0,26719060000.0,27485437000.0,808686000.0,26676751000.0,2553022000.0,-1627215000.0,8032018000.0,20429413000.0,13353477000.0,72000.0,72000.0,24045917000.0,6765679000.0,462530000.0,1586945000.0,1586945000.0,1374062000.0,1050367000.0,634981000.0,415386000.0,2291775000.0,2249466000.0,42309000.0,17280238000.0,4459593000.0,4459593000.0,788447000.0,683628000.0,104819000.0,104819000.0,12032198000.0,8701569000.0,3330629000.0,755929000.0,755929000.0,2574700000.0,51531354000.0,28475778000.0,738088000.0,4993213000.0,4165605000.0,121563000.0,198074000.0,174296000.0,23778000.0,18380746000.0,2144304000.0,16236442000.0,4044094000.0,,4044094000.0,,4044094000.0,,,,23055576000.0,2668779000.0,13241359000.0,,13241359000.0,-24210000.0,13265569000.0,7145438000.0,4597000.0,7140841000.0,2023-11-30,
41577466.0,628828033.0,670405499.0,3158581000.0,6722988000.0,27305629000.0,4192807000.0,6722988000.0,2975805000.0,27122853000.0,27194488000.0,27956424000.0,833571000.0,27122853000.0,1863338000.0,-1657140000.0,8790812000.0,21151637000.0,14555758000.0,72000.0,72000.0,23351047000.0,7215033000.0,836889000.0,1607405000.0,1607405000.0,1304336000.0,1101516000.0,647020000.0,454496000.0,2364887000.0,2293252000.0,71635000.0,16136014000.0,5363972000.0,5363972000.0,793694000.0,682553000.0,111141000.0,111141000.0,9978348000.0,7329450000.0,2648898000.0,420452000.0,420452000.0,2228446000.0,51307471000.0,30978650000.0,1205026000.0,4914596000.0,4098881000.0,126355000.0,238934000.0,214423000.0,24511000.0,20399865000.0,2452559000.0,17947306000.0,4093874000.0,,4093874000.0,,4093874000.0,,,,20328821000.0,2122670000.0,13080504000.0,,13080504000.0,-23887000.0,13104391000.0,5125647000.0,4540000.0,5121107000.0,2024-02-29,-1657140000.0
