free_cash_flow,repurchase_of_capital_stock,issuance_of_capital_stock,capital_expenditure,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date
396568000.0,-1418702000.0,465707000.0,-98830000.0,563526000.0,5899703000.0,7889833000.0,-26594000.0,-1963536000.0,-1676860000.0,-1676860000.0,-16687000.0,-705567000.0,-705567000.0,-952995000.0,-1418702000.0,465707000.0,-1611000.0,-1611000.0,-782074000.0,-782074000.0,2620000.0,-685864000.0,596000.0,-686460000.0,-98830000.0,-98830000.0,495398000.0,495398000.0,-2332123000.0,-270988000.0,-285004000.0,-307960000.0,-858738000.0,-771743000.0,-86995000.0,-202182000.0,115187000.0,115187000.0,-609433000.0,136731000.0,425469000.0,-54537000.0,-54537000.0,323558000.0,323558000.0,179509000.0,179509000.0,144049000.0,1996300000.0,2022-11-30
2222563000.0,-1118211000.0,341914000.0,-107548000.0,754989000.0,6238787000.0,5899703000.0,2611000.0,336473000.0,-1515341000.0,-1515341000.0,-32225000.0,-708022000.0,-708022000.0,-776297000.0,-1118211000.0,341914000.0,1203000.0,1203000.0,-478297000.0,-478297000.0,2499000.0,-373248000.0,17279000.0,-390527000.0,-107548000.0,-107548000.0,2330111000.0,2330111000.0,-450434000.0,690301000.0,-47040000.0,-227313000.0,-1117296000.0,-941725000.0,-175571000.0,50444000.0,-226015000.0,-226015000.0,250914000.0,292636000.0,631870000.0,-37758000.0,-37758000.0,343114000.0,343114000.0,205372000.0,205372000.0,137742000.0,1550683000.0,2023-02-28
3147871000.0,-788937000.0,537016000.0,-141500000.0,455822000.0,8535446000.0,6238787000.0,-24879000.0,2321538000.0,-972824000.0,-972824000.0,-13205000.0,-707742000.0,-707742000.0,-251921000.0,-788937000.0,537016000.0,44000.0,44000.0,4991000.0,4991000.0,3273000.0,143218000.0,400238000.0,-257020000.0,-141500000.0,-141500000.0,3289371000.0,3289371000.0,497440000.0,-38192000.0,-85557000.0,-53685000.0,726569000.0,648891000.0,77678000.0,-90895000.0,168573000.0,168573000.0,-51695000.0,-43504000.0,472695000.0,-43942000.0,-43942000.0,358347000.0,358347000.0,193294000.0,193294000.0,165053000.0,2048335000.0,2023-05-31
3229094000.0,-1004553000.0,156432000.0,-180294000.0,541583000.0,9045032000.0,8535446000.0,-52411000.0,561997000.0,-1480301000.0,-1480301000.0,-19739000.0,-706063000.0,-706063000.0,-848121000.0,-1004553000.0,156432000.0,93622000.0,93622000.0,-1367090000.0,-1367090000.0,3786000.0,-1190582000.0,6274000.0,-1196856000.0,-180294000.0,-180294000.0,3409388000.0,3409388000.0,1099754000.0,-221302000.0,-169143000.0,62730000.0,929586000.0,802664000.0,126922000.0,71416000.0,55506000.0,55506000.0,497883000.0,275385000.0,383017000.0,-132716000.0,-132716000.0,375736000.0,375736000.0,201921000.0,201921000.0,173815000.0,1408212000.0,2023-08-31
429618000.0,-1191128000.0,477434000.0,-68933000.0,563359000.0,7140841000.0,9045032000.0,4601000.0,-1908792000.0,-1551913000.0,-1551913000.0,-19682000.0,-810056000.0,-810056000.0,-713694000.0,-1191128000.0,477434000.0,-8481000.0,,-855430000.0,-855430000.0,1528000.0,-788025000.0,0.0,-788025000.0,-68933000.0,-68933000.0,498551000.0,498551000.0,-2438254000.0,-510391000.0,-293092000.0,-658647000.0,-139893000.0,-273763000.0,133870000.0,48728000.0,85142000.0,85142000.0,-836231000.0,184828000.0,423000000.0,-24371000.0,-24371000.0,343367000.0,343367000.0,210122000.0,210122000.0,133245000.0,2009981000.0,2023-11-30
1991220000.0,-1321846000.0,285373000.0,-109823000.0,923645000.0,5121107000.0,7140841000.0,-46788000.0,-1972946000.0,-1865741000.0,-1865741000.0,-12975000.0,-812578000.0,-812578000.0,-1036473000.0,-1321846000.0,285373000.0,-3715000.0,,-2208248000.0,-2208248000.0,2125000.0,-2100550000.0,20905000.0,-2121455000.0,-109823000.0,-109823000.0,2101043000.0,2101043000.0,-595297000.0,943240000.0,265533000.0,31084000.0,-2024050000.0,-1267036000.0,-757014000.0,-362669000.0,-394345000.0,-394345000.0,188896000.0,7549000.0,641871000.0,-9769000.0,-9769000.0,347487000.0,347487000.0,212490000.0,212490000.0,134997000.0,1709202000.0,2024-02-29
