symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
AOS,Industrials,9947449640.756369,151179079.0,2023-03-31,0.16011989109451485,10495029951.664528,12175493004.558723,65.79911523840127,80.53689098449081
AOS,Industrials,10495029951.664528,151179079.0,2023-06-30,0.06819905292436419,9846505411.34064,10518027755.008698,69.42117931320728,69.57330223587813
AOS,Industrials,9846505411.34064,151309459.0,2023-09-30,-0.06947397471871845,11869987360.074968,11045332158.309612,65.07528000176538,72.9982925807012
AOS,Industrials,11869987360.074968,147527327.0,2023-12-31,0.2097800955874835,12925644767.784897,15637187762.700668,80.4595840069343,105.99519479330543
AOS,Industrials,12925644767.784897,147527329.0,2024-03-31,0.11271638675839182,,,87.61525647756353,
