date,open,close,high,low,volume
2021-05-03,65.12313374101323,66.67887878417969,67.01089621947058,64.62984449077767,1760800
2021-05-04,66.21405337505183,67.85517120361328,67.8931170867075,65.94843219339226,1041500
2021-05-05,68.08282039633475,67.56108093261719,68.30100735429913,66.5745099578962,1183400
2021-05-06,67.87414444367131,67.6749267578125,67.87414444367131,67.0583260906459,725500
2021-05-07,67.25751305488225,67.47569274902344,68.0543545703385,66.60295949759012,848800
2021-05-10,67.67491746544,68.53816986083984,69.29707290652244,67.58954467245452,894400
2021-05-11,67.86464973711465,67.22907257080078,67.91207665609315,66.98242798482968,891900
2021-05-12,67.11523129185849,64.9713363647461,67.26701479419086,64.87647529450624,1482100
2021-05-13,65.12312624939788,67.40930938720703,67.93105618081309,64.9523734112574,801700
2021-05-14,67.51365862280761,68.08283233642578,68.36742281195309,67.17215294714943,728500
2021-05-17,68.11129432308574,67.22907257080078,68.52868450230284,66.67886820110992,979900
2021-05-18,67.39033249511746,65.33181762695312,67.52313943903543,65.2748951956771,872000
2021-05-19,64.81956334367594,65.09466552734375,65.21798420108334,63.90888399641496,819500
2021-05-20,65.30336812070857,65.38874816894531,65.6259045155268,64.87648959183682,609700
2021-05-21,65.56898518430968,65.71127319335938,66.4701763496632,65.50258170094085,3089900
2021-05-24,66.29941567307114,65.62589263916016,66.29941567307114,65.44565153239665,711000
2021-05-25,65.75870988839668,65.60693359375,66.55555895696256,65.44566178155162,749800
2021-05-26,65.63538357796394,66.3658218383789,66.48914051580482,65.63538357796394,683000
2021-05-27,66.92552598870208,67.447265625,67.55161499974709,66.86860354228885,1514200
2021-05-28,67.80772485745908,67.41878509521484,67.93104351411854,67.09625603744313,901800
2021-06-01,68.37692075630599,67.86466217041016,68.40537836039397,67.21959660714548,694000
2021-06-02,67.80773318635643,67.58954620361328,68.16820816063208,67.18163707386947,1120500
2021-06-03,67.24803445791513,65.29386901855469,67.75080461561967,65.04722445984545,1694400
2021-06-04,65.42668697566975,65.50257873535156,65.78716197800351,65.06620473589946,1858500
2021-06-07,65.72076035853694,64.69624328613281,65.82510972169496,64.33576827359215,1199200
2021-06-08,64.92391425989223,64.87648010253906,65.17055161330715,64.26936052308709,1074000
2021-06-09,64.6677791872556,64.92391204833984,65.06620004067995,64.22192417809387,1205700
2021-06-10,65.1610762565052,64.30731201171875,65.52155127655419,64.28833545214744,810100
2021-06-11,64.57291734403135,65.39822387695312,65.44565079468954,64.50651386925162,1143000
2021-06-14,65.33183245556269,65.3033676147461,65.62590400706536,64.79111627904379,1026400
2021-06-15,65.49309113339189,65.70178985595703,66.1381566224857,65.00929020721236,948900
2021-06-16,65.5879463205063,64.86698913574219,65.70178395097517,64.76263978383807,866100
2021-06-17,64.83853498141696,63.37765121459961,65.12312545398727,62.69463987037993,1035700
2021-06-18,62.54286630751739,62.65670394897461,63.25433528239248,62.23930650106815,1676900
2021-06-21,63.25433673406875,64.1650161743164,64.40217250471747,63.23536741210887,654300
2021-06-22,64.31678790038285,64.43061828613281,64.7531545997739,63.738125981368846,813300
2021-06-23,64.62983209507885,64.63932037353516,65.18952472502619,64.26935712553433,879000
2021-06-24,64.97135683776085,64.28834533691406,65.0567368940857,64.07016553035568,761000
2021-06-25,64.5729256963405,65.71127319335938,65.7587073546672,64.5729256963405,1068100
2021-06-28,65.70178614682557,66.7547607421875,67.02986293027124,65.46462983683298,1067700
2021-06-29,67.19112887111586,67.91207885742188,68.04489305220073,66.97294187694669,910100
2021-06-30,67.93105457787347,68.3579330444336,68.60457763535798,67.53263371075919,1041000
2021-07-01,68.41485821151088,68.39588165283203,68.69944145476455,68.11129840957835,697100
2021-07-02,68.19667269451067,67.33342742919922,68.23461857525707,67.18164390621358,811100
2021-07-06,67.48520175110721,66.79270935058594,67.5326359100192,65.7492157540144,992700
2021-07-07,66.23301447485879,68.32947540283203,68.4717706374097,66.23301447485879,643500
2021-07-08,67.04883451473432,66.73578643798828,67.63698478885388,66.50811839918956,786800
2021-07-09,67.94054864582691,67.11524200439453,67.94054864582691,66.96345847783537,1198600
2021-07-12,67.17215629783034,67.53263854980469,67.76979487876179,66.65989775879058,817300
2021-07-13,67.5326276161391,67.38084411621094,67.6464580036496,67.17214542252754,607700
2021-07-14,67.41880027323617,67.36188507080078,67.90260120624714,66.82116893535442,1107400
2021-07-15,66.96344822728238,67.13420104980469,67.69389367151946,66.45119699715129,757700
2021-07-16,67.47570653421208,66.31838989257812,67.58005588314039,66.28044401683731,845300
2021-07-19,65.26541692739366,65.39822387695312,65.80613300415318,64.64880909733274,704700
2021-07-20,65.79666392944706,66.593505859375,66.87809639859958,65.69231454756058,1408700
2021-07-21,67.07729114206603,67.09626770019531,67.33342401475676,66.59349023387851,565700
2021-07-22,67.17216008885693,65.10415649414062,67.17216008885693,64.93340363815717,899400
2021-07-23,65.50258295184848,66.05278015136719,66.10021431358086,65.08518548416662,770900
2021-07-26,66.157130145105,66.2235336303711,66.41326304358638,65.79665511615157,735300
2021-07-27,65.71127623048332,66.50812530517578,66.88757690086565,65.55001165448222,819200
2021-07-28,66.57452127401474,65.8345947265625,66.79270826906581,65.57846185248356,832100
2021-07-29,66.65348412445738,67.06292724609375,67.3009754036811,64.52057466657766,979100
2021-07-30,67.17718829938403,66.96770477294922,67.28193006260142,66.08216539779932,1110900
2021-08-02,67.06291888044144,66.5011215209961,67.68184546589224,66.453516254209,616400
