symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
COTY,Consumer Discretionary,9781748022.351265,852700000.0,2023-03-31,0.3425357070614124,10494130304.031372,14088744647.717354,11.471499967575074,16.52251043475707
COTY,Consumer Discretionary,10494130304.031372,852800000.0,2023-06-30,0.071042199954554,10292808028.793337,11024031754.868711,12.30549988746643,12.92686650430196
COTY,Consumer Discretionary,10292808028.793337,888000000.0,2023-09-30,-0.07784975128105646,11188750085.363388,10317708674.071949,11.59100003242493,11.619041299630574
COTY,Consumer Discretionary,11188750085.363388,895100000.0,2023-12-31,0.18492212326441132,,,12.500000095367431,
