free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,sale_of_investment
-28648939000.0,,-1556554000.0,5955254000.0,-32472502000.0,10739126000.0,4118346000.0,6620780000.0,34413370000.0,0.0,34413370000.0,-633612000.0,,,4398700000.0,4398700000.0,-1556554000.0,5955254000.0,-31612249000.0,0.0,-31612249000.0,-55021000.0,-254498000.0,-254498000.0,1169772000.0,1169772000.0,,-31802983000.0,-31802983000.0,-669519000.0,-669519000.0,3823563000.0,0.0,3823563000.0,-155710000.0,,-1060743000.0,304249000.0,-61863000.0,110214000.0,122989000.0,-20162000.0,-20162000.0,-20162000.0,51431000.0,101640000.0,101640000.0,3754061000.0,1134741000.0,879649000.0,879649000.0,-623603000.0,-701907000.0,-219914000.0,298218000.0,-151108000.0,2022-12-31,
392001000.0,,-2645076000.0,14604000.0,-709844000.0,11617870000.0,10739126000.0,878744000.0,-3198216000.0,0.0,-3198216000.0,-567744000.0,,,-2630472000.0,-2630472000.0,-2645076000.0,14604000.0,2975115000.0,0.0,2975115000.0,-190816000.0,3947534000.0,,-71759000.0,,-71759000.0,-21374000.0,-21374000.0,-688470000.0,-688470000.0,1101845000.0,0.0,1101845000.0,-601886000.0,55780000.0,-1001820000.0,-1693592000.0,-548083000.0,-264899000.0,286234000.0,-1000137000.0,-1000137000.0,-1000137000.0,,-166707000.0,-166707000.0,1323879000.0,576199000.0,903383000.0,903383000.0,685846000.0,-508826000.0,232916000.0,961756000.0,854056000.0,2023-03-31,
1760980000.0,,-2416625000.0,839294000.0,-644321000.0,11428566000.0,11617870000.0,-189304000.0,-3961445000.0,0.0,-3961445000.0,-560385000.0,,,-1577331000.0,-1577331000.0,-2416625000.0,839294000.0,1366840000.0,932046000.0,434794000.0,-201393000.0,1256347000.0,,24161000.0,,-49351000.0,-26647000.0,-26647000.0,-617674000.0,-617674000.0,2405301000.0,19990000.0,2385311000.0,-418012000.0,89838000.0,-2056628000.0,882920000.0,198095000.0,5053000.0,454769000.0,211459000.0,211459000.0,211459000.0,,13544000.0,13544000.0,1277021000.0,-1714276000.0,894206000.0,894206000.0,955821000.0,-630739000.0,667981000.0,918579000.0,2474421000.0,2023-06-30,
2199752000.0,-226117000.0,384967000.0,10969151000.0,-929559000.0,21005003000.0,11428566000.0,9576437000.0,10054004000.0,0.0,10054004000.0,-1073997000.0,-226117000.0,-226117000.0,11354118000.0,11354118000.0,384967000.0,10969151000.0,-3606878000.0,0.0,-3606878000.0,-828824000.0,-2860203000.0,,1011708000.0,890598000.0,,-28952000.0,-28952000.0,-900607000.0,-900607000.0,3129311000.0,0.0,3129311000.0,-832279000.0,223001000.0,-760457000.0,-561678000.0,226061000.0,-201211000.0,95906000.0,-167689000.0,-167689000.0,-167689000.0,,-514745000.0,-514745000.0,2888276000.0,-24920000.0,924666000.0,924666000.0,501468000.0,-658826000.0,342260000.0,818034000.0,771234000.0,2023-09-30,
-238536000.0,-143429000.0,-11285936000.0,-2004000.0,-1837417000.0,13046371000.0,21005003000.0,-7958632000.0,-9649474000.0,0.0,-9649474000.0,2646087000.0,-143429000.0,-143429000.0,-11287940000.0,-11287940000.0,-11285936000.0,-2004000.0,91961000.0,19990000.0,71971000.0,-1010060000.0,1256558000.0,,-2403588000.0,,,-181398000.0,-181398000.0,-1656019000.0,-1656019000.0,1598881000.0,-19990000.0,1618871000.0,-1078601000.0,,-1693544000.0,-536460000.0,-38348000.0,398362000.0,-253730000.0,-383556000.0,429942000.0,429942000.0,,-259188000.0,-259188000.0,835588000.0,3644051000.0,899087000.0,899087000.0,658573000.0,-263699000.0,278480000.0,643792000.0,-2703348000.0,2023-12-31,1706558000.0
