treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,payables_and_accrued_expenses,current_accrued_expenses,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
1200000.0,594800000.0,596000000.0,3204600000.0,4577700000.0,-164600000.0,11593300000.0,3803000000.0,-164600000.0,7015600000.0,11590600000.0,7094100000.0,78500000.0,7015600000.0,-535000000.0,-535000000.0,79800000.0,4979400000.0,2650400000.0,600000.0,600000.0,8232100000.0,5556000000.0,443300000.0,127900000.0,127900000.0,409800000.0,409800000.0,4575000000.0,4575000000.0,2676100000.0,2700000.0,2700000.0,2673400000.0,1069900000.0,1603500000.0,124900000.0,169500000.0,169500000.0,1309100000.0,15326200000.0,8847100000.0,462600000.0,7180200000.0,734100000.0,6446100000.0,1204300000.0,-2019300000.0,3223600000.0,2764500000.0,428900000.0,30200000.0,0.0,6479100000.0,320000000.0,2093600000.0,607700000.0,556000000.0,929900000.0,2631300000.0,2631300000.0,-63900000.0,2695200000.0,1434200000.0,61100000.0,1373100000.0,2022-12-31
1000000.0,595300000.0,596300000.0,3172800000.0,4563900000.0,25300000.0,11872000000.0,3967800000.0,25300000.0,7308100000.0,11869100000.0,7386500000.0,78400000.0,7308100000.0,-492600000.0,-492600000.0,69700000.0,5121300000.0,2748500000.0,600000.0,600000.0,7995000000.0,5568800000.0,464200000.0,131500000.0,131500000.0,412100000.0,412100000.0,4561000000.0,4561000000.0,2426200000.0,2900000.0,2900000.0,2423300000.0,971600000.0,1451700000.0,125000000.0,144600000.0,144600000.0,1182100000.0,15381500000.0,8987500000.0,461200000.0,7282800000.0,743200000.0,6539600000.0,1243500000.0,-2098200000.0,3341700000.0,,,,,6394000000.0,378300000.0,2105100000.0,554800000.0,574300000.0,976000000.0,2411900000.0,2411900000.0,-62900000.0,2474800000.0,1498700000.0,107600000.0,1391100000.0,2023-03-31
700000.0,596000000.0,596700000.0,2994100000.0,4319200000.0,271600000.0,11832900000.0,3611600000.0,271600000.0,7513700000.0,11481100000.0,7592300000.0,78600000.0,7513700000.0,-592500000.0,-592500000.0,49600000.0,5294800000.0,2860400000.0,600000.0,600000.0,7645600000.0,4935900000.0,428300000.0,132900000.0,132900000.0,407300000.0,407300000.0,3967400000.0,3967400000.0,2709700000.0,351800000.0,351800000.0,2357900000.0,1015900000.0,1342000000.0,125100000.0,100100000.0,100100000.0,1116800000.0,15237900000.0,8916600000.0,415600000.0,7242100000.0,723500000.0,6518600000.0,1258900000.0,-2112200000.0,3371100000.0,,,,,6321300000.0,377000000.0,1997800000.0,518100000.0,553600000.0,926100000.0,2443500000.0,2443500000.0,-65000000.0,2508500000.0,1503000000.0,177900000.0,1325100000.0,2023-06-30
2000000.0,598300000.0,600300000.0,2810500000.0,4292000000.0,538100000.0,12148800000.0,3864500000.0,538100000.0,7856800000.0,11793200000.0,7938300000.0,81500000.0,7856800000.0,-657900000.0,-657900000.0,170600000.0,5669700000.0,3015000000.0,600000.0,600000.0,7820700000.0,4911900000.0,433400000.0,129100000.0,129100000.0,413000000.0,413000000.0,3936400000.0,3936400000.0,2908800000.0,355600000.0,355600000.0,2553200000.0,1065100000.0,1488100000.0,125600000.0,113600000.0,113600000.0,1248900000.0,15759000000.0,8985700000.0,420400000.0,7318700000.0,744200000.0,6574500000.0,1246600000.0,-2162100000.0,3408700000.0,,,,,6773300000.0,369000000.0,2099100000.0,545700000.0,566200000.0,987200000.0,2571200000.0,2571200000.0,-70100000.0,2641300000.0,1734000000.0,252500000.0,1481500000.0,2023-09-30
1700000.0,598900000.0,600600000.0,2862300000.0,4337300000.0,419300000.0,12683800000.0,3682600000.0,419300000.0,8346500000.0,12330000000.0,8426500000.0,80000000.0,8346500000.0,-533600000.0,-533600000.0,142800000.0,5921100000.0,3101200000.0,600000.0,600000.0,8099900000.0,4947200000.0,453700000.0,143000000.0,143000000.0,367000000.0,367000000.0,3983500000.0,3983500000.0,3152700000.0,353800000.0,353800000.0,2798900000.0,1150300000.0,1648600000.0,131700000.0,166000000.0,166000000.0,1350900000.0,16526400000.0,9691100000.0,449200000.0,7927200000.0,834800000.0,7092400000.0,1314700000.0,-2261800000.0,3576500000.0,3058700000.0,483900000.0,33900000.0,0.0,6835300000.0,389600000.0,2167100000.0,640100000.0,562300000.0,964700000.0,2618400000.0,2618400000.0,-68400000.0,2686800000.0,1660200000.0,185200000.0,1475000000.0,2023-12-31
,601571637.0,601571637.0,2452300000.0,4309400000.0,795600000.0,12990900000.0,3618600000.0,795600000.0,8681500000.0,12238400000.0,8764600000.0,83100000.0,8681500000.0,-602900000.0,-602900000.0,103800000.0,6163500000.0,3224100000.0,600000.0,600000.0,7957900000.0,4534800000.0,464800000.0,142100000.0,142100000.0,371000000.0,371000000.0,3556900000.0,3556900000.0,3423100000.0,752500000.0,752500000.0,2670600000.0,1122900000.0,1547700000.0,132100000.0,150900000.0,150900000.0,1264700000.0,16722500000.0,9680800000.0,483300000.0,7885900000.0,785400000.0,7100500000.0,1311600000.0,-2304100000.0,3615700000.0,,,,,7041700000.0,423900000.0,2152900000.0,595000000.0,587000000.0,970900000.0,2501400000.0,2501400000.0,-68000000.0,2569400000.0,1963500000.0,106400000.0,1857100000.0,2024-03-31
