free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,short_term_debt_payments,sale_of_business
2561000000.0,-374000000.0,0.0,0.0,-58000000.0,4091000000.0,2540000000.0,1551000000.0,-2065000000.0,-2065000000.0,0.0,-1691000000.0,-1691000000.0,-374000000.0,-374000000.0,0.0,,,0.0,0.0,0.0,997000000.0,997000000.0,55000000.0,,,-58000000.0,2619000000.0,2619000000.0,0.0,309000000.0,86000000.0,313000000.0,194000000.0,119000000.0,119000000.0,-74000000.0,-16000000.0,65000000.0,-397000000.0,-397000000.0,63000000.0,63000000.0,-111000000.0,-46000000.0,-66000000.0,1000000.0,2690000000.0,2022-12-31,,
2929000000.0,0.0,-1348000000.0,,-55000000.0,3974000000.0,4091000000.0,-117000000.0,-3045000000.0,-3045000000.0,-14000000.0,-1683000000.0,-1683000000.0,0.0,0.0,-1348000000.0,,,-1348000000.0,-1348000000.0,,-56000000.0,-56000000.0,-1000000.0,,,-55000000.0,2984000000.0,2984000000.0,,714000000.0,40000000.0,780000000.0,895000000.0,-115000000.0,-115000000.0,-72000000.0,-34000000.0,493000000.0,-142000000.0,-142000000.0,52000000.0,52000000.0,80000000.0,,80000000.0,,1787000000.0,2023-03-31,,
76000000.0,-472000000.0,-218000000.0,,-48000000.0,923000000.0,3974000000.0,-3051000000.0,-373000000.0,-373000000.0,-1000000.0,-1682000000.0,-1682000000.0,-472000000.0,-472000000.0,1782000000.0,,,-218000000.0,-218000000.0,,-2802000000.0,-2802000000.0,-4000000.0,,,-48000000.0,124000000.0,124000000.0,,-2212000000.0,-44000000.0,-2225000000.0,-2258000000.0,33000000.0,33000000.0,81000000.0,-24000000.0,385000000.0,-264000000.0,-264000000.0,62000000.0,62000000.0,-127000000.0,,-127000000.0,,2117000000.0,2023-06-30,,
2912000000.0,-260000000.0,-2000000000.0,0.0,-40000000.0,1581000000.0,923000000.0,658000000.0,-3935000000.0,-3935000000.0,0.0,-1675000000.0,-1675000000.0,-260000000.0,-260000000.0,-2000000000.0,-2000000000.0,0.0,0.0,0.0,,1641000000.0,1641000000.0,-18000000.0,1699000000.0,-1000000.0,-40000000.0,2952000000.0,2952000000.0,0.0,539000000.0,-416000000.0,861000000.0,826000000.0,35000000.0,35000000.0,17000000.0,77000000.0,-682000000.0,1004000000.0,1004000000.0,80000000.0,80000000.0,-155000000.0,,-58000000.0,,2166000000.0,2023-09-30,,
3174000000.0,-268000000.0,0.0,998000000.0,-53000000.0,3721000000.0,1581000000.0,2140000000.0,-1021000000.0,-1021000000.0,-12000000.0,-1739000000.0,-1739000000.0,-268000000.0,-268000000.0,998000000.0,0.0,0.0,998000000.0,0.0,,-66000000.0,-66000000.0,-13000000.0,0.0,0.0,-53000000.0,3227000000.0,3227000000.0,0.0,912000000.0,706000000.0,260000000.0,175000000.0,85000000.0,85000000.0,-41000000.0,-13000000.0,-65000000.0,283000000.0,283000000.0,78000000.0,78000000.0,-41000000.0,,-138000000.0,,2060000000.0,2023-12-31,0.0,0.0
2842000000.0,-2400000000.0,-1121000000.0,,-35000000.0,3646000000.0,3721000000.0,-75000000.0,-5268000000.0,-5268000000.0,-14000000.0,-1733000000.0,-1733000000.0,-2400000000.0,-2400000000.0,-1121000000.0,,,-1121000000.0,-1121000000.0,,2316000000.0,2316000000.0,-2000000.0,2353000000.0,,-35000000.0,2877000000.0,2877000000.0,,1058000000.0,294000000.0,796000000.0,857000000.0,-61000000.0,-61000000.0,-26000000.0,-6000000.0,25000000.0,-105000000.0,-105000000.0,65000000.0,65000000.0,-295000000.0,,-295000000.0,,2129000000.0,2024-03-31,,2353000000.0
