free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,change_in_prepaid_assets,changes_in_account_receivables
2684536000.0,-120627000.0,225576000.0,409067000.0,-29680000.0,4815770000.0,1551330000.0,3264440000.0,547059000.0,547059000.0,141364000.0,-108321000.0,-108321000.0,-120627000.0,-120627000.0,634643000.0,647180000.0,,396530000.0,-12537000.0,409067000.0,3165000.0,3165000.0,2031000.0,66622000.0,8420000.0,8420000.0,0.0,-50667000.0,0.0,-50667000.0,-23241000.0,6439000.0,-29680000.0,2714216000.0,2714216000.0,24925000.0,1348038000.0,-424463000.0,520167000.0,520167000.0,520167000.0,1510349000.0,-258015000.0,32436000.0,29376000.0,93538000.0,-230662000.0,-230662000.0,29154000.0,29154000.0,43477000.0,1432000.0,42090000.0,0.0,1343934000.0,2022-11-30,,
972782000.0,-257958000.0,-990076000.0,,-5423000.0,4274157000.0,4815770000.0,-541613000.0,-1483463000.0,-1483463000.0,-127538000.0,-107891000.0,-107891000.0,-257958000.0,-257958000.0,-990076000.0,-963455000.0,-963455000.0,-26621000.0,-26621000.0,,-36355000.0,-36355000.0,,23993000.0,2356000.0,2356000.0,0.0,-57281000.0,,-57281000.0,-5423000.0,,-5423000.0,978205000.0,978205000.0,4623000.0,237740000.0,503668000.0,-690980000.0,-690980000.0,-690980000.0,-177705000.0,602757000.0,30624000.0,86558000.0,23954000.0,-81940000.0,-81940000.0,20305000.0,20305000.0,57033000.0,31187000.0,25846000.0,,599308000.0,2023-02-28,,
634626000.0,-207339000.0,-180256000.0,,-25845000.0,4315844000.0,4274157000.0,41687000.0,-574567000.0,-574567000.0,-76586000.0,-110386000.0,-110386000.0,-207339000.0,-207339000.0,-180256000.0,-14598000.0,-14598000.0,-165658000.0,-165658000.0,,-44217000.0,-44217000.0,,22506000.0,-6497000.0,503000.0,-7000000.0,-51025000.0,,-51025000.0,-18083000.0,,-25845000.0,660471000.0,660471000.0,12034000.0,-316502000.0,-37732000.0,-300339000.0,-300339000.0,-300339000.0,188446000.0,-166877000.0,-9476000.0,40173000.0,-22954000.0,-49580000.0,-49580000.0,23734000.0,23734000.0,105300000.0,49755000.0,59271000.0,,877742000.0,2023-05-31,,
929523000.0,-376314000.0,-532698000.0,,-22342000.0,4124032000.0,4315844000.0,-191812000.0,-1109284000.0,-1109284000.0,-93190000.0,-107082000.0,-107082000.0,-376314000.0,-376314000.0,-532698000.0,-2876000.0,-2876000.0,-529822000.0,-529822000.0,,-34393000.0,-34393000.0,16555000.0,23461000.0,-81000.0,919000.0,-1000000.0,-44224000.0,,-44224000.0,-30104000.0,,-22342000.0,951865000.0,951865000.0,17057000.0,-309637000.0,-132447000.0,109429000.0,109429000.0,109429000.0,-18312000.0,-268307000.0,-30220000.0,12885000.0,13131000.0,29198000.0,29198000.0,37107000.0,37107000.0,65392000.0,23989000.0,44692000.0,,1116952000.0,2023-08-31,,
2543008000.0,-341100000.0,476779000.0,,-46189000.0,6570938000.0,4124032000.0,2446906000.0,-80275000.0,-80275000.0,-139465000.0,-105201000.0,-105201000.0,-341100000.0,-341100000.0,505491000.0,1009641000.0,,-504150000.0,-504150000.0,,-62016000.0,-62016000.0,2107000.0,29683000.0,895000.0,895000.0,0.0,-48512000.0,,-48512000.0,-46189000.0,,-46189000.0,2589197000.0,2589197000.0,19411000.0,959935000.0,-785222000.0,256028000.0,256028000.0,256028000.0,2281654000.0,-496764000.0,7421000.0,21104000.0,98410000.0,34354000.0,34354000.0,29018000.0,29018000.0,52255000.0,39679000.0,22187000.0,,1367289000.0,2023-11-30,,
294942000.0,-595100000.0,-603264000.0,6230000.0,-72925000.0,5261468000.0,6570938000.0,-1309470000.0,-1529422000.0,-1529422000.0,-197901000.0,-139387000.0,-139387000.0,-595100000.0,-595100000.0,-597034000.0,-599514000.0,-599514000.0,2480000.0,-3750000.0,6230000.0,-147915000.0,-147915000.0,7843000.0,35330000.0,-570000.0,1493000.0,-2063000.0,-117593000.0,,-117593000.0,-72925000.0,,-72925000.0,367867000.0,367867000.0,8422000.0,-570403000.0,19061000.0,-326404000.0,-326404000.0,-326404000.0,-285023000.0,432899000.0,48646000.0,87680000.0,,11979000.0,11979000.0,27139000.0,27139000.0,34483000.0,30545000.0,6609000.0,,719921000.0,2024-02-29,-410936000.0,379102000.0
