treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,line_of_credit,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,investments_and_advances,long_term_equity_investment,investment_properties,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,gross_ppe,leases,properties,current_assets,restricted_cash,receivables,accrued_interest_receivable,loans_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
1774551.0,490508937.0,492283488.0,13916407000.0,14963912000.0,18281035000.0,34842902000.0,1908055000.0,18281035000.0,415824000.0,20294814000.0,34842902000.0,21393996000.0,1099182000.0,20294814000.0,-119707000.0,-119707000.0,111001000.0,-6709147000.0,26742750000.0,491919000.0,491919000.0,16499237000.0,15331145000.0,311506000.0,55727000.0,14963912000.0,415824000.0,14548088000.0,1168092000.0,432941000.0,432941000.0,0.0,735151000.0,374398000.0,117741000.0,360753000.0,144021000.0,216732000.0,37893233000.0,34817086000.0,1499790000.0,1499790000.0,30979575000.0,2013779000.0,1945458000.0,68321000.0,323942000.0,323942000.0,323942000.0,0.0,3076147000.0,90611000.0,2353855000.0,,890844000.0,1463011000.0,631681000.0,631681000.0,2022-12-31
1800904.0,496294516.0,498095420.0,14389164000.0,15376235000.0,18389004000.0,35409221000.0,1588045000.0,18389004000.0,415169000.0,20448155000.0,35409221000.0,21596155000.0,1148000000.0,20448155000.0,-111559000.0,-111559000.0,112925000.0,-6985303000.0,27160014000.0,497928000.0,497928000.0,16897734000.0,15376235000.0,,,15376235000.0,415169000.0,14961066000.0,1521499000.0,,,0.0,1521499000.0,1521499000.0,,,,,38493889000.0,35384345000.0,1596413000.0,1596413000.0,31405885000.0,2059151000.0,1990830000.0,68321000.0,322896000.0,322896000.0,322896000.0,0.0,3109544000.0,66894000.0,2470748000.0,,954156000.0,1516592000.0,571902000.0,571902000.0,2023-03-31
1775387.0,508159453.0,509934840.0,13787349000.0,16339907000.0,20738724000.0,37195578000.0,3238923000.0,20738724000.0,348770000.0,21204441000.0,37195578000.0,22193114000.0,988673000.0,21204441000.0,-95594000.0,-95594000.0,112032000.0,-7183035000.0,28085297000.0,509805000.0,509805000.0,17871021000.0,16339907000.0,,,16339907000.0,348770000.0,15991137000.0,1531114000.0,,,0.0,1531114000.0,1531114000.0,,,,,40064135000.0,35294098000.0,1650133000.0,1650133000.0,32855932000.0,465717000.0,397396000.0,68321000.0,322316000.0,322316000.0,322316000.0,0.0,4770037000.0,95281000.0,2470968000.0,26641000.0,965509000.0,1478818000.0,2203788000.0,2203788000.0,2023-06-30
1779114.0,532268482.0,534047596.0,13252201000.0,16199353000.0,22499878000.0,38788274000.0,3872321000.0,22499878000.0,365115000.0,22954036000.0,38788274000.0,23818619000.0,864583000.0,22954036000.0,-149362000.0,-149362000.0,112313000.0,-7374283000.0,30056076000.0,533918000.0,533918000.0,17836083000.0,16199353000.0,,,16199353000.0,365115000.0,15834238000.0,1636730000.0,,,0.0,1636730000.0,1636730000.0,,,,,41654702000.0,36145651000.0,1568096000.0,1568096000.0,33784704000.0,454158000.0,385837000.0,68321000.0,338693000.0,338693000.0,338693000.0,0.0,5509051000.0,104674000.0,2822340000.0,29976000.0,1181265000.0,1611099000.0,2582037000.0,2582037000.0,2023-09-30
1760451.0,564241181.0,566001632.0,13741903000.0,16118779000.0,23169585000.0,41139925000.0,3793066000.0,23169585000.0,383230000.0,25404376000.0,41139925000.0,26371727000.0,967351000.0,25404376000.0,-163160000.0,-163160000.0,111578000.0,-7628729000.0,32741949000.0,565894000.0,565894000.0,17640439000.0,16540517000.0,325715000.0,96023000.0,16118779000.0,383230000.0,15735549000.0,1099922000.0,374545000.0,374545000.0,0.0,725377000.0,422156000.0,124210000.0,303221000.0,130006000.0,173215000.0,44012166000.0,39119178000.0,1636531000.0,1636531000.0,34896887000.0,2234791000.0,2166470000.0,68321000.0,350969000.0,350969000.0,350969000.0,0.0,4892988000.0,82437000.0,2816905000.0,,1361587000.0,1455318000.0,1993646000.0,1993646000.0,2023-12-31
