free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
668000000.0,-291000000.0,10000000.0,-284000000.0,1041000000.0,998000000.0,47000000.0,-4000000.0,-903000000.0,-903000000.0,-132000000.0,-490000000.0,,-281000000.0,0.0,0.0,0.0,-281000000.0,-291000000.0,,-53000000.0,-53000000.0,-85000000.0,108000000.0,20000000.0,-284000000.0,952000000.0,952000000.0,-55000000.0,384000000.0,-178000000.0,-147000000.0,-147000000.0,-147000000.0,-94000000.0,-20000000.0,-20000000.0,-23000000.0,41000000.0,0.0,-94000000.0,-94000000.0,248000000.0,248000000.0,-52000000.0,-3000000.0,1000000.0,-15000000.0,-24000000.0,887000000.0,2022-12-31
220000000.0,-1000000.0,,-266000000.0,828000000.0,1041000000.0,4000000.0,-217000000.0,-439000000.0,-439000000.0,53000000.0,-491000000.0,-491000000.0,-1000000.0,,,,-1000000.0,-1000000.0,,-264000000.0,-264000000.0,2000000.0,0.0,0.0,-266000000.0,486000000.0,486000000.0,-610000000.0,32000000.0,-53000000.0,-32000000.0,-32000000.0,-32000000.0,-406000000.0,-151000000.0,-151000000.0,10000000.0,31000000.0,0.0,-3000000.0,-3000000.0,220000000.0,220000000.0,1000000.0,-3000000.0,3000000.0,-13000000.0,1000000.0,837000000.0,2023-03-31
856000000.0,-821000000.0,,-242000000.0,949000000.0,828000000.0,-18000000.0,139000000.0,-748000000.0,-748000000.0,-93000000.0,-491000000.0,-491000000.0,-164000000.0,,,,-164000000.0,-821000000.0,,-211000000.0,-211000000.0,31000000.0,0.0,0.0,-242000000.0,1098000000.0,1098000000.0,-69000000.0,-207000000.0,51000000.0,-124000000.0,-124000000.0,-124000000.0,174000000.0,37000000.0,37000000.0,-74000000.0,46000000.0,0.0,-31000000.0,-31000000.0,216000000.0,216000000.0,12000000.0,-4000000.0,15000000.0,,1000000.0,998000000.0,2023-06-30
765000000.0,-1000000.0,0.0,-271000000.0,1054000000.0,949000000.0,-39000000.0,144000000.0,-629000000.0,-629000000.0,-136000000.0,-492000000.0,-492000000.0,-1000000.0,,,,-1000000.0,-1000000.0,0.0,-263000000.0,-263000000.0,8000000.0,0.0,0.0,-271000000.0,1036000000.0,1036000000.0,-173000000.0,-302000000.0,141000000.0,-65000000.0,-65000000.0,-65000000.0,-45000000.0,98000000.0,98000000.0,-39000000.0,33000000.0,662000000.0,19000000.0,19000000.0,274000000.0,274000000.0,6000000.0,-3000000.0,9000000.0,,0.0,254000000.0,2023-09-30
1122000000.0,-175000000.0,150000000.0,-234000000.0,1404000000.0,1054000000.0,34000000.0,316000000.0,-862000000.0,-862000000.0,109000000.0,-491000000.0,-491000000.0,-25000000.0,0.0,-150000000.0,150000000.0,-25000000.0,-25000000.0,0.0,-178000000.0,-178000000.0,25000000.0,0.0,0.0,-234000000.0,1356000000.0,1356000000.0,46000000.0,-85000000.0,0.0,-74000000.0,-74000000.0,-74000000.0,171000000.0,34000000.0,34000000.0,248000000.0,31000000.0,0.0,32000000.0,32000000.0,251000000.0,251000000.0,-9000000.0,-4000000.0,1000000.0,,-6000000.0,757000000.0,2023-12-31
