free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance
171741000.0,0.0,-217000.0,,,-9180000.0,388306000.0,272888000.0,8616000.0,106802000.0,-53990000.0,-53990000.0,-53773000.0,0.0,0.0,,-217000.0,-217000.0,-217000.0,-20129000.0,-20129000.0,-10795000.0,,,-154000.0,-154000.0,0.0,0.0,-9180000.0,-9180000.0,180921000.0,180921000.0,35617000.0,-88426000.0,7895000.0,2956000.0,7680000.0,7680000.0,7680000.0,,,105512000.0,105512000.0,-617000.0,41504000.0,29382000.0,29382000.0,29382000.0,,75035000.0,2022-12-31,,,
207178000.0,0.0,-564000000.0,,,-3770000.0,321194000.0,388306000.0,565000.0,-67677000.0,560988000.0,560988000.0,-15604000.0,10592000.0,0.0,,566000000.0,566000000.0,-564000000.0,-839613000.0,-839613000.0,-7572000.0,,,-828271000.0,-828271000.0,0.0,0.0,-3770000.0,-3770000.0,210948000.0,210948000.0,60451000.0,94876000.0,-2910000.0,-3742000.0,-8739000.0,-8739000.0,3430000.0,,,-19034000.0,-19034000.0,-1472000.0,52246000.0,36219000.0,36219000.0,36219000.0,,63504000.0,2023-03-31,,,
164138000.0,0.0,-180000000.0,0.0,0.0,-5085000.0,282208000.0,321194000.0,-2346000.0,-36640000.0,-199467000.0,-199467000.0,-19467000.0,0.0,0.0,0.0,-180000000.0,-566000000.0,564000000.0,-6396000.0,-6396000.0,-1311000.0,349000.0,-1660000.0,0.0,0.0,0.0,0.0,-5085000.0,-5085000.0,169223000.0,169223000.0,18985000.0,6275000.0,-6345000.0,9456000.0,-3444000.0,-3444000.0,-5703000.0,2259000.0,2259000.0,13043000.0,13043000.0,-1025000.0,53818000.0,36047000.0,36047000.0,36047000.0,,61398000.0,2023-06-30,,,
43190000.0,0.0,-453319000.0,410000000.0,11060000.0,-6579000.0,288798000.0,282208000.0,-3984000.0,10574000.0,-39218000.0,-39218000.0,-6959000.0,11060000.0,0.0,11060000.0,-43319000.0,342681000.0,-1197319000.0,23000.0,23000.0,6602000.0,0.0,6602000.0,0.0,0.0,-800000.0,-800000.0,-5779000.0,-5779000.0,49769000.0,49769000.0,-105964000.0,69369000.0,-569000.0,-1696000.0,25060000.0,25060000.0,10511000.0,14549000.0,14549000.0,-198128000.0,-198128000.0,-951000.0,58891000.0,35514000.0,35514000.0,35514000.0,0.0,45603000.0,2023-09-30,,,
182778000.0,,-181441000.0,739845000.0,,-4563000.0,265499000.0,288798000.0,6689000.0,-29988000.0,-111962000.0,-111962000.0,-670366000.0,,,,558404000.0,0.0,0.0,-105367000.0,-105367000.0,-7347000.0,,,-93457000.0,-93457000.0,,,-4563000.0,-4563000.0,187341000.0,187341000.0,28081000.0,-63841000.0,-4953000.0,-19338000.0,-37737000.0,-37737000.0,-51204000.0,13467000.0,13467000.0,153950000.0,153950000.0,-1086000.0,59013000.0,34946000.0,34946000.0,34946000.0,,66387000.0,2023-12-31,558404000.0,-181441000.0,739845000.0
