treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,raw_materials,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
15000000.0,228000000.0,243000000.0,4565000000.0,6074000000.0,-3402000000.0,2251000000.0,496000000.0,-3402000000.0,1214000000.0,-2609000000.0,2251000000.0,-2608000000.0,1000000.0,-2609000000.0,79000000.0,79000000.0,822000000.0,-2789000000.0,801000000.0,122000000.0,122000000.0,0.0,7741000000.0,6289000000.0,232000000.0,158000000.0,158000000.0,5899000000.0,1039000000.0,4860000000.0,1452000000.0,,,175000000.0,175000000.0,,1277000000.0,645000000.0,,632000000.0,0.0,0.0,632000000.0,5133000000.0,3185000000.0,156000000.0,41000000.0,41000000.0,793000000.0,165000000.0,628000000.0,2195000000.0,-1688000000.0,3883000000.0,,,3883000000.0,,,,,1948000000.0,142000000.0,1269000000.0,1066000000.0,203000000.0,242000000.0,242000000.0,295000000.0,295000000.0,2022-10-31
15000000.0,229000000.0,244000000.0,3630000000.0,6053000000.0,-2999000000.0,2656000000.0,887000000.0,-2999000000.0,1191000000.0,-2206000000.0,2656000000.0,-2205000000.0,1000000.0,-2206000000.0,78000000.0,78000000.0,822000000.0,-2401000000.0,817000000.0,122000000.0,122000000.0,0.0,7699000000.0,6320000000.0,276000000.0,168000000.0,168000000.0,5876000000.0,1014000000.0,4862000000.0,1379000000.0,195000000.0,195000000.0,177000000.0,177000000.0,127000000.0,880000000.0,316000000.0,74000000.0,564000000.0,109000000.0,74000000.0,455000000.0,5494000000.0,3228000000.0,155000000.0,37000000.0,37000000.0,793000000.0,165000000.0,628000000.0,2243000000.0,-1722000000.0,3965000000.0,809000000.0,73000000.0,1050000000.0,1637000000.0,306000000.0,90000000.0,0.0,2266000000.0,99000000.0,709000000.0,538000000.0,171000000.0,226000000.0,226000000.0,1232000000.0,1232000000.0,2023-01-31
15000000.0,229000000.0,244000000.0,3735000000.0,5978000000.0,-2964000000.0,2610000000.0,803000000.0,-2964000000.0,1197000000.0,-2171000000.0,2610000000.0,-2170000000.0,1000000.0,-2171000000.0,77000000.0,77000000.0,822000000.0,-2366000000.0,818000000.0,122000000.0,122000000.0,0.0,7533000000.0,6256000000.0,275000000.0,168000000.0,168000000.0,5813000000.0,1032000000.0,4781000000.0,1277000000.0,,,165000000.0,165000000.0,,1112000000.0,585000000.0,,527000000.0,101000000.0,101000000.0,426000000.0,5363000000.0,3283000000.0,158000000.0,37000000.0,37000000.0,793000000.0,165000000.0,628000000.0,2295000000.0,-1770000000.0,4065000000.0,,,4065000000.0,,,,,2080000000.0,118000000.0,771000000.0,611000000.0,160000000.0,145000000.0,145000000.0,1046000000.0,1046000000.0,2023-04-30
15000000.0,228000000.0,243000000.0,3878000000.0,5891000000.0,-2948000000.0,2513000000.0,680000000.0,-2948000000.0,1223000000.0,-2155000000.0,2513000000.0,-2154000000.0,1000000.0,-2155000000.0,77000000.0,77000000.0,822000000.0,-2358000000.0,827000000.0,121000000.0,121000000.0,0.0,7349000000.0,6136000000.0,264000000.0,168000000.0,168000000.0,5704000000.0,1036000000.0,4668000000.0,1213000000.0,,,187000000.0,187000000.0,,1026000000.0,518000000.0,,508000000.0,0.0,0.0,508000000.0,5195000000.0,3302000000.0,155000000.0,38000000.0,38000000.0,793000000.0,165000000.0,628000000.0,2316000000.0,-1822000000.0,4138000000.0,,,4138000000.0,,,,,1893000000.0,132000000.0,818000000.0,638000000.0,180000000.0,153000000.0,153000000.0,790000000.0,790000000.0,2023-07-31
15000000.0,227000000.0,242000000.0,4085000000.0,5709000000.0,-2918000000.0,2372000000.0,550000000.0,-2918000000.0,1212000000.0,-2125000000.0,2372000000.0,-2124000000.0,1000000.0,-2125000000.0,75000000.0,75000000.0,822000000.0,-2329000000.0,831000000.0,120000000.0,120000000.0,0.0,7367000000.0,5958000000.0,274000000.0,167000000.0,167000000.0,5517000000.0,1020000000.0,4497000000.0,1409000000.0,,,192000000.0,192000000.0,,1217000000.0,590000000.0,,627000000.0,0.0,0.0,627000000.0,5243000000.0,3284000000.0,145000000.0,35000000.0,35000000.0,793000000.0,165000000.0,628000000.0,2311000000.0,-1877000000.0,4188000000.0,,,4188000000.0,,,,,1959000000.0,145000000.0,1205000000.0,1035000000.0,170000000.0,197000000.0,197000000.0,412000000.0,412000000.0,2023-10-31
15000000.0,225940592.0,240940592.0,3304000000.0,5573000000.0,-2420000000.0,2761000000.0,826000000.0,-2420000000.0,1185000000.0,-1627000000.0,2761000000.0,-1626000000.0,1000000.0,-1627000000.0,75000000.0,75000000.0,822000000.0,-1838000000.0,838000000.0,120000000.0,120000000.0,0.0,7089000000.0,5800000000.0,261000000.0,147000000.0,147000000.0,5392000000.0,1004000000.0,4388000000.0,1289000000.0,198000000.0,198000000.0,181000000.0,181000000.0,,910000000.0,260000000.0,58000000.0,650000000.0,270000000.0,120000000.0,380000000.0,5463000000.0,3348000000.0,135000000.0,144000000.0,144000000.0,793000000.0,165000000.0,628000000.0,2276000000.0,-1903000000.0,4179000000.0,850000000.0,43000000.0,1056000000.0,1821000000.0,319000000.0,90000000.0,0.0,2115000000.0,97000000.0,710000000.0,558000000.0,152000000.0,224000000.0,224000000.0,1084000000.0,1084000000.0,2024-01-31
