treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,duefrom_related_parties_non_current,non_current_accounts_receivable,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,derivative_product_liabilities,dividends_payable,other_non_current_assets,non_current_prepaid_assets,investmentin_financial_assets,held_to_maturity_securities,loans_receivable
41666666.0,1963076776.0,2004743442.0,,1271014000.0,11062579000.0,12378660000.0,6627208000.0,11062579000.0,239149000.0,11845959000.0,12378660000.0,13768393000.0,1922434000.0,11845959000.0,-2348161000.0,-1464501000.0,1394567000.0,-2859068000.0,150000000.0,13803878000.0,-2324866000.0,2004743000.0,2004743000.0,3723155000.0,1506325000.0,11064000.0,489046000.0,405018000.0,1112000.0,162742000.0,162742000.0,722835000.0,190134000.0,532701000.0,119526000.0,2216830000.0,21442000.0,548179000.0,49015000.0,,,761000.0,3303000.0,1643145000.0,1643145000.0,150378000.0,305167000.0,135703000.0,1187600000.0,17491548000.0,8647510000.0,200237000.0,200237000.0,127008000.0,318690000.0,922287000.0,100716000.0,821571000.0,783380000.0,121073000.0,662307000.0,6422916000.0,-7834819000.0,14257735000.0,547102000.0,8046102000.0,309656000.0,4357438000.0,609310000.0,8844038000.0,227000.0,1764000.0,30000.0,17850000.0,3470215000.0,-94396000.0,919640000.0,1681239000.0,963732000.0,1825601000.0,53811000.0,17154000.0,573947000.0,1180689000.0,-9870000.0,1190559000.0,3528351000.0,1875026000.0,1653325000.0,1281528000.0,371797000.0,2022-12-31,,,,,,,
41666666.0,1963076776.0,2004743442.0,,1113006000.0,11272542000.0,13110228000.0,6823922000.0,11272542000.0,232674000.0,12229896000.0,12759753000.0,14252498000.0,2022602000.0,12229896000.0,-2348161000.0,-1454938000.0,1384116000.0,-2839054000.0,150000000.0,14178252000.0,-2324866000.0,2004743000.0,2004743000.0,3654006000.0,1376667000.0,569574000.0,,,1214000.0,11627000.0,11627000.0,713057000.0,183200000.0,529857000.0,81195000.0,2277339000.0,366706000.0,399949000.0,49474000.0,350475000.0,350475000.0,,,1510684000.0,1510684000.0,,153917000.0,153917000.0,1356767000.0,17906504000.0,8805243000.0,223693000.0,223693000.0,,327610000.0,1002367000.0,124980000.0,877387000.0,957354000.0,,,6294219000.0,,,,,,,,9101261000.0,74000.0,1764000.0,,,3297625000.0,,,,,2059999000.0,,,,2059999000.0,,,3741799000.0,2521650000.0,1220149000.0,,,2023-03-31,,,,,,,
41666666.0,1963076776.0,2004743442.0,,1117896000.0,11418510000.0,13278988000.0,6625609000.0,11418510000.0,225542000.0,12386634000.0,12901155000.0,14309567000.0,1922933000.0,12386634000.0,,,,,,,,,,3627240000.0,1408611000.0,603186000.0,,,1314000.0,25271000.0,25271000.0,693949000.0,179428000.0,514521000.0,84891000.0,2218629000.0,364270000.0,423947000.0,46114000.0,377833000.0,377833000.0,,,1430412000.0,1430412000.0,,108480000.0,108480000.0,1321932000.0,17936807000.0,9092569000.0,348858000.0,348858000.0,,409351000.0,1041929000.0,102931000.0,938998000.0,968124000.0,,,6324307000.0,,,,,,,,8844238000.0,0.0,1764000.0,,,3758603000.0,,,,,2131706000.0,,,,2131706000.0,,,2952165000.0,2031761000.0,920404000.0,,,2023-06-30,,,,,,,
41666666.0,1963076776.0,2004743442.0,348993000.0,2415133000.0,11407676000.0,14601381000.0,8833470000.0,11407676000.0,250409000.0,12436657000.0,13630221000.0,16866335000.0,4429678000.0,12436657000.0,-2348161000.0,-782619000.0,1204808000.0,-1987427000.0,150000000.0,13712694000.0,,2004743000.0,2004743000.0,7418704000.0,3491043000.0,1152885000.0,,,11303000.0,25517000.0,25517000.0,1392140000.0,198576000.0,1193564000.0,909198000.0,3927661000.0,532285000.0,1022993000.0,51833000.0,971160000.0,971160000.0,,,2372383000.0,2372383000.0,,173004000.0,173004000.0,2199379000.0,24285039000.0,11523908000.0,1526677000.0,1526677000.0,,808758000.0,775469000.0,262471000.0,512998000.0,1028981000.0,,,7384023000.0,,,,,,,,12761131000.0,0.0,6577000.0,,,5135940000.0,,,,,3334130000.0,,,,3334130000.0,,,4284484000.0,2468753000.0,1815731000.0,,,2023-09-30,,,,,,,
41666666.0,1963076776.0,2004743442.0,,2387501000.0,11565528000.0,13649020000.0,8223202000.0,11565528000.0,241087000.0,12418595000.0,13624556000.0,16811859000.0,4393264000.0,12418595000.0,-23295000.0,-998616000.0,965211000.0,-1963827000.0,150000000.0,13910629000.0,-2324866000.0,2004743000.0,2004743000.0,7367245000.0,3566643000.0,28632000.0,766647000.0,673453000.0,12030000.0,170820000.0,170820000.0,1394874000.0,188913000.0,1205961000.0,944376000.0,3800602000.0,66071000.0,992627000.0,52174000.0,24464000.0,24464000.0,100000.0,7332000.0,2734472000.0,2734472000.0,174188000.0,276381000.0,137388000.0,2232654000.0,24179104000.0,12155300000.0,1713385000.0,1713385000.0,135124000.0,560270000.0,728195000.0,156000.0,517265000.0,853067000.0,190760000.0,662307000.0,7780668000.0,-8441405000.0,16222073000.0,1121004000.0,8874673000.0,344859000.0,4688595000.0,774428000.0,12023804000.0,15406000.0,6740000.0,3129000.0,70661000.0,4948376000.0,-200024000.0,1427016000.0,2312068000.0,1409316000.0,3167702000.0,37407000.0,11387000.0,1040817000.0,2065499000.0,-53045000.0,2118544000.0,3818530000.0,1975646000.0,1842884000.0,1350200000.0,492684000.0,2023-12-31,249264000.0,51249000.0,185342000.0,334373000.0,210774000.0,210774000.0,12592000.0
41666666.0,1963076776.0,2004743442.0,315000000.0,2331000000.0,12004000000.0,15124000000.0,8755000000.0,12004000000.0,236000000.0,13029000000.0,14205000000.0,17556000000.0,4527000000.0,13029000000.0,,,,,,,,,,7113000000.0,3337000000.0,1140000000.0,,,6000000.0,23000000.0,23000000.0,1362000000.0,186000000.0,1176000000.0,806000000.0,3776000000.0,492000000.0,969000000.0,50000000.0,919000000.0,919000000.0,,,2315000000.0,2315000000.0,,120000000.0,120000000.0,2195000000.0,24669000000.0,12137000000.0,1694000000.0,1694000000.0,,994000000.0,559000000.0,35000000.0,524000000.0,1025000000.0,,,7856000000.0,,,,,,,,12531000000.0,7000000.0,,,,5059000000.0,,,,,3402000000.0,,,,3402000000.0,,,4063000000.0,2283000000.0,1780000000.0,,,2024-03-31,,,9000000.0,,,,
