treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,current_deferred_assets,current_deferred_taxes_assets,restricted_cash,inventory,finished_goods,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,notes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
202400.0,149137086.0,149339486.0,5223334000.0,5865609000.0,-3032286000.0,9002893000.0,1573254000.0,-3032286000.0,80716000.0,3218000000.0,8850928000.0,3218000000.0,3218000000.0,-13097000.0,-13097000.0,7112000.0,1031391000.0,2205325000.0,1493000.0,1493000.0,0.0,6920857000.0,6158926000.0,54090000.0,54090000.0,391192000.0,391192000.0,5713644000.0,80716000.0,5632928000.0,761931000.0,10637000.0,151965000.0,151965000.0,599329000.0,328784000.0,25571000.0,270545000.0,98057000.0,98057000.0,172488000.0,10138857000.0,7803672000.0,36242000.0,28867000.0,28867000.0,6250286000.0,1841955000.0,4408331000.0,1488277000.0,-770093000.0,2258370000.0,465923000.0,909068000.0,330284000.0,490903000.0,62192000.0,0.0,2335185000.0,129297000.0,246531000.0,47618000.0,47618000.0,1880000.0,812815000.0,415057000.0,60182000.0,337576000.0,535485000.0,-5443000.0,4672000.0,536256000.0,,,561559000.0,561559000.0,2022-12-31
202400.0,149667377.0,149869777.0,5085917000.0,5871074000.0,-2821617000.0,8961978000.0,1675424000.0,-2821617000.0,77319000.0,3168223000.0,8802933000.0,3168223000.0,3168223000.0,719000.0,719000.0,7112000.0,928133000.0,2244984000.0,1499000.0,1499000.0,0.0,6898864000.0,6117241000.0,55449000.0,55449000.0,349763000.0,349763000.0,5712029000.0,77319000.0,5634710000.0,781623000.0,11617000.0,159045000.0,159045000.0,610961000.0,339883000.0,66192000.0,271078000.0,103901000.0,103901000.0,167177000.0,10067087000.0,7610040000.0,34602000.0,29795000.0,29795000.0,5989840000.0,1742336000.0,4247504000.0,1555803000.0,-820644000.0,2376447000.0,,2376447000.0,,,,,2457047000.0,118864000.0,247932000.0,38845000.0,38845000.0,1194000.0,830939000.0,422673000.0,58886000.0,349380000.0,511435000.0,,,511435000.0,-5341000.0,516776000.0,707838000.0,707838000.0,2023-03-31
202400.0,150105845.0,150308245.0,4926133000.0,5561416000.0,-2039752000.0,8844216000.0,2322259000.0,-2039752000.0,69405000.0,3352205000.0,8844216000.0,3352205000.0,3352205000.0,-27576000.0,-27576000.0,7112000.0,1110818000.0,2274572000.0,1503000.0,1503000.0,0.0,6560819000.0,5914530000.0,52046000.0,52046000.0,301068000.0,301068000.0,5561416000.0,69405000.0,5492011000.0,646289000.0,115784000.0,,,530505000.0,311784000.0,24939000.0,218721000.0,86564000.0,86564000.0,132157000.0,9913024000.0,6944476000.0,40029000.0,66682000.0,66682000.0,5391957000.0,1421710000.0,3970247000.0,1445808000.0,-830906000.0,2276714000.0,,2276714000.0,,,,,2968548000.0,117799000.0,1051947000.0,55461000.0,55461000.0,1139000.0,740351000.0,368757000.0,55978000.0,315616000.0,435973000.0,,,435973000.0,-4384000.0,440357000.0,565878000.0,565878000.0,2023-06-30
202400.0,150154837.0,150357237.0,4831476000.0,5496843000.0,-1954110000.0,8793785000.0,2260401000.0,-1954110000.0,71347000.0,3368289000.0,8793785000.0,3368289000.0,3368289000.0,-38833000.0,-38833000.0,7112000.0,1128907000.0,2283823000.0,1504000.0,1504000.0,0.0,6456327000.0,5773168000.0,44627000.0,44627000.0,231698000.0,231698000.0,5496843000.0,71347000.0,5425496000.0,683159000.0,139270000.0,,,543889000.0,340737000.0,65195000.0,203152000.0,63515000.0,63515000.0,139637000.0,9824616000.0,6881056000.0,38541000.0,30211000.0,30211000.0,5322399000.0,1368363000.0,3954036000.0,1489905000.0,-869951000.0,2359856000.0,,2359856000.0,,,,,2943560000.0,111223000.0,1045217000.0,67848000.0,67848000.0,0.0,662169000.0,332389000.0,51596000.0,278184000.0,463083000.0,,,463083000.0,-4126000.0,467209000.0,594020000.0,594020000.0,2023-09-30
202400.0,150363607.0,150566007.0,4120212000.0,4646127000.0,-1819235000.0,7985735000.0,1463332000.0,-1819235000.0,68986000.0,3408594000.0,7985735000.0,3408594000.0,3408594000.0,-42932000.0,-42932000.0,7112000.0,1151765000.0,2305367000.0,1506000.0,1506000.0,0.0,5403997000.0,4890002000.0,53733000.0,53733000.0,190142000.0,190142000.0,4646127000.0,68986000.0,4577141000.0,513995000.0,19223000.0,,,494772000.0,283158000.0,24759000.0,211614000.0,77403000.0,77403000.0,134211000.0,8812591000.0,6835264000.0,27561000.0,31432000.0,31432000.0,5227829000.0,1281969000.0,3945860000.0,1548442000.0,-908089000.0,2456531000.0,297448000.0,1035879000.0,299438000.0,779589000.0,44177000.0,0.0,1977327000.0,113663000.0,278753000.0,63879000.0,63879000.0,0.0,607051000.0,308691000.0,49704000.0,248656000.0,457052000.0,-6412000.0,5898000.0,457566000.0,,,456929000.0,456929000.0,2023-12-31
