free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,net_ppe_purchase_and_sale,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,preferred_stock_dividend_paid
-2544000000.0,-128000000.0,-93000000.0,0.0,1028000000.0,-177000000.0,11065000000.0,9413000000.0,305000000.0,1347000000.0,-1330000000.0,-1330000000.0,-804000000.0,-1333000000.0,,1023000000.0,0.0,1023000000.0,-123000000.0,-128000000.0,5000000.0,-93000000.0,-93000000.0,-93000000.0,0.0,5044000000.0,5044000000.0,-801000000.0,-105000000.0,16488000000.0,-16593000000.0,165000000.0,-177000000.0,-2367000000.0,-2367000000.0,-742000000.0,10437000000.0,-5385000000.0,299000000.0,-5959000000.0,21928000000.0,-4622000000.0,1000000.0,475000000.0,475000000.0,394000000.0,394000000.0,113000000.0,-49000000.0,-71000000.0,233000000.0,2093000000.0,2022-10-31,
16298000000.0,0.0,-85000000.0,337000000.0,25000000.0,-56000000.0,8301000000.0,11065000000.0,137000000.0,-2901000000.0,-184000000.0,-184000000.0,868000000.0,-1329000000.0,-1329000000.0,0.0,0.0,,25000000.0,0.0,25000000.0,252000000.0,252000000.0,-85000000.0,337000000.0,-19071000000.0,-19071000000.0,-262000000.0,173000000.0,18735000000.0,-18562000000.0,,-56000000.0,16354000000.0,16354000000.0,-553000000.0,12618000000.0,-7254000000.0,324000000.0,11917000000.0,28634000000.0,-4569000000.0,9000000.0,1106000000.0,1106000000.0,406000000.0,406000000.0,-60000000.0,-16000000.0,-44000000.0,,1772000000.0,2023-01-31,
-12719000000.0,0.0,-87000000.0,0.0,428000000.0,-16000000.0,9292000000.0,8301000000.0,100000000.0,891000000.0,-2175000000.0,-2175000000.0,-1185000000.0,-1331000000.0,-1331000000.0,0.0,0.0,,428000000.0,0.0,428000000.0,-87000000.0,-87000000.0,-87000000.0,0.0,15769000000.0,15769000000.0,-302000000.0,-3772000000.0,25928000000.0,-29700000000.0,0.0,-16000000.0,-12703000000.0,-12703000000.0,-571000000.0,13599000000.0,-8257000000.0,332000000.0,-16987000000.0,-8977000000.0,-4466000000.0,2000000.0,485000000.0,485000000.0,412000000.0,412000000.0,-120000000.0,-64000000.0,-56000000.0,,2159000000.0,2023-04-30,
23110000000.0,0.0,-78000000.0,1000000000.0,467000000.0,-217000000.0,12635000000.0,9292000000.0,-147000000.0,3490000000.0,582000000.0,582000000.0,568000000.0,-1375000000.0,,0.0,0.0,0.0,467000000.0,0.0,467000000.0,922000000.0,922000000.0,-78000000.0,1000000000.0,-20419000000.0,-20419000000.0,26000000.0,3602000000.0,23723000000.0,-20121000000.0,0.0,-217000000.0,23327000000.0,23327000000.0,-501000000.0,14547000000.0,-9419000000.0,335000000.0,19089000000.0,12321000000.0,-4580000000.0,1000000.0,497000000.0,497000000.0,412000000.0,412000000.0,-85000000.0,-55000000.0,-30000000.0,,2212000000.0,2023-07-31,
4593000000.0,0.0,-153000000.0,110000000.0,482000000.0,-153000000.0,10173000000.0,12635000000.0,100000000.0,-2562000000.0,-989000000.0,-989000000.0,-41000000.0,-1387000000.0,,0.0,0.0,0.0,482000000.0,0.0,482000000.0,-43000000.0,-43000000.0,-153000000.0,110000000.0,-6319000000.0,-6319000000.0,-373000000.0,-6047000000.0,26489000000.0,-32536000000.0,895000000.0,-153000000.0,4746000000.0,4746000000.0,-514000000.0,14853000000.0,-9801000000.0,308000000.0,1400000000.0,-17944000000.0,-4672000000.0,2000000.0,138000000.0,138000000.0,590000000.0,590000000.0,-384000000.0,-18000000.0,1000000.0,,1385000000.0,2023-10-31,
2151000000.0,-300000000.0,-1830000000.0,0.0,1494000000.0,-146000000.0,9211000000.0,10173000000.0,-204000000.0,-758000000.0,-1862000000.0,-1862000000.0,169000000.0,-1395000000.0,-1287000000.0,704000000.0,-300000000.0,1004000000.0,490000000.0,,490000000.0,-1830000000.0,-1830000000.0,-1830000000.0,0.0,-1193000000.0,-1193000000.0,-167000000.0,-21918000000.0,17859000000.0,-39777000000.0,,-146000000.0,2297000000.0,2297000000.0,-31000000.0,14749000000.0,-10327000000.0,154000000.0,-1551000000.0,-2976000000.0,-4773000000.0,10000000.0,533000000.0,533000000.0,421000000.0,421000000.0,-49000000.0,-46000000.0,-3000000.0,,2199000000.0,2024-01-31,-108000000.0
