free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
58275000.0,0.0,-64661000.0,0.0,-6109000.0,23002000.0,-9273000.0,164682000.0,165257000.0,7345000.0,-7920000.0,-72195000.0,-72195000.0,0.0,5027000.0,-12561000.0,-12561000.0,0.0,0.0,-64661000.0,0.0,0.0,385000000.0,-64661000.0,-109000.0,-109000.0,,6000000.0,12000000.0,-6000000.0,0.0,0.0,0.0,-6109000.0,-6109000.0,64384000.0,64384000.0,-17381000.0,-4549000.0,-4905000.0,356000.0,-10140000.0,10496000.0,10496000.0,755000.0,-7677000.0,-5910000.0,-10161000.0,16744000.0,72000.0,0.0,-1598000.0,-1598000.0,26703000.0,26703000.0,0.0,,0.0,0.0,50005000.0,2022-12-31
38787000.0,0.0,0.0,170000000.0,-11748000.0,-20638000.0,56964000.0,127282000.0,164682000.0,2322000.0,-39722000.0,150839000.0,150839000.0,-11001000.0,4422000.0,-12582000.0,-12582000.0,0.0,0.0,170000000.0,,,-449661000.0,0.0,-241096000.0,-241096000.0,,2652000.0,2652000.0,0.0,-232000000.0,0.0,-232000000.0,-11748000.0,-11748000.0,50535000.0,50535000.0,-39393000.0,6813000.0,10506000.0,-3693000.0,5894000.0,-9587000.0,-9587000.0,-3552000.0,-10454000.0,-32200000.0,-772000.0,10110000.0,-314000.0,0.0,-16286000.0,-16286000.0,26971000.0,26971000.0,0.0,,0.0,0.0,70219000.0,2023-03-31
72562000.0,0.0,-20000000.0,0.0,-10831000.0,2595000.0,25845000.0,180571000.0,127282000.0,-1126000.0,54415000.0,-24222000.0,-24222000.0,-39000.0,8414000.0,-12597000.0,-12597000.0,0.0,0.0,-20000000.0,0.0,0.0,-20000000.0,-20000000.0,-4756000.0,-4756000.0,,6075000.0,6075000.0,0.0,0.0,0.0,0.0,-10831000.0,-10831000.0,83393000.0,83393000.0,-10871000.0,-10400000.0,-1799000.0,-8601000.0,-2261000.0,-6340000.0,-6340000.0,972000.0,-1351000.0,-92000.0,-966000.0,-2085000.0,681000.0,0.0,-6916000.0,-6916000.0,26923000.0,26923000.0,1143000.0,,0.0,0.0,75484000.0,2023-06-30
45791000.0,0.0,-70000000.0,160000000.0,-13592000.0,4506000.0,32797000.0,148663000.0,180571000.0,-8693000.0,-23215000.0,71512000.0,71512000.0,-20228000.0,14394000.0,-12654000.0,-12654000.0,0.0,0.0,90000000.0,160000000.0,160000000.0,-70000000.0,-70000000.0,-154110000.0,-154110000.0,2149000.0,23759000.0,23759000.0,0.0,-166426000.0,0.0,-166426000.0,-13592000.0,-13592000.0,59383000.0,59383000.0,-19977000.0,-27788000.0,-2157000.0,-25631000.0,-2695000.0,-22936000.0,-22936000.0,-2572000.0,-5216000.0,15599000.0,-774000.0,10093000.0,-283000.0,,-11591000.0,-11591000.0,28540000.0,28540000.0,2382000.0,2382000.0,,0.0,50993000.0,2023-09-30
68252000.0,-80042000.0,-58000000.0,65000000.0,-14864000.0,33139000.0,-24211000.0,130132000.0,148663000.0,3423000.0,-21954000.0,-81399000.0,-81399000.0,-1074000.0,5276000.0,-12559000.0,-12559000.0,-80042000.0,-80042000.0,7000000.0,,,167000000.0,-58000000.0,-23671000.0,-23671000.0,0.0,-5526000.0,0.0,-5526000.0,-3281000.0,0.0,-3281000.0,-14864000.0,-14864000.0,83116000.0,83116000.0,18776000.0,18980000.0,-2148000.0,21128000.0,8077000.0,13051000.0,13051000.0,-577000.0,-4361000.0,4734000.0,-910000.0,12753000.0,0.0,,-10723000.0,-10723000.0,27803000.0,27803000.0,1913000.0,1913000.0,,0.0,27466000.0,2023-12-31
