free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
114704000.0,0.0,-90000000.0,0.0,-7153000.0,,,173857000.0,185927000.0,-12070000.0,-87151000.0,-87151000.0,2849000.0,0.0,0.0,-90000000.0,0.0,-90000000.0,-90000000.0,0.0,-46776000.0,-46776000.0,117000.0,6475000.0,15982000.0,-9507000.0,-46215000.0,-46215000.0,-2065000.0,-2065000.0,-5088000.0,-5088000.0,121857000.0,121857000.0,71500000.0,38868000.0,-4446000.0,-4334000.0,-547000.0,-3787000.0,-3787000.0,,,7478000.0,33934000.0,-17247000.0,,24994000.0,-54347000.0,-54347000.0,55091000.0,55091000.0,,1000.0,1000.0,31077000.0,2022-12-31
63610000.0,,-120000000.0,,-11099000.0,,,130845000.0,173857000.0,-43012000.0,-117121000.0,-117121000.0,2879000.0,,,-120000000.0,,-120000000.0,-120000000.0,,-600000.0,-600000.0,16000.0,12358000.0,22975000.0,-10617000.0,-1875000.0,-1875000.0,-9079000.0,-9079000.0,-2020000.0,-2020000.0,74709000.0,74709000.0,-7921000.0,-71579000.0,-1790000.0,6266000.0,-36951000.0,43217000.0,17547000.0,25670000.0,25670000.0,-18381000.0,77563000.0,77563000.0,499000.0,27896000.0,-18556000.0,-18556000.0,41916000.0,41916000.0,41916000.0,,,30875000.0,2023-03-31
-33208000.0,,0.0,,-14024000.0,,,118764000.0,130845000.0,-12081000.0,6995000.0,6995000.0,6995000.0,,,0.0,,0.0,0.0,,108000.0,108000.0,0.0,14132000.0,14132000.0,0.0,0.0,0.0,-9674000.0,-9674000.0,-4350000.0,-4350000.0,-19184000.0,-19184000.0,-113582000.0,68008000.0,-1388000.0,-49390000.0,21868000.0,-71258000.0,-3826000.0,-67432000.0,-67432000.0,-1741000.0,-129071000.0,-129071000.0,-54000.0,26028000.0,-21109000.0,-21109000.0,40401000.0,40401000.0,40401000.0,,,49130000.0,2023-06-30
162666000.0,,-135000000.0,,-14830000.0,4534000.0,25067000.0,131486000.0,118764000.0,12722000.0,-124656000.0,-124656000.0,10344000.0,,,-135000000.0,,-135000000.0,-135000000.0,,-40118000.0,-40118000.0,32000.0,8345000.0,8345000.0,0.0,-33665000.0,-33665000.0,-8694000.0,-8694000.0,-6136000.0,-6136000.0,177496000.0,177496000.0,63748000.0,31928000.0,487000.0,9065000.0,4476000.0,4589000.0,14127000.0,-9538000.0,-9538000.0,8528000.0,13740000.0,13740000.0,-47000.0,26981000.0,-4335000.0,-4335000.0,44139000.0,44139000.0,44139000.0,-1000.0,-1000.0,47011000.0,2023-09-30
134363000.0,,-90000000.0,,-13056000.0,2334000.0,24820000.0,165493000.0,131486000.0,34007000.0,-77062000.0,-77062000.0,12938000.0,,,-90000000.0,,-90000000.0,-90000000.0,,-36350000.0,-36350000.0,-35000.0,3960000.0,3960000.0,0.0,-27219000.0,-27219000.0,-5043000.0,-5043000.0,-8013000.0,-8013000.0,147419000.0,147419000.0,58166000.0,30156000.0,-9218000.0,47412000.0,23676000.0,23736000.0,13637000.0,10099000.0,10099000.0,-8074000.0,-2110000.0,-2110000.0,77000.0,27433000.0,-29704000.0,-29704000.0,44311000.0,44311000.0,44311000.0,0.0,0.0,38903000.0,2023-12-31
57171000.0,,-50000000.0,,-14668000.0,1741000.0,,188237000.0,165493000.0,22744000.0,-36414000.0,-36414000.0,13586000.0,,,-50000000.0,,-50000000.0,-50000000.0,,-12681000.0,-12681000.0,18000.0,3271000.0,3271000.0,0.0,-1302000.0,-1302000.0,-7386000.0,-7386000.0,-7282000.0,-7282000.0,71839000.0,71839000.0,-27447000.0,-61334000.0,-1930000.0,-13319000.0,-48006000.0,34687000.0,-1140000.0,35827000.0,35827000.0,-20240000.0,69376000.0,69376000.0,-35000.0,26866000.0,-24334000.0,-24334000.0,42619000.0,42619000.0,42619000.0,,,54170000.0,2024-03-31
