free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_properties_purchase_and_sale,sale_of_investment_properties,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
-47500000.0,-31400000.0,-200100000.0,1642400000.0,-159800000.0,67200000.0,14700000.0,204700000.0,1693200000.0,-1488500000.0,1395900000.0,1395900000.0,-29800000.0,-300000.0,,-31400000.0,-31400000.0,1457400000.0,15100000.0,1442300000.0,-200100000.0,1642400000.0,-2996700000.0,-2996700000.0,-100000.0,,,-2557800000.0,-2836800000.0,0.0,0.0,-159800000.0,112300000.0,26000000.0,86300000.0,39000000.0,-78100000.0,-78100000.0,,,1600000.0,8300000.0,33400000.0,82000000.0,82000000.0,36400000.0,36400000.0,36400000.0,-37300000.0,-37300000.0,,0.0,1000000.0,2022-12-31
81200000.0,-500000.0,-797500000.0,615500000.0,-134700000.0,55500000.0,800000.0,237400000.0,204700000.0,32700000.0,-237700000.0,-237700000.0,-14300000.0,-26700000.0,-26700000.0,-500000.0,-500000.0,-196200000.0,-14200000.0,-182000000.0,-797500000.0,615500000.0,54500000.0,54500000.0,-6500000.0,195700000.0,195700000.0,,,,,-134700000.0,215900000.0,,215900000.0,45800000.0,84000000.0,84000000.0,0.0,0.0,800000.0,8600000.0,0.0,33200000.0,33200000.0,40100000.0,40100000.0,40100000.0,-152300000.0,-38300000.0,-114000000.0,,155700000.0,2023-03-31
9500000.0,0.0,-403900000.0,607800000.0,-177700000.0,79900000.0,34800000.0,441100000.0,237400000.0,203700000.0,190000000.0,190000000.0,-11900000.0,0.0,,0.0,0.0,201900000.0,-2000000.0,203900000.0,-403900000.0,607800000.0,-173500000.0,-173500000.0,199900000.0,,,,,,,-177700000.0,187200000.0,,186700000.0,45900000.0,-41100000.0,-41100000.0,,,2800000.0,8100000.0,24500000.0,-800000.0,-800000.0,43100000.0,43100000.0,43100000.0,-38800000.0,-38800000.0,,,143000000.0,2023-06-30
-89500000.0,-35300000.0,-95700000.0,197500000.0,-185700000.0,45100000.0,43300000.0,193200000.0,441100000.0,-247900000.0,86400000.0,86400000.0,2400000.0,-100000.0,,-35300000.0,-35300000.0,119400000.0,17600000.0,101800000.0,-95700000.0,197500000.0,-430500000.0,-430500000.0,-3500000.0,,,,,,,-185700000.0,96200000.0,0.0,96200000.0,34900000.0,-33700000.0,-33700000.0,,,2900000.0,8100000.0,0.0,12900000.0,12900000.0,43400000.0,43400000.0,43400000.0,-33300000.0,-33300000.0,,,61000000.0,2023-09-30
-71900000.0,-20100000.0,-238900000.0,350300000.0,-178400000.0,103100000.0,20200000.0,221800000.0,193200000.0,28600000.0,90600000.0,90600000.0,-1000000.0,-300000.0,,-20100000.0,-20100000.0,112000000.0,600000.0,111400000.0,-238900000.0,350300000.0,-168500000.0,-168500000.0,-185800000.0,,,0.0,0.0,0.0,0.0,-178400000.0,106500000.0,0.0,106500000.0,28500000.0,-1500000.0,-1500000.0,,,-1100000.0,8100000.0,100000.0,2100000.0,2100000.0,48600000.0,48600000.0,48600000.0,-35900000.0,-35900000.0,,,57600000.0,2023-12-31
99700000.0,-141700000.0,-266700000.0,355500000.0,-155000000.0,50800000.0,200000.0,222000000.0,221800000.0,200000.0,-101100000.0,-101100000.0,-11000000.0,-28600000.0,,-141700000.0,-141700000.0,80200000.0,-8600000.0,88800000.0,-266700000.0,355500000.0,-153400000.0,-153400000.0,1600000.0,0.0,0.0,,,,,-155000000.0,254700000.0,,254700000.0,45000000.0,105000000.0,105000000.0,,,1700000.0,7200000.0,,4900000.0,4900000.0,48300000.0,48300000.0,48300000.0,-37800000.0,-37800000.0,,,80400000.0,2024-03-31
