free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,interest_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
71666000.0,-740250000.0,744250000.0,0.0,-26542000.0,292034000.0,397259000.0,14433000.0,-119658000.0,-17133000.0,-17133000.0,-5274000.0,90000.0,-15949000.0,-15949000.0,0.0,0.0,4000000.0,4000000.0,-740250000.0,744250000.0,-200733000.0,-202202000.0,10461000.0,-15000000.0,0.0,-15000000.0,-171121000.0,0.0,-171121000.0,-26542000.0,98208000.0,-183000.0,98391000.0,-32962000.0,426000.0,1940000.0,1940000.0,1940000.0,-7878000.0,-25393000.0,-2057000.0,-2057000.0,-1649000.0,7420000.0,0.0,-13071000.0,-13071000.0,59610000.0,59610000.0,42184000.0,42184000.0,17426000.0,454000.0,78589000.0,2022-12-31
62229000.0,-75125000.0,,,-21835000.0,264138000.0,292034000.0,3530000.0,-31426000.0,-93591000.0,-93591000.0,-64000.0,-2433000.0,-15969000.0,-15969000.0,,,-75125000.0,-75125000.0,-75125000.0,,-21899000.0,-21899000.0,,,,,-64000.0,0.0,-64000.0,-21835000.0,84064000.0,-285000.0,84349000.0,-59639000.0,7225000.0,-40856000.0,-40856000.0,-40856000.0,2752000.0,-30099000.0,1339000.0,1339000.0,-1694000.0,7015000.0,0.0,2092000.0,2092000.0,59827000.0,59827000.0,41540000.0,41540000.0,18287000.0,,76748000.0,2023-03-31
68561000.0,-79375000.0,,,-17539000.0,250816000.0,264138000.0,306000.0,-13628000.0,-92399000.0,-92399000.0,-57000.0,3005000.0,-15972000.0,-15972000.0,,,-79375000.0,-79375000.0,-79375000.0,,-7329000.0,-7329000.0,,,,,-65000.0,0.0,-65000.0,-17539000.0,86100000.0,-169000.0,86269000.0,-80725000.0,-43726000.0,-12910000.0,-12910000.0,-12910000.0,9368000.0,-15531000.0,-17926000.0,-17926000.0,-10210000.0,7005000.0,0.0,-1632000.0,-1632000.0,60496000.0,60496000.0,42060000.0,42060000.0,18436000.0,,111335000.0,2023-06-30
177224000.0,-167125000.0,,,-24394000.0,881499000.0,250816000.0,-4496000.0,635179000.0,462031000.0,462031000.0,-828000.0,-38000.0,-15978000.0,-15978000.0,,,478875000.0,478875000.0,-167125000.0,,-28470000.0,-28470000.0,0.0,,,,-76000.0,0.0,-76000.0,-24394000.0,201618000.0,-125000.0,201743000.0,17148000.0,-8513000.0,37092000.0,37092000.0,37092000.0,-4633000.0,-5072000.0,-1726000.0,-1726000.0,-19870000.0,8115000.0,0.0,1616000.0,1616000.0,57594000.0,57594000.0,41630000.0,41630000.0,15964000.0,,137140000.0,2023-09-30
111182000.0,-223125000.0,0.0,,-27674000.0,222848000.0,881499000.0,3524000.0,-662175000.0,-237501000.0,-237501000.0,-3055000.0,4656000.0,-15977000.0,-15977000.0,,,-223125000.0,-223125000.0,-223125000.0,0.0,-563530000.0,-563530000.0,52859000.0,0.0,0.0,0.0,-588715000.0,15000000.0,-603715000.0,-27674000.0,138856000.0,-466000.0,139322000.0,11444000.0,32751000.0,-14584000.0,-14584000.0,-14584000.0,-18907000.0,9634000.0,2550000.0,2550000.0,-2432000.0,9330000.0,0.0,-15122000.0,-15122000.0,64201000.0,64201000.0,48744000.0,48744000.0,15457000.0,,31105000.0,2023-12-31
