free_cash_flow,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,investing_cash_flow,operating_cash_flow,date
7853000000.0,65236000000.0,66397000000.0,-1429000000.0,268000000.0,-2262000000.0,-5323000000.0,7853000000.0,2022-12-31
5840000000.0,36020000000.0,65236000000.0,-105000000.0,-29111000000.0,-2302000000.0,-32649000000.0,5840000000.0,2023-03-31
10632000000.0,54896000000.0,36020000000.0,624000000.0,18252000000.0,732000000.0,6888000000.0,10632000000.0,2023-06-30
9525000000.0,48195000000.0,54896000000.0,158000000.0,-6859000000.0,-4984000000.0,-11400000000.0,9525000000.0,2023-09-30
-677000000.0,37574000000.0,48195000000.0,-395000000.0,-10226000000.0,-7608000000.0,-13236000000.0,10618000000.0,2023-12-31
