free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_prepaid_assets,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,unrealized_gain_loss_on_investment_securities
250407000.0,-981411000.0,906023000.0,-84121000.0,46394000.0,20000.0,137172000.0,121467000.0,15705000.0,-183279000.0,-183279000.0,-17356000.0,4946000.0,-235104000.0,0.0,-235104000.0,-75388000.0,-59602000.0,-955000000.0,895398000.0,-15786000.0,-26411000.0,10625000.0,-135544000.0,-135544000.0,291000.0,-1016000.0,0.0,-1016000.0,-27456000.0,0.0,-27456000.0,-23242000.0,-23242000.0,-1818000.0,-1818000.0,-82303000.0,334528000.0,334528000.0,147000.0,-60583000.0,9447000.0,-9841000.0,-59882000.0,16658000.0,16658000.0,-76540000.0,-76540000.0,-307000.0,3189000.0,4954000.0,1484000.0,217306000.0,217306000.0,0.0,0.0,217306000.0,2677000.0,1575000.0,1102000.0,165354000.0,2022-12-31,
333894000.0,-1453805000.0,1337235000.0,-59385000.0,79693000.0,348000.0,219085000.0,137172000.0,81913000.0,-355089000.0,-355089000.0,-9978000.0,9564000.0,-238105000.0,-1544000.0,-236561000.0,-116570000.0,-129955000.0,-1453100000.0,1323145000.0,13385000.0,-705000.0,14090000.0,43723000.0,43723000.0,6000.0,452000.0,452000.0,0.0,117130000.0,133916000.0,-16786000.0,-14480000.0,-14480000.0,-600000.0,-600000.0,-58785000.0,393279000.0,393279000.0,151000.0,38502000.0,-16366000.0,26257000.0,28823000.0,-16534000.0,-16534000.0,45357000.0,45357000.0,-212000.0,2847000.0,9044000.0,1332000.0,218980000.0,218980000.0,,,218980000.0,-97648000.0,1382000.0,-99030000.0,220071000.0,2023-03-31,
268817000.0,-940400000.0,1068280000.0,-83884000.0,45825000.0,563000.0,124642000.0,219085000.0,-94443000.0,-132142000.0,-132142000.0,-12243000.0,3918000.0,-251697000.0,-775000.0,-250922000.0,127880000.0,184474000.0,-875000000.0,1059474000.0,-56594000.0,-65400000.0,8806000.0,-315002000.0,-315002000.0,9000.0,-2500000.0,0.0,-2500000.0,-216705000.0,0.0,-216705000.0,-11922000.0,-11922000.0,-443000.0,-443000.0,-83441000.0,352701000.0,352701000.0,139000.0,-34626000.0,7661000.0,-39515000.0,-3471000.0,16462000.0,16462000.0,-19933000.0,-19933000.0,699000.0,2889000.0,11801000.0,661000.0,224562000.0,224562000.0,,,224562000.0,2413000.0,1223000.0,1190000.0,144862000.0,2023-06-30,
345014000.0,-2566829000.0,2560949000.0,-97530000.0,80562000.0,124000.0,126727000.0,124642000.0,2085000.0,-243383000.0,-243383000.0,13015000.0,583000.0,-251101000.0,0.0,-251101000.0,-5880000.0,313162000.0,-1697787000.0,2010949000.0,-319042000.0,-869042000.0,550000000.0,-197076000.0,-197076000.0,0.0,2500000.0,2500000.0,0.0,-93383000.0,57802000.0,-151185000.0,-8663000.0,-8663000.0,-414000.0,-414000.0,-97116000.0,442544000.0,442544000.0,146000.0,53011000.0,604000.0,25145000.0,27191000.0,-18719000.0,-18719000.0,45910000.0,45910000.0,71000.0,4102000.0,6103000.0,746000.0,227951000.0,227951000.0,,,227951000.0,-26340000.0,1242000.0,-27582000.0,181286000.0,2023-09-30,
251533000.0,-1822472000.0,1730500000.0,-92741000.0,42910000.0,56000.0,139995000.0,126727000.0,13268000.0,-389857000.0,-389857000.0,-9529000.0,13084000.0,-252335000.0,-771000.0,-251564000.0,-91972000.0,-88505000.0,-1819005000.0,1730500000.0,-3467000.0,-3467000.0,0.0,58851000.0,58851000.0,27000.0,90000.0,90000.0,0.0,164282000.0,182300000.0,-18018000.0,-12807000.0,-14915000.0,-394000.0,-394000.0,-92347000.0,344274000.0,344274000.0,123000.0,-54728000.0,11908000.0,-22090000.0,-44226000.0,18197000.0,18197000.0,-62423000.0,-62423000.0,-320000.0,3194000.0,4867000.0,908000.0,230011000.0,230011000.0,,,230011000.0,-153365000.0,1531000.0,-154896000.0,322269000.0,2023-12-31,-9005000.0
