preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,financial_assets,investments_and_advances,other_investments,long_term_equity_investment,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,assets_held_for_sale_current,prepaid_assets,inventory,other_inventories,receivables,receivables_adjustments_allowances,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number,taxes_receivable
66200000.0,482150634.0,482150634.0,28456000000.0,29035000000.0,5395000000.0,48072000000.0,-2348000000.0,7018000000.0,370000000.0,19407000000.0,1623000000.0,46961000000.0,22842000000.0,1812000000.0,21030000000.0,1008000000.0,1008000000.0,3733000000.0,10000000.0,16279000000.0,14656000000.0,1623000000.0,41410000000.0,34793000000.0,75000000.0,72000000.0,502000000.0,423000000.0,4215000000.0,107000000.0,4060000000.0,26301000000.0,370000000.0,25931000000.0,308000000.0,6617000000.0,867000000.0,401000000.0,401000000.0,2734000000.0,2734000000.0,2481000000.0,253000000.0,28000000.0,17000000.0,2570000000.0,254000000.0,254000000.0,2316000000.0,782000000.0,278000000.0,370000000.0,88000000.0,886000000.0,64252000000.0,59983000000.0,267000000.0,429000000.0,40000000.0,118000000.0,316000000.0,115000000.0,201000000.0,201000000.0,14012000000.0,1548000000.0,12464000000.0,41706000000.0,-14504000000.0,56210000000.0,2094000000.0,5241000000.0,4269000000.0,1494000000.0,,146000000.0,661000000.0,235000000.0,1759000000.0,-58000000.0,580000000.0,930000000.0,,,209000000.0,209000000.0,2022-12-31,,
66200000.0,484400000.0,484400000.0,28613000000.0,29533000000.0,5700000000.0,48833000000.0,-1989000000.0,7323000000.0,344000000.0,19644000000.0,1623000000.0,47733000000.0,23083000000.0,1816000000.0,21267000000.0,967000000.0,967000000.0,3896000000.0,8000000.0,16396000000.0,14773000000.0,1623000000.0,41547000000.0,35397000000.0,1128000000.0,,,,4092000000.0,,4092000000.0,26810000000.0,344000000.0,26466000000.0,,6150000000.0,469000000.0,,,2723000000.0,2723000000.0,2362000000.0,361000000.0,,,2958000000.0,,,2958000000.0,,,,,2958000000.0,64630000000.0,60469000000.0,1176000000.0,,,,,,,,13944000000.0,1511000000.0,12433000000.0,42194000000.0,,,,,4161000000.0,995000000.0,,145000000.0,569000000.0,,1876000000.0,,,1876000000.0,-59000000.0,1935000000.0,576000000.0,576000000.0,2023-03-31,,
66200000.0,486400000.0,486400000.0,28482000000.0,29507000000.0,6081000000.0,48928000000.0,-1157000000.0,7704000000.0,335000000.0,19756000000.0,1623000000.0,48187000000.0,23177000000.0,1798000000.0,21379000000.0,669000000.0,669000000.0,4190000000.0,8000000.0,16512000000.0,14889000000.0,1623000000.0,40904000000.0,35490000000.0,1101000000.0,,,,4018000000.0,,4018000000.0,27143000000.0,335000000.0,26808000000.0,,5414000000.0,618000000.0,,,2364000000.0,2364000000.0,2284000000.0,80000000.0,,,2432000000.0,,,2432000000.0,,,,,2432000000.0,64081000000.0,59824000000.0,1146000000.0,,,,,,,,13675000000.0,1492000000.0,12183000000.0,41777000000.0,,,,,4257000000.0,730000000.0,561000000.0,162000000.0,534000000.0,,1580000000.0,,,1580000000.0,-60000000.0,1640000000.0,690000000.0,690000000.0,2023-06-30,,
66200000.0,488500000.0,488500000.0,29257000000.0,30364000000.0,6099000000.0,50091000000.0,-1846000000.0,7722000000.0,342000000.0,20069000000.0,1623000000.0,48862000000.0,23546000000.0,1854000000.0,21692000000.0,1046000000.0,1046000000.0,4020000000.0,9000000.0,16617000000.0,14994000000.0,1623000000.0,42739000000.0,36371000000.0,1163000000.0,,,,4200000000.0,,4200000000.0,27512000000.0,342000000.0,27170000000.0,,6368000000.0,641000000.0,,,2852000000.0,2852000000.0,2774000000.0,78000000.0,,,2875000000.0,,,2875000000.0,,,,,2875000000.0,66285000000.0,61763000000.0,1237000000.0,,,,,,,,13970000000.0,1515000000.0,12455000000.0,43220000000.0,,,,,4522000000.0,745000000.0,569000000.0,207000000.0,588000000.0,,1648000000.0,,,1648000000.0,-65000000.0,1713000000.0,765000000.0,765000000.0,2023-09-30,,
66200000.0,490588502.0,490588502.0,29025000000.0,30028000000.0,6188000000.0,49532000000.0,-1939000000.0,7811000000.0,378000000.0,19882000000.0,1623000000.0,48740000000.0,23332000000.0,1827000000.0,21505000000.0,653000000.0,653000000.0,4112000000.0,9000000.0,16731000000.0,15108000000.0,1623000000.0,42588000000.0,36624000000.0,65000000.0,48000000.0,609000000.0,527000000.0,4621000000.0,168000000.0,4399000000.0,27613000000.0,378000000.0,27235000000.0,287000000.0,5964000000.0,924000000.0,263000000.0,263000000.0,2415000000.0,2415000000.0,2296000000.0,119000000.0,28000000.0,,2334000000.0,274000000.0,274000000.0,2060000000.0,507000000.0,295000000.0,268000000.0,0.0,990000000.0,65920000000.0,61895000000.0,340000000.0,472000000.0,22000000.0,43000000.0,370000000.0,133000000.0,237000000.0,237000000.0,13694000000.0,1510000000.0,12184000000.0,43436000000.0,-14938000000.0,58374000000.0,2581000000.0,4930000000.0,4025000000.0,1057000000.0,,150000000.0,566000000.0,96000000.0,1627000000.0,-68000000.0,,890000000.0,,,625000000.0,625000000.0,2023-12-31,0.0,78000000.0
