free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
67031000.0,-52928000.0,-360000000.0,208866000.0,-102774000.0,9342000.0,52509000.0,34644000.0,163681000.0,-129037000.0,-204486000.0,-204486000.0,-1951000.0,1527000.0,-52928000.0,-52928000.0,-151134000.0,-55000000.0,-260000000.0,205000000.0,-96134000.0,-100000000.0,3866000.0,-94356000.0,-94356000.0,0.0,0.0,-94356000.0,8418000.0,-102774000.0,169805000.0,169805000.0,-23110000.0,5555000.0,1414000.0,147665000.0,27217000.0,120448000.0,120448000.0,-6345000.0,-127842000.0,-43557000.0,-43557000.0,-5213000.0,9463000.0,6262000.0,6262000.0,52166000.0,52166000.0,298000.0,129939000.0,2022-10-31
71813000.0,-44830000.0,-402655000.0,358049000.0,-103495000.0,11569000.0,45304000.0,33915000.0,34644000.0,-729000.0,-88716000.0,-88716000.0,-3647000.0,4392000.0,-44830000.0,-44830000.0,-44606000.0,110000000.0,-182000000.0,292000000.0,-154606000.0,-220655000.0,66049000.0,-87321000.0,-87321000.0,0.0,0.0,-87321000.0,16174000.0,-103495000.0,175308000.0,175308000.0,-4935000.0,13257000.0,-6136000.0,-159451000.0,8586000.0,-168037000.0,-168037000.0,9383000.0,125817000.0,12195000.0,12195000.0,1978000.0,14652000.0,-20412000.0,-20412000.0,51675000.0,51675000.0,2569000.0,129781000.0,2023-01-31
27048000.0,-42369000.0,-154000000.0,158104000.0,-92084000.0,14540000.0,11875000.0,23387000.0,33915000.0,-10528000.0,-37576000.0,-37576000.0,-986000.0,1675000.0,-42369000.0,-42369000.0,4104000.0,-5000000.0,-154000000.0,149000000.0,9104000.0,,9104000.0,-92084000.0,-92084000.0,,,-92084000.0,,-92084000.0,119132000.0,119132000.0,-75161000.0,-3630000.0,-2933000.0,81002000.0,-4977000.0,85979000.0,85979000.0,-18016000.0,-153455000.0,21871000.0,21871000.0,-426000.0,10007000.0,14445000.0,14445000.0,54190000.0,54190000.0,,116077000.0,2023-04-30
28212000.0,-44902000.0,-152000000.0,162954000.0,-122156000.0,13969000.0,101141000.0,26210000.0,23387000.0,2823000.0,-31377000.0,-31377000.0,-580000.0,3151000.0,-44902000.0,-44902000.0,10954000.0,11000000.0,-152000000.0,163000000.0,-46000.0,,-46000.0,-116168000.0,-116168000.0,,,-116168000.0,,-122156000.0,150368000.0,150368000.0,-43445000.0,2118000.0,-5105000.0,-53815000.0,1371000.0,-55186000.0,-55186000.0,3933000.0,-8502000.0,17926000.0,17926000.0,1843000.0,9624000.0,-3804000.0,-3804000.0,54825000.0,54825000.0,,131325000.0,2023-07-31
41320000.0,-14548000.0,-584041000.0,559674000.0,-133711000.0,15826000.0,43616000.0,33551000.0,26210000.0,7341000.0,-40301000.0,-40301000.0,-2184000.0,798000.0,-14548000.0,-14548000.0,-24367000.0,23000000.0,-229000000.0,252000000.0,-47367000.0,-355041000.0,307674000.0,-127389000.0,-127389000.0,,,-127389000.0,6322000.0,-133711000.0,175031000.0,175031000.0,-28727000.0,2642000.0,-1879000.0,125991000.0,33522000.0,92469000.0,92469000.0,-9545000.0,-121344000.0,-24592000.0,-24592000.0,3167000.0,9380000.0,1508000.0,1508000.0,57406000.0,57406000.0,,130467000.0,2023-10-31
155228000.0,-53361000.0,-293000000.0,192949000.0,-119124000.0,14779000.0,41927000.0,36049000.0,33551000.0,2498000.0,-152730000.0,-152730000.0,-2539000.0,3246000.0,-53361000.0,-53361000.0,-100051000.0,-115000000.0,-293000000.0,178000000.0,14949000.0,0.0,14949000.0,-119124000.0,-119124000.0,0.0,0.0,-119124000.0,0.0,-119124000.0,274352000.0,274352000.0,68768000.0,-6861000.0,-3767000.0,-132214000.0,3464000.0,-135678000.0,-135678000.0,9021000.0,207030000.0,-4441000.0,-4441000.0,-24996000.0,10010000.0,13423000.0,13423000.0,61275000.0,61275000.0,0.0,145872000.0,2024-01-31
