date,open,close,high,low,volume
2021-04-30,472.6988889246296,472.4015197753906,476.83205089089046,470.111919492358,140300
2021-05-03,475.3651960009005,477.9917907714844,480.09306658795145,472.8178815308141,97400
2021-05-04,479.0821027426799,482.3034057617188,483.6910379356822,475.99954781698096,124500
2021-05-05,482.2042522469621,472.2628173828125,482.2042522469621,465.8301331319248,115600
2021-05-06,470.80575871388487,479.0721130371094,483.0566056215373,470.80575871388487,94700
2021-05-07,478.893762424991,484.860595703125,488.7459959120319,478.893762424991,87700
2021-05-10,487.0411388891101,485.177734375,490.2029737352229,484.7118832464725,70800
2021-05-11,480.4300492287312,479.6073913574219,486.079730880656,479.0424171426072,64800
2021-05-12,476.455512775593,479.9642333984375,483.4432503742223,475.2363625772815,90100
2021-05-13,480.4002856591069,478.2098083496094,481.9167746038527,475.12725380946574,107700
2021-05-14,479.8849093933654,478.51708984375,480.2615588633302,477.010522212001,133000
2021-05-17,477.2880582549954,475.0480041503906,482.1547070740509,474.6416207797608,68100
2021-05-18,477.7737362610717,482.71966552734375,486.2581501488213,473.1548798283299,76800
2021-05-19,481.75821807980856,491.9573669433594,491.9573669433594,481.75821807980856,79700
2021-05-20,494.43526050040674,498.4693298339844,499.3316429314877,492.1456601214809,85200
2021-05-21,499.817344800074,490.9166564941406,503.5144202316462,488.2008298005533,58900
2021-05-24,489.9948756546461,489.429931640625,496.2987337283228,489.429931640625,53100
2021-05-25,491.86809340155713,488.2701416015625,491.86809340155713,486.5950619467545,45200
2021-05-26,488.8950651280194,490.91845703125,494.241145798157,487.0105474009226,55100
2021-05-27,490.5713298091397,490.5911560058594,493.4972829479368,487.6751008309209,74900
2021-05-28,490.5117763787454,487.33782958984375,496.7505199429993,487.33782958984375,58000
2021-06-01,487.6056584535685,485.7112426757813,487.6056584535685,483.7275333412165,47300
2021-06-02,487.9230652787131,489.3017578125,493.7948583003984,485.2847281986555,77800
2021-06-03,487.5957000501812,496.68109130859375,499.190482095008,483.9655087856256,104100
2021-06-04,500.479894852438,494.4494323730469,500.479894852438,492.95172228324935,46800
2021-06-07,494.4494436372961,482.2992248535156,494.4494436372961,480.9899695240911,63800
2021-06-08,483.3109268759829,481.0494995117188,483.3109268759829,474.7611447380106,61400
2021-06-09,480.5039831436376,478.54010009765625,482.88442817970525,477.1118270222155,32100
2021-06-10,480.7221715967906,482.5769348144531,483.7770703784113,477.6077336930153,41500
2021-06-11,483.1224822688426,476.903564453125,486.2071659985253,474.9198551349246,77700
2021-06-14,476.4572119066186,474.751220703125,476.67542113970507,469.4150378595577,92500
2021-06-15,476.3281990402365,467.23291015625,476.3281990402365,465.0210637074792,53500
2021-06-16,467.5106744912722,461.133056640625,468.13554773595774,458.0781275041624,108300
2021-06-17,460.0519168651806,469.1274108886719,470.97224595992526,456.7292280904608,114400
2021-06-18,468.1653619776448,466.43951416015625,468.1653619776448,461.8571501390055,137200
2021-06-21,467.1535567523737,475.6140747070313,478.83760193887264,464.9913211352673,73400
2021-06-22,474.3842696632095,476.1001892089844,479.0360706763474,474.3842696632095,60600
2021-06-23,478.0342756206539,477.2209777832031,479.7006144962912,472.4600571326723,84700
2021-06-24,480.91062697067474,478.5301818847656,480.91062697067474,474.6520266040422,74100
2021-06-25,478.7781826827391,484.9673767089844,487.3180675487442,474.6421654573146,423000
2021-06-28,485.4533283300497,481.32720947265625,488.6074187616098,476.62582825319873,72200
2021-06-29,481.4164627439278,479.9881896972656,485.9294193389367,477.7069362230415,52600
2021-06-30,478.3417401619165,470.6350402832031,480.2560426768885,468.4529479045314,79700
2021-07-01,470.1390902489042,478.54010009765625,479.7501639457658,469.82168950569496,85300
2021-07-02,480.7618380200842,481.7536926269531,484.0647308115978,477.339957787787,55300
2021-07-06,481.7834794401079,477.8557434082031,481.7834794401079,474.33467142473074,176300
2021-07-07,478.3616316282093,475.3662109375,480.8313402478167,468.1356116675399,149900
2021-07-08,470.6845997362165,471.884765625,477.8259651369904,466.8659836488176,122600
2021-07-09,474.6222361013593,472.3013000488281,474.6222361013593,468.07602017991206,76600
2021-07-12,469.2861405067104,477.250732421875,479.5220578583757,468.9290570799879,50100
2021-07-13,477.2507074013242,473.8883056640625,477.756532681575,473.5709049167278,29400
2021-07-14,476.3084286253144,465.0211181640625,476.3084286253144,464.86241779198326,55400
2021-07-15,463.0472694042724,469.4645690917969,470.6647045356255,459.7642335015122,61900
2021-07-16,471.2797318175101,468.1851501464844,474.4735050075307,467.2528043521367,72400
2021-07-19,467.0544280391124,463.65234375,470.4862364865228,461.4206708956232,92900
2021-07-20,466.56840198402745,469.5538940429688,475.1776927249272,464.8921652734259,213800
2021-07-21,469.8018951206929,469.0976867675781,471.8153589264456,465.4575667444867,86900
2021-07-22,469.1968407835535,470.90283203125,471.9541955627255,464.9913866576514,69900
2021-07-23,474.0668874045766,475.8720703125,478.907143423226,471.7062682586776,61900
2021-07-26,474.3346636843697,474.0271911621094,475.5248711117961,469.4348992555092,109400
2021-07-27,474.0271873661092,476.2786865234375,480.9999243407268,465.9137933294646,104100
2021-07-28,495.9273280862946,453.2875061035156,495.9273280862946,452.45435182461085,195200
2021-07-29,460.5776228874871,466.97509765625,468.5620711918891,454.3487767320307,143300
2021-07-30,465.32857248684536,472.1426086425781,473.7295820323368,465.32857248684536,138800
2021-08-02,471.9343383405969,472.1922302246094,479.4625111787241,467.4511664118455,169800
2021-08-03,470.4763618496594,470.853271484375,472.8369809142436,463.0275232544215,89900
2021-08-04,468.63157141797177,470.0300903320313,471.89475194843726,464.6839783782364,95600
2021-08-05,470.0299978442976,465.8046875,470.0299978442976,456.5506669950947,99200
2021-08-06,465.8046665464569,463.0076293945313,467.69911240741374,460.6470106749201,87500
2021-08-09,462.92836149456,466.6279602050781,467.6793237802445,462.92836149456,92200
2021-08-10,464.5847664064752,456.0250549316406,467.0941577540508,454.2694828924136,123900
2021-08-11,455.85640982308,453.8230895996094,456.2729718314968,453.0990550667413,70100
2021-08-12,453.1684602423693,452.2361145019531,455.6579946918208,451.2938405295113,60900
2021-08-13,452.5041364012833,453.9136962890625,455.6210355862004,450.3600640680595,75700
2021-08-16,453.1394487825177,452.8615112304688,457.834639518728,450.1416915930664,61800
2021-08-17,451.89864742127935,453.0997314453125,454.2412595866942,450.2111499650309,75300
2021-08-18,451.89862658748217,448.6527099609375,457.7651231015606,448.5037899682534,131100
