free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,interest_paid_cff,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_received_cfo,interest_paid_cfo,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
9775221000.0,,-311135000.0,71488000.0,,-2035526000.0,14852100000.0,17273863000.0,-456560000.0,-1965219000.0,-12680240000.0,-12680240000.0,-3231348000.0,,-11959804000.0,,-21445000.0,,,-239647000.0,-239647000.0,-311135000.0,71488000.0,-1095726000.0,-1095726000.0,0.0,903998000.0,903998000.0,0.0,-87000.0,0.0,-87000.0,-1999637000.0,35889000.0,-2035526000.0,11810747000.0,11810747000.0,737896000.0,464931000.0,-406769000.0,1014000.0,3571223000.0,3909585000.0,3909585000.0,-851406000.0,513044000.0,1186261000.0,95965000.0,83401000.0,119766000.0,-755847000.0,-755847000.0,1632310000.0,1632310000.0,-2712000.0,21136000.0,,,-23848000.0,5083308000.0,2022-12-31
-1729220000.0,-4851000.0,-305965000.0,45448000.0,14543000.0,-1152953000.0,12056993000.0,14852092000.0,-121775000.0,-2673324000.0,-1016330000.0,-1016330000.0,-727200000.0,-727330000.0,-38175000.0,-38200000.0,9692000.0,-4851000.0,14543000.0,-260517000.0,-260517000.0,-305965000.0,45448000.0,-1080727000.0,-1080727000.0,100000.0,48396000.0,54915000.0,-6519000.0,0.0,0.0,0.0,-1129123000.0,23830000.0,-1152953000.0,-576267000.0,-576267000.0,-2253903000.0,163908000.0,-140669000.0,4949000.0,-4844784000.0,-4092002000.0,-4092002000.0,-496438000.0,-256344000.0,22387000.0,77166000.0,24013000.0,109423000.0,116819000.0,116819000.0,1526837000.0,1526837000.0,798338000.0,14172000.0,534796000.0,277447000.0,-28077000.0,3819249000.0,2023-03-31
2119963000.0,-20231000.0,-339370000.0,-7086000.0,0.0,-1295742000.0,12013065000.0,12056993000.0,-534690000.0,490762000.0,-1706573000.0,-1706573000.0,-1211300000.0,,-128614000.0,-128600000.0,-20231000.0,-20231000.0,0.0,-346456000.0,-346456000.0,-339370000.0,-7086000.0,-1218370000.0,-1218370000.0,,42926000.0,44828000.0,-1902000.0,0.0,,0.0,-1261296000.0,34446000.0,-1295742000.0,3415705000.0,3415705000.0,-453694000.0,208537000.0,-147198000.0,329000.0,-1411618000.0,-1793417000.0,-1793417000.0,333847000.0,47952000.0,1798624000.0,104744000.0,48072000.0,74769000.0,-284231000.0,-284231000.0,1703919000.0,1703919000.0,-824308000.0,2431000.0,780800000.0,,-14496000.0,2597760000.0,2023-06-30
6640294000.0,-54067000.0,-362295000.0,1120000.0,0.0,-1282685000.0,17412476000.0,12013065000.0,88605000.0,5310806000.0,-1402049000.0,-1402049000.0,-861426000.0,,-125381000.0,,-54067000.0,-54067000.0,0.0,-361175000.0,-361175000.0,-362295000.0,1120000.0,-1210124000.0,-1210124000.0,,93575000.0,93575000.0,,-46507000.0,,-46507000.0,-1257192000.0,25493000.0,-1282685000.0,7922979000.0,7922979000.0,259824000.0,256985000.0,-264494000.0,5935000.0,896809000.0,273352000.0,273352000.0,996543000.0,-373086000.0,839263000.0,87761000.0,35216000.0,87934000.0,44678000.0,44678000.0,1671482000.0,1671482000.0,-13418000.0,-1440000.0,624600000.0,,-11978000.0,4015004000.0,2023-09-30
11676263000.0,-39851000.0,-399870000.0,10318000.0,-43000.0,-2272720000.0,16059000000.0,17412476000.0,-1055440000.0,-298044000.0,-11990248000.0,-11990248000.0,68928000.0,,-11629730000.0,,-39894000.0,-39851000.0,-43000.0,-389552000.0,-389552000.0,-399870000.0,10318000.0,-2256779000.0,-2256779000.0,,-54797000.0,-54831000.0,34000.0,7000.0,,7000.0,-2202389000.0,70331000.0,-2272720000.0,13948983000.0,13948983000.0,820773000.0,618870000.0,-113739000.0,1687000.0,5063493000.0,5388967000.0,5388967000.0,466948000.0,-792422000.0,-2102074000.0,61929000.0,126499000.0,86274000.0,376534000.0,376534000.0,1512962000.0,1512962000.0,2967388000.0,170137000.0,,,-31849000.0,4528387000.0,2023-12-31
