free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,net_income_from_continuing_operations,date
1362000000.0,-785000000.0,-106000000.0,0.0,-930000000.0,176000000.0,587000000.0,987000000.0,1284000000.0,-297000000.0,-1677000000.0,-1677000000.0,13000000.0,-797000000.0,,-785000000.0,-785000000.0,-108000000.0,-2000000.0,-106000000.0,-106000000.0,0.0,-912000000.0,-912000000.0,18000000.0,0.0,0.0,0.0,-930000000.0,2292000000.0,2292000000.0,,62000000.0,-298000000.0,14000000.0,132000000.0,132000000.0,132000000.0,53000000.0,161000000.0,161000000.0,117000000.0,82000000.0,82000000.0,569000000.0,569000000.0,569000000.0,1638000000.0,2022-12-31
1068000000.0,-575000000.0,-647000000.0,1199000000.0,-772000000.0,454000000.0,35000000.0,1095000000.0,987000000.0,108000000.0,-927000000.0,-927000000.0,-7000000.0,-795000000.0,-795000000.0,-575000000.0,-575000000.0,450000000.0,-102000000.0,552000000.0,-647000000.0,1199000000.0,-805000000.0,-805000000.0,-79000000.0,46000000.0,46000000.0,,-772000000.0,1840000000.0,1840000000.0,259000000.0,-556000000.0,,-73000000.0,-437000000.0,-437000000.0,-437000000.0,13000000.0,-59000000.0,-59000000.0,-117000000.0,52000000.0,52000000.0,572000000.0,572000000.0,572000000.0,1630000000.0,2023-03-31
1183000000.0,-130000000.0,-1017000000.0,400000000.0,-835000000.0,174000000.0,791000000.0,843000000.0,1095000000.0,-252000000.0,-1401000000.0,-1401000000.0,18000000.0,-793000000.0,-793000000.0,-130000000.0,-130000000.0,-496000000.0,121000000.0,-617000000.0,-1017000000.0,400000000.0,-869000000.0,-869000000.0,-34000000.0,0.0,0.0,,-835000000.0,2018000000.0,2018000000.0,,156000000.0,,-13000000.0,97000000.0,97000000.0,97000000.0,-14000000.0,129000000.0,129000000.0,-9000000.0,-16000000.0,-16000000.0,577000000.0,577000000.0,577000000.0,1569000000.0,2023-06-30
1151000000.0,0.0,-515000000.0,0.0,-975000000.0,485000000.0,329000000.0,781000000.0,843000000.0,-62000000.0,-1212000000.0,-1212000000.0,114000000.0,-792000000.0,-792000000.0,0.0,0.0,-534000000.0,,-515000000.0,-515000000.0,0.0,-976000000.0,-976000000.0,45000000.0,,,,-975000000.0,2126000000.0,2126000000.0,,-10000000.0,154000000.0,13000000.0,-41000000.0,-41000000.0,-41000000.0,-28000000.0,-108000000.0,-108000000.0,5000000.0,23000000.0,23000000.0,580000000.0,580000000.0,580000000.0,1528000000.0,2023-09-30
1371000000.0,0.0,-11000000.0,0.0,-1024000000.0,155000000.0,331000000.0,1074000000.0,781000000.0,293000000.0,-1085000000.0,-1085000000.0,-281000000.0,-793000000.0,-793000000.0,0.0,0.0,-11000000.0,,-11000000.0,-11000000.0,0.0,-1017000000.0,-1017000000.0,7000000.0,,,,-1024000000.0,2395000000.0,2395000000.0,,107000000.0,18000000.0,35000000.0,166000000.0,166000000.0,166000000.0,27000000.0,-139000000.0,-139000000.0,-11000000.0,58000000.0,58000000.0,589000000.0,589000000.0,589000000.0,1652000000.0,2023-12-31
1325000000.0,0.0,-1358000000.0,400000000.0,-797000000.0,463000000.0,46000000.0,943000000.0,1074000000.0,-131000000.0,-1451000000.0,-1451000000.0,6000000.0,-795000000.0,-795000000.0,0.0,0.0,-662000000.0,296000000.0,-958000000.0,-1358000000.0,400000000.0,-802000000.0,-802000000.0,-5000000.0,,,,-797000000.0,2122000000.0,2122000000.0,,-56000000.0,335000000.0,-55000000.0,-220000000.0,-220000000.0,-220000000.0,-27000000.0,-89000000.0,-89000000.0,-80000000.0,23000000.0,23000000.0,594000000.0,594000000.0,594000000.0,1641000000.0,2024-03-31
