free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,net_intangibles_purchase_and_sale,sale_of_intangibles,purchase_of_intangibles,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
58998000.0,-361629000.0,867470000.0,8921000.0,-142582000.0,352405000.0,-1678000.0,1576714000.0,1466171000.0,110543000.0,5442503000.0,5442503000.0,11999000.0,-69000.0,-441816000.0,8921000.0,8921000.0,505841000.0,505841000.0,-361629000.0,867470000.0,-5533540000.0,-5533540000.0,0.0,-4635620000.0,9987232000.0,-14622852000.0,0.0,0.0,0.0,0.0,0.0,-142573000.0,9000.0,-142582000.0,201580000.0,201580000.0,-1152287000.0,-1067504000.0,-4926000.0,295038000.0,295038000.0,295038000.0,-374895000.0,-374895000.0,845417000.0,4627000.0,4627000.0,4627000.0,1340805000.0,531000.0,1327261000.0,13013000.0,-886814000.0,2022-12-31
-1054797000.0,-533068000.0,1244092000.0,562709000.0,-35825000.0,928649000.0,,1794173000.0,1576714000.0,217459000.0,2317277000.0,2317277000.0,13000000.0,-5810000.0,-444067000.0,562709000.0,562709000.0,711024000.0,711024000.0,-533068000.0,1244092000.0,-1080846000.0,-1080846000.0,,-297743000.0,6034955000.0,-6332698000.0,,,,,,-35825000.0,,-35825000.0,-1018972000.0,-1018972000.0,-463368000.0,-83086000.0,-36601000.0,-206885000.0,-206885000.0,-206885000.0,-136796000.0,-136796000.0,-1074553000.0,5050000.0,5050000.0,5050000.0,1284070000.0,-676000.0,1284746000.0,0.0,-839328000.0,2023-03-31
959118000.0,-713046000.0,1643912000.0,-118000.0,-177521000.0,1469639000.0,,1236872000.0,1794173000.0,-557301000.0,1472094000.0,1472094000.0,1000.0,0.0,-356841000.0,-118000.0,-118000.0,930866000.0,930866000.0,-713046000.0,1643912000.0,-3166034000.0,-3166034000.0,,-2256172000.0,9478781000.0,-11734953000.0,,,,,,-177521000.0,,-177521000.0,1136639000.0,1136639000.0,-75945000.0,48183000.0,23622000.0,22225000.0,22225000.0,22225000.0,-169975000.0,-169975000.0,742615000.0,6982000.0,6982000.0,6982000.0,259303000.0,387000.0,258916000.0,0.0,161187000.0,2023-06-30
1685696000.0,-621887000.0,1411289000.0,17509000.0,-185318000.0,1167283000.0,,1241122000.0,1236872000.0,4250000.0,3505474000.0,3505474000.0,8186000.0,-851000.0,-357964000.0,17509000.0,17509000.0,789402000.0,789402000.0,-621887000.0,1411289000.0,-5372238000.0,-5372238000.0,,-3993632000.0,7898988000.0,-11892620000.0,,,,,,-185318000.0,0.0,-185318000.0,1871014000.0,1871014000.0,-141903000.0,118892000.0,-103708000.0,57464000.0,57464000.0,57464000.0,-214551000.0,-214551000.0,1564122000.0,7316000.0,7316000.0,7316000.0,979154000.0,-1219000.0,980373000.0,0.0,-569084000.0,2023-09-30
380380000.0,-805951000.0,2188975000.0,93593000.0,,-13698000.0,,1412148000.0,1241122000.0,171026000.0,-1410724000.0,-1410724000.0,-39598000.0,0.0,-358890000.0,93593000.0,93593000.0,1383024000.0,1383024000.0,-805951000.0,2188975000.0,1203228000.0,1203228000.0,,2924409000.0,14000476000.0,-11076067000.0,,,,,,1858000.0,0.0,1858000.0,378522000.0,378522000.0,-13265000.0,-18506000.0,-20117000.0,89853000.0,89853000.0,89853000.0,-64495000.0,-64495000.0,-77031000.0,5458000.0,5458000.0,5458000.0,798322000.0,11778000.0,786544000.0,0.0,-391232000.0,2023-12-31
