treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
92000000.0,355625957.0,447625957.0,7695000000.0,8349000000.0,2872000000.0,27984000000.0,3839000000.0,2872000000.0,19635000000.0,27494000000.0,19787000000.0,152000000.0,19635000000.0,-215000000.0,-215000000.0,4944000000.0,20225000000.0,4524000000.0,45000000.0,45000000.0,16891000000.0,11777000000.0,1445000000.0,2473000000.0,2473000000.0,7859000000.0,7859000000.0,5114000000.0,933000000.0,490000000.0,490000000.0,3691000000.0,859000000.0,2832000000.0,302000000.0,2530000000.0,36678000000.0,27725000000.0,1842000000.0,16763000000.0,6213000000.0,10550000000.0,9120000000.0,-9424000000.0,18544000000.0,10036000000.0,7764000000.0,744000000.0,0.0,8953000000.0,408000000.0,5596000000.0,3160000000.0,2436000000.0,2295000000.0,2295000000.0,,,654000000.0,654000000.0,2022-12-31
92000000.0,355610691.0,447610691.0,8387000000.0,8930000000.0,2692000000.0,28329000000.0,3546000000.0,2692000000.0,19399000000.0,27264000000.0,19558000000.0,159000000.0,19399000000.0,-194000000.0,-194000000.0,4955000000.0,19962000000.0,4541000000.0,45000000.0,45000000.0,17238000000.0,11892000000.0,1589000000.0,2438000000.0,2438000000.0,7865000000.0,7865000000.0,5346000000.0,874000000.0,1065000000.0,1065000000.0,3407000000.0,874000000.0,2533000000.0,146000000.0,2387000000.0,36796000000.0,27904000000.0,1846000000.0,16707000000.0,6157000000.0,10550000000.0,9351000000.0,-9612000000.0,18963000000.0,10186000000.0,8030000000.0,747000000.0,0.0,8892000000.0,412000000.0,5504000000.0,3024000000.0,2480000000.0,2433000000.0,2433000000.0,,,543000000.0,543000000.0,2023-03-31
92000000.0,355560341.0,447560341.0,8621000000.0,9320000000.0,2413000000.0,28099000000.0,3935000000.0,2413000000.0,18779000000.0,27642000000.0,18910000000.0,131000000.0,18779000000.0,-229000000.0,-229000000.0,4958000000.0,19378000000.0,4543000000.0,45000000.0,45000000.0,17851000000.0,12903000000.0,1599000000.0,2441000000.0,2441000000.0,8863000000.0,8863000000.0,4948000000.0,937000000.0,457000000.0,457000000.0,3554000000.0,958000000.0,2596000000.0,175000000.0,2421000000.0,36761000000.0,27878000000.0,1900000000.0,16366000000.0,6155000000.0,10211000000.0,9612000000.0,-9806000000.0,19418000000.0,10366000000.0,8278000000.0,774000000.0,0.0,8883000000.0,342000000.0,5391000000.0,2927000000.0,2464000000.0,2451000000.0,2451000000.0,,,699000000.0,699000000.0,2023-06-30
92000000.0,356000000.0,448000000.0,8933000000.0,9506000000.0,2157000000.0,27639000000.0,2223000000.0,2157000000.0,18133000000.0,25744000000.0,18255000000.0,122000000.0,18133000000.0,-260000000.0,-260000000.0,4972000000.0,18760000000.0,4560000000.0,45000000.0,45000000.0,17996000000.0,11497000000.0,1578000000.0,2308000000.0,2308000000.0,7611000000.0,7611000000.0,6499000000.0,893000000.0,1895000000.0,1895000000.0,3711000000.0,961000000.0,2750000000.0,156000000.0,2594000000.0,36251000000.0,27529000000.0,1919000000.0,15976000000.0,6098000000.0,9878000000.0,9634000000.0,-10066000000.0,19700000000.0,10680000000.0,8242000000.0,778000000.0,0.0,8722000000.0,345000000.0,5328000000.0,2847000000.0,2481000000.0,2476000000.0,2476000000.0,-31000000.0,2507000000.0,573000000.0,573000000.0,2023-09-30
91000000.0,357009005.0,448009005.0,8194000000.0,9678000000.0,2219000000.0,27828000000.0,3044000000.0,2219000000.0,18150000000.0,26520000000.0,18288000000.0,138000000.0,18150000000.0,-205000000.0,-205000000.0,4909000000.0,18693000000.0,4526000000.0,45000000.0,45000000.0,18458000000.0,12286000000.0,1614000000.0,2302000000.0,2302000000.0,8370000000.0,8370000000.0,6172000000.0,939000000.0,1308000000.0,1308000000.0,3925000000.0,1102000000.0,2823000000.0,200000000.0,2623000000.0,36746000000.0,27530000000.0,1927000000.0,15931000000.0,6046000000.0,9885000000.0,9672000000.0,-10365000000.0,20037000000.0,10974000000.0,8270000000.0,793000000.0,0.0,9216000000.0,382000000.0,5087000000.0,2745000000.0,2342000000.0,2263000000.0,2263000000.0,,,1484000000.0,1484000000.0,2023-12-31
