free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
343496000.0,-40515000.0,-250000000.0,0.0,-145723000.0,41171000.0,7000.0,286656000.0,159093000.0,127563000.0,-499671000.0,-499671000.0,-12091000.0,-197065000.0,-197065000.0,-40515000.0,-40515000.0,-250000000.0,-250000000.0,-250000000.0,0.0,138015000.0,138015000.0,260741000.0,22839000.0,158000.0,158000.0,-145723000.0,489219000.0,489219000.0,46443000.0,65222000.0,41444000.0,-72881000.0,96659000.0,96659000.0,1994000.0,6538000.0,20491000.0,242000.0,242000.0,151910000.0,151910000.0,-148655000.0,-44095000.0,-104560000.0,345034000.0,2022-12-31
129336000.0,-7061000.0,-313138000.0,220000000.0,-173088000.0,133245000.0,1270000.0,112645000.0,286656000.0,-174011000.0,-297257000.0,-297257000.0,-489000.0,-196569000.0,-196569000.0,-7061000.0,-7061000.0,-93138000.0,-93138000.0,-313138000.0,220000000.0,-179178000.0,-179178000.0,-18346000.0,12366000.0,-110000.0,-110000.0,-173088000.0,302424000.0,302424000.0,39609000.0,-115665000.0,24832000.0,-136460000.0,-4037000.0,-4037000.0,1892000.0,7199000.0,52401000.0,924000.0,924000.0,144626000.0,144626000.0,-36903000.0,-39021000.0,2118000.0,208341000.0,2023-03-31
329341000.0,-41000.0,-605194000.0,736225000.0,-161482000.0,25131000.0,1000.0,213953000.0,112645000.0,101308000.0,-238025000.0,-238025000.0,-32028000.0,-336987000.0,-336987000.0,-41000.0,-41000.0,131031000.0,131031000.0,-605194000.0,736225000.0,-151490000.0,-151490000.0,-799000.0,10813000.0,-22000.0,-22000.0,-161482000.0,490823000.0,490823000.0,43262000.0,83188000.0,42225000.0,36885000.0,4078000.0,4078000.0,2602000.0,7665000.0,234000.0,-69000.0,-69000.0,143492000.0,143492000.0,-49067000.0,-42324000.0,70000.0,259516000.0,2023-06-30
192930000.0,-127500000.0,-399596000.0,844786000.0,-201857000.0,119907000.0,0.0,489494000.0,213953000.0,275541000.0,88670000.0,88670000.0,-7578000.0,-221442000.0,-221442000.0,-127500000.0,-127500000.0,445190000.0,445190000.0,-399596000.0,844786000.0,-207916000.0,-207916000.0,-13574000.0,8536000.0,-1021000.0,-1021000.0,-201857000.0,394787000.0,394787000.0,33026000.0,-36790000.0,11289000.0,12535000.0,-60614000.0,-60614000.0,1854000.0,7171000.0,245000.0,99000.0,99000.0,147363000.0,147363000.0,-42579000.0,-35494000.0,1480000.0,284398000.0,2023-09-30
274647000.0,0.0,-650000000.0,1257638000.0,-198653000.0,48665000.0,2860000.0,272787000.0,489494000.0,-216707000.0,378700000.0,378700000.0,-5506000.0,-223432000.0,-223432000.0,0.0,0.0,607638000.0,-2278000.0,-650000000.0,647722000.0,-1068707000.0,-1068707000.0,303000.0,7389000.0,-877746000.0,-877746000.0,-198653000.0,473300000.0,473300000.0,39272000.0,-9534000.0,-10782000.0,19021000.0,-17773000.0,-17773000.0,2245000.0,9970000.0,4000.0,90000.0,90000.0,165187000.0,165187000.0,-29686000.0,-36120000.0,6434000.0,295752000.0,2023-12-31
