ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,total_partnership_capital,general_partnership_capital,limited_partnership_capital,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,current_notes_payable,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,prepaid_assets,inventory,other_inventories,receivables,other_receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number,commercial_paper
384070984.0,384070984.0,6491887000.0,6785362000.0,2253851000.0,9750252000.0,-3432000.0,-717858000.0,6819000.0,2971709000.0,9537131000.0,3108115000.0,136406000.0,0.0,2971709000.0,2105000.0,2969604000.0,8163513000.0,7259656000.0,385629000.0,14424000.0,14424000.0,6569582000.0,4160000.0,6565422000.0,290021000.0,903857000.0,,20903000.0,20903000.0,215780000.0,2659000.0,213121000.0,213121000.0,0.0,15876000.0,651298000.0,215433000.0,110486000.0,435865000.0,75303000.0,2428000.0,360562000.0,11271628000.0,10371203000.0,167049000.0,944696000.0,944696000.0,717858000.0,713075000.0,4783000.0,8541600000.0,-4823993000.0,13365593000.0,263353000.0,13102240000.0,900425000.0,6408000.0,13262000.0,3797000.0,3797000.0,590302000.0,38062000.0,548859000.0,286656000.0,286656000.0,2022-12-31,,
384615227.0,384615227.0,6574163000.0,6696657000.0,2257032000.0,9653781000.0,153971000.0,-709941000.0,9849000.0,2966973000.0,9653779000.0,3101564000.0,134591000.0,0.0,2966973000.0,2261000.0,2964712000.0,8010924000.0,7429597000.0,426590000.0,15348000.0,15348000.0,6693941000.0,7135000.0,6686806000.0,293718000.0,581327000.0,-2000.0,14307000.0,14307000.0,2716000.0,2714000.0,2000.0,2000.0,2000.0,12807000.0,551499000.0,133464000.0,58541000.0,418035000.0,55637000.0,2920000.0,362398000.0,11112488000.0,10377190000.0,194175000.0,931852000.0,931852000.0,709941000.0,705158000.0,4783000.0,8541222000.0,-5008838000.0,13550060000.0,270503000.0,13279557000.0,735298000.0,8503000.0,10975000.0,2792000.0,2792000.0,600383000.0,34146000.0,558300000.0,112645000.0,112645000.0,2023-03-31,,
384613934.0,384613934.0,6603268000.0,6826746000.0,2187043000.0,9706288000.0,175659000.0,-702024000.0,9525000.0,2889067000.0,9706288000.0,3022163000.0,133096000.0,0.0,2889067000.0,322000.0,2888745000.0,8196787000.0,7575243000.0,433775000.0,15279000.0,15279000.0,6824214000.0,6993000.0,6817221000.0,301975000.0,621544000.0,,14905000.0,14905000.0,2532000.0,2532000.0,,,0.0,12942000.0,591165000.0,192393000.0,117188000.0,398772000.0,39474000.0,3647000.0,359298000.0,11218950000.0,10421747000.0,198630000.0,920123000.0,920123000.0,702024000.0,697241000.0,4783000.0,8600970000.0,-5139941000.0,13740911000.0,318171000.0,13422740000.0,797203000.0,14287000.0,1289000.0,1904000.0,1904000.0,565770000.0,2919000.0,553461000.0,213953000.0,213953000.0,2023-06-30,,
379516369.0,379516369.0,6763891000.0,7262319000.0,2129529000.0,10077021000.0,499906000.0,-694107000.0,8934000.0,2823636000.0,10077021000.0,2955092000.0,131456000.0,0.0,2823636000.0,1678000.0,2821958000.0,8671462000.0,8035562000.0,452188000.0,15378000.0,15378000.0,7260051000.0,6666000.0,7253385000.0,307945000.0,635900000.0,,14888000.0,14888000.0,2268000.0,2268000.0,,,0.0,9514000.0,609230000.0,161128000.0,78154000.0,448102000.0,54744000.0,4453000.0,393358000.0,11626554000.0,10490748000.0,217163000.0,915076000.0,915076000.0,694107000.0,689324000.0,4783000.0,8664402000.0,-5144678000.0,13809080000.0,443272000.0,13365808000.0,1135806000.0,14495000.0,2453000.0,3019000.0,3019000.0,626345000.0,4002000.0,614493000.0,489494000.0,489494000.0,2023-09-30,,
379519983.0,379519983.0,7592413000.0,7901304000.0,2211233000.0,10762624000.0,-311646000.0,-686191000.0,36104000.0,2897424000.0,10152312000.0,3029130000.0,131706000.0,0.0,2897424000.0,3193000.0,2894231000.0,9442477000.0,8138421000.0,480212000.0,15468000.0,15468000.0,7283556000.0,28668000.0,7254888000.0,359185000.0,1304056000.0,,16866000.0,16866000.0,617748000.0,7436000.0,610312000.0,,,13096000.0,656346000.0,229702000.0,124937000.0,426644000.0,64193000.0,2908000.0,362451000.0,12471607000.0,11479197000.0,233455000.0,904535000.0,904535000.0,686191000.0,681408000.0,4783000.0,9655016000.0,-5290415000.0,14945431000.0,479368000.0,14466063000.0,992410000.0,14713000.0,21065000.0,2557000.0,2557000.0,681288000.0,5801000.0,665892000.0,272787000.0,272787000.0,2023-12-31,0.0,610312000.0
