free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,other_non_cash_items,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
2970000000.0,0.0,-306000000.0,12316000000.0,1025000000.0,57000000.0,21421000000.0,22225000000.0,-804000000.0,6425000000.0,6425000000.0,6000000.0,-760000000.0,-71000000.0,-689000000.0,0.0,0.0,0.0,0.0,9675000000.0,-2335000000.0,12010000000.0,-306000000.0,12316000000.0,-10763000000.0,-10763000000.0,-18000000.0,2485000000.0,2817000000.0,-332000000.0,-3348000000.0,3534000000.0,3534000000.0,2523000000.0,-242000000.0,1962000000.0,-1503000000.0,365000000.0,365000000.0,163000000.0,163000000.0,202000000.0,0.0,0.0,1682000000.0,2022-12-31
118000000.0,,-8444000000.0,35029000000.0,1667000000.0,23000000.0,36596000000.0,21421000000.0,15175000000.0,17107000000.0,17107000000.0,-410000000.0,-794000000.0,-103000000.0,-691000000.0,,,,,26809000000.0,224000000.0,26585000000.0,-8444000000.0,35029000000.0,-2050000000.0,-2050000000.0,-1760000000.0,2001000000.0,2141000000.0,-140000000.0,0.0,118000000.0,118000000.0,-2363000000.0,-198000000.0,-1319000000.0,148000000.0,316000000.0,316000000.0,136000000.0,136000000.0,180000000.0,,0.0,1515000000.0,2023-03-31
3730000000.0,,-30708000000.0,5855000000.0,2374000000.0,537000000.0,30010000000.0,36596000000.0,-6586000000.0,-21883000000.0,-21883000000.0,1913000000.0,-768000000.0,-75000000.0,-693000000.0,,,,,-24074000000.0,779000000.0,-24853000000.0,-30708000000.0,5855000000.0,11567000000.0,11567000000.0,1995000000.0,3157000000.0,3299000000.0,-142000000.0,0.0,3730000000.0,3730000000.0,2164000000.0,2012000000.0,-114000000.0,-618000000.0,301000000.0,301000000.0,131000000.0,131000000.0,170000000.0,,0.0,1345000000.0,2023-06-30
2407000000.0,0.0,-10457000000.0,7288000000.0,2389000000.0,225000000.0,29832000000.0,30010000000.0,-178000000.0,-10933000000.0,-10933000000.0,10000000.0,-799000000.0,-106000000.0,-693000000.0,,,0.0,0.0,-4125000000.0,-956000000.0,-3169000000.0,-10457000000.0,7288000000.0,8348000000.0,8348000000.0,33000000.0,1959000000.0,3938000000.0,-1979000000.0,-15000000.0,2407000000.0,2407000000.0,18000000.0,-179000000.0,-179000000.0,407000000.0,302000000.0,302000000.0,130000000.0,130000000.0,172000000.0,,0.0,1183000000.0,2023-09-30
2376000000.0,0.0,-5409000000.0,2771000000.0,2708000000.0,-5000000.0,30644000000.0,29832000000.0,812000000.0,-6557000000.0,-6557000000.0,-340000000.0,-770000000.0,-77000000.0,-693000000.0,,,0.0,0.0,-1288000000.0,1350000000.0,-2638000000.0,-5409000000.0,2771000000.0,4993000000.0,4993000000.0,-132000000.0,2617000000.0,4586000000.0,-1969000000.0,-2000000.0,2376000000.0,2376000000.0,452000000.0,475000000.0,-440000000.0,68000000.0,296000000.0,296000000.0,130000000.0,130000000.0,166000000.0,,0.0,-5090000000.0,2023-12-31
