treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,investments_and_advances,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,buildings_and_improvements,land_and_improvements,current_assets,other_current_assets,inventory,finished_goods,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
17710751.0,513340779.0,531051530.0,4223000000.0,4249000000.0,6447000000.0,12040000000.0,3873000000.0,6447000000.0,7791000000.0,12040000000.0,8042000000.0,251000000.0,7791000000.0,1830000000.0,-16000000.0,-1000000.0,1847000000.0,310000000.0,1334000000.0,4871000000.0,66000000.0,66000000.0,10713000000.0,7164000000.0,1267000000.0,1058000000.0,1058000000.0,590000000.0,590000000.0,4249000000.0,4249000000.0,3549000000.0,934000000.0,2615000000.0,429000000.0,2186000000.0,2186000000.0,18755000000.0,11333000000.0,430000000.0,356000000.0,133000000.0,133000000.0,133000000.0,1344000000.0,214000000.0,1130000000.0,9070000000.0,-3318000000.0,12388000000.0,552000000.0,9527000000.0,921000000.0,1388000000.0,7422000000.0,306000000.0,5130000000.0,2971000000.0,2159000000.0,1960000000.0,1960000000.0,-4000000.0,1964000000.0,26000000.0,26000000.0,2022-12-31
15998785.0,515052745.0,531051530.0,4500000000.0,4559000000.0,6206000000.0,12105000000.0,3984000000.0,6206000000.0,7546000000.0,12105000000.0,7793000000.0,247000000.0,7546000000.0,1651000000.0,1651000000.0,,,280000000.0,1277000000.0,4832000000.0,66000000.0,66000000.0,10859000000.0,7399000000.0,1276000000.0,1037000000.0,1037000000.0,527000000.0,527000000.0,4559000000.0,4559000000.0,3460000000.0,628000000.0,2832000000.0,659000000.0,2173000000.0,2173000000.0,18652000000.0,11208000000.0,548000000.0,370000000.0,,,,1340000000.0,210000000.0,1130000000.0,8950000000.0,-3550000000.0,12500000000.0,580000000.0,9603000000.0,927000000.0,1390000000.0,7444000000.0,246000000.0,4923000000.0,2919000000.0,2004000000.0,2216000000.0,2216000000.0,-5000000.0,2221000000.0,59000000.0,59000000.0,2023-03-31
22372351.0,508679179.0,531051530.0,3929000000.0,3963000000.0,6465000000.0,11765000000.0,3757000000.0,6465000000.0,7802000000.0,11765000000.0,8044000000.0,242000000.0,7802000000.0,1643000000.0,1643000000.0,,,372000000.0,1624000000.0,4841000000.0,66000000.0,66000000.0,10259000000.0,6851000000.0,1307000000.0,1036000000.0,1036000000.0,545000000.0,545000000.0,3963000000.0,3963000000.0,3408000000.0,576000000.0,2832000000.0,716000000.0,2116000000.0,2116000000.0,18303000000.0,11138000000.0,544000000.0,379000000.0,,,,1337000000.0,207000000.0,1130000000.0,8878000000.0,-3777000000.0,12655000000.0,510000000.0,9825000000.0,932000000.0,1388000000.0,7165000000.0,114000000.0,4727000000.0,2765000000.0,1962000000.0,2290000000.0,2290000000.0,-7000000.0,2297000000.0,34000000.0,34000000.0,2023-06-30
26201811.0,504849719.0,531051530.0,3427000000.0,3458000000.0,6686000000.0,11478000000.0,3647000000.0,6686000000.0,8020000000.0,11478000000.0,8264000000.0,244000000.0,8020000000.0,1647000000.0,1647000000.0,,,431000000.0,1888000000.0,4850000000.0,66000000.0,66000000.0,9795000000.0,6501000000.0,1362000000.0,1019000000.0,1019000000.0,662000000.0,662000000.0,3458000000.0,3458000000.0,3294000000.0,488000000.0,2806000000.0,730000000.0,2076000000.0,2076000000.0,18059000000.0,11118000000.0,555000000.0,392000000.0,,,,1334000000.0,204000000.0,1130000000.0,8837000000.0,-4001000000.0,12838000000.0,611000000.0,9905000000.0,934000000.0,1388000000.0,6941000000.0,196000000.0,4592000000.0,2616000000.0,1976000000.0,2122000000.0,2122000000.0,-7000000.0,2129000000.0,31000000.0,31000000.0,2023-09-30
26164757.0,504886773.0,531051530.0,2939000000.0,3137000000.0,6681000000.0,11024000000.0,3128000000.0,6681000000.0,7887000000.0,11024000000.0,8122000000.0,235000000.0,7887000000.0,1657000000.0,-170000000.0,0.0,1827000000.0,430000000.0,1733000000.0,4861000000.0,66000000.0,66000000.0,9415000000.0,5907000000.0,1310000000.0,821000000.0,821000000.0,639000000.0,639000000.0,3137000000.0,3137000000.0,3508000000.0,518000000.0,2990000000.0,891000000.0,2099000000.0,2099000000.0,17537000000.0,10901000000.0,348000000.0,329000000.0,123000000.0,123000000.0,123000000.0,1206000000.0,201000000.0,1005000000.0,8895000000.0,-4012000000.0,12907000000.0,590000000.0,9982000000.0,946000000.0,1389000000.0,6636000000.0,138000000.0,4460000000.0,2573000000.0,1887000000.0,1840000000.0,1840000000.0,-5000000.0,1845000000.0,198000000.0,198000000.0,2023-12-31
55579044.0,475472486.0,531051530.0,3634000000.0,3664000000.0,5999000000.0,10865000000.0,3073000000.0,5999000000.0,7201000000.0,10865000000.0,7442000000.0,241000000.0,7201000000.0,1648000000.0,1648000000.0,,,1030000000.0,1666000000.0,4851000000.0,66000000.0,66000000.0,9794000000.0,6398000000.0,1315000000.0,791000000.0,791000000.0,628000000.0,628000000.0,3664000000.0,3664000000.0,3396000000.0,578000000.0,2818000000.0,767000000.0,2051000000.0,2051000000.0,17236000000.0,10767000000.0,450000000.0,344000000.0,,,,1202000000.0,197000000.0,1005000000.0,8771000000.0,-4192000000.0,12963000000.0,625000000.0,10015000000.0,935000000.0,1388000000.0,6469000000.0,122000000.0,4449000000.0,2500000000.0,1949000000.0,1868000000.0,1868000000.0,-5000000.0,1873000000.0,30000000.0,30000000.0,2024-03-31
