free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
17371000000.0,-402000000.0,-1434000000.0,2707000000.0,999000000.0,-488000000.0,4471000000.0,595000000.0,87466000000.0,69586000000.0,2135000000.0,15745000000.0,1237000000.0,1237000000.0,0.0,-633000000.0,598000000.0,-400000000.0,998000000.0,-1000000.0,-2000000.0,1000000.0,1273000000.0,1273000000.0,-1434000000.0,2707000000.0,-3351000000.0,-3351000000.0,-4898000000.0,13646000000.0,-18544000000.0,0.0,0.0,0.0,-187000000.0,-187000000.0,-301000000.0,-301000000.0,17859000000.0,17859000000.0,12798000000.0,28940000000.0,164000000.0,191000000.0,830000000.0,830000000.0,822000000.0,164000000.0,164000000.0,-798000000.0,-661000000.0,22000000.0,0.0,-55000000.0,-55000000.0,379000000.0,379000000.0,156000000.0,156000000.0,223000000.0,28000000.0,27000000.0,0.0,4483000000.0,2022-10-31
19457000000.0,,-2239000000.0,1636000000.0,3957000000.0,-367000000.0,6145000000.0,1326000000.0,103342000000.0,87466000000.0,-549000000.0,16425000000.0,2683000000.0,2683000000.0,,-671000000.0,648000000.0,,648000000.0,3309000000.0,,3309000000.0,-603000000.0,-603000000.0,-2239000000.0,1636000000.0,-6082000000.0,-6082000000.0,-6219000000.0,9208000000.0,-15427000000.0,-42000000.0,0.0,-42000000.0,-193000000.0,-193000000.0,-174000000.0,-174000000.0,19824000000.0,19824000000.0,19098000000.0,27063000000.0,-219000000.0,-461000000.0,1190000000.0,1190000000.0,1190000000.0,-219000000.0,-219000000.0,-256000000.0,-256000000.0,19000000.0,,-48000000.0,-48000000.0,385000000.0,385000000.0,163000000.0,163000000.0,222000000.0,-75000000.0,-75000000.0,0.0,247000000.0,2023-01-31
-24874000000.0,-10000000.0,-6103000000.0,3475000000.0,20000000.0,-403000000.0,8035000000.0,657000000.0,68495000000.0,103342000000.0,1381000000.0,-36228000000.0,1551000000.0,1551000000.0,4803000000.0,-634000000.0,0.0,0.0,0.0,10000000.0,-10000000.0,20000000.0,-2628000000.0,-2628000000.0,-6103000000.0,3475000000.0,-13308000000.0,-13308000000.0,2116000000.0,14140000000.0,-12024000000.0,-14910000000.0,0.0,-14910000000.0,-201000000.0,-201000000.0,-202000000.0,-202000000.0,-24471000000.0,-24471000000.0,-27062000000.0,-14324000000.0,-171000000.0,-235000000.0,799000000.0,799000000.0,799000000.0,,,-383000000.0,-383000000.0,,,-21000000.0,-21000000.0,566000000.0,566000000.0,280000000.0,280000000.0,286000000.0,-36000000.0,-36000000.0,0.0,1059000000.0,2023-04-30
10310000000.0,-1000000.0,-92000000.0,2916000000.0,6000000.0,-368000000.0,9313000000.0,319000000.0,81262000000.0,68495000000.0,-1537000000.0,14304000000.0,-260000000.0,-260000000.0,-2347000000.0,-742000000.0,0.0,0.0,0.0,5000000.0,-1000000.0,6000000.0,2824000000.0,2824000000.0,-92000000.0,2916000000.0,3886000000.0,3886000000.0,3920000000.0,11565000000.0,-7645000000.0,-155000000.0,0.0,-155000000.0,-178000000.0,-178000000.0,-190000000.0,-190000000.0,10678000000.0,10678000000.0,8802000000.0,14949000000.0,,,587000000.0,587000000.0,618000000.0,-31000000.0,-31000000.0,369000000.0,284000000.0,,,-586000000.0,-586000000.0,552000000.0,552000000.0,286000000.0,286000000.0,266000000.0,-36000000.0,-36000000.0,0.0,1454000000.0,2023-07-31
3021000000.0,0.0,-3841000000.0,1150000000.0,29000000.0,-539000000.0,10254000000.0,289000000.0,77934000000.0,81262000000.0,2471000000.0,-5799000000.0,-3706000000.0,-3706000000.0,-388000000.0,-656000000.0,0.0,0.0,0.0,29000000.0,,29000000.0,-2691000000.0,-2691000000.0,-3841000000.0,1150000000.0,-5653000000.0,-5653000000.0,-5875000000.0,9178000000.0,-15053000000.0,5000000.0,0.0,5000000.0,-220000000.0,-220000000.0,-319000000.0,-319000000.0,3560000000.0,3560000000.0,1012000000.0,5681000000.0,,,,,,,,,,,,-77000000.0,-77000000.0,596000000.0,596000000.0,286000000.0,286000000.0,310000000.0,-34000000.0,-34000000.0,0.0,1617000000.0,2023-10-31
17917000000.0,-1000000.0,-2419000000.0,0.0,21000000.0,-392000000.0,10673000000.0,419000000.0,74659000000.0,77934000000.0,-1487000000.0,-1788000000.0,-7479000000.0,-7479000000.0,-4335000000.0,-745000000.0,0.0,,0.0,20000000.0,-1000000.0,21000000.0,-2419000000.0,-2419000000.0,-2419000000.0,0.0,-12618000000.0,-12618000000.0,-12023000000.0,12278000000.0,-24301000000.0,0.0,,0.0,-160000000.0,-160000000.0,-232000000.0,-232000000.0,18309000000.0,18309000000.0,15759000000.0,6706000000.0,,,,,,,,,,,,112000000.0,112000000.0,532000000.0,532000000.0,279000000.0,279000000.0,253000000.0,-13000000.0,-15000000.0,,1292000000.0,2024-01-31
