free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,net_other_investing_changes
139833000.0,-50000000.0,-9690000.0,0.0,-20338000.0,240069000.0,159384000.0,444000.0,80241000.0,-59690000.0,-59690000.0,0.0,0.0,-50000000.0,-50000000.0,-9690000.0,0.0,0.0,0.0,-9690000.0,-9690000.0,0.0,-20240000.0,-20240000.0,0.0,0.0,-20240000.0,98000.0,-20338000.0,160171000.0,160171000.0,-23154000.0,-5264000.0,17234000.0,-22498000.0,-22498000.0,-8415000.0,7274000.0,-16749000.0,568000.0,2637000.0,-1795000.0,,,30284000.0,30284000.0,1757000.0,1757000.0,143833000.0,2022-12-31,
154221000.0,0.0,-9743000.0,,-15580000.0,333778000.0,240069000.0,-58000.0,93767000.0,-15064000.0,-15064000.0,-6350000.0,1029000.0,0.0,0.0,-9743000.0,,,,-9743000.0,-9743000.0,,-60970000.0,-60970000.0,-45845000.0,-45845000.0,-15125000.0,455000.0,-15580000.0,169801000.0,169801000.0,-7991000.0,-28819000.0,-3339000.0,-25480000.0,-25480000.0,11579000.0,20096000.0,-10847000.0,2959000.0,3135000.0,2980000.0,563000.0,563000.0,32100000.0,32100000.0,185000.0,185000.0,135870000.0,2023-03-31,
200904000.0,0.0,-9086000.0,,-15092000.0,526327000.0,333778000.0,339000.0,192210000.0,-8918000.0,-8918000.0,-300000.0,468000.0,0.0,0.0,-9086000.0,,,,-9086000.0,-9086000.0,,-14868000.0,-14868000.0,-103000.0,-103000.0,-14765000.0,327000.0,-15092000.0,215996000.0,215996000.0,11586000.0,6141000.0,-10533000.0,16674000.0,16674000.0,-2682000.0,34527000.0,-26400000.0,-507000.0,3751000.0,4341000.0,,,32552000.0,32552000.0,436000.0,436000.0,164400000.0,2023-06-30,
185277000.0,0.0,-8882000.0,0.0,-17404000.0,615612000.0,526327000.0,-328000.0,89613000.0,-7890000.0,-7890000.0,0.0,992000.0,0.0,0.0,-8882000.0,0.0,0.0,0.0,-8882000.0,-8882000.0,,-105178000.0,-105178000.0,-101666000.0,-101666000.0,-18186000.0,,-17404000.0,202681000.0,202681000.0,-6772000.0,-7710000.0,4845000.0,-12555000.0,-12555000.0,-12164000.0,28337000.0,-15235000.0,-1693000.0,4194000.0,3676000.0,,,33564000.0,33564000.0,2112000.0,,167600000.0,2023-09-30,
245009000.0,0.0,-12427000.0,0.0,-15922000.0,848565000.0,615612000.0,1140000.0,231813000.0,-11964000.0,-11964000.0,-178000.0,641000.0,0.0,0.0,-12427000.0,0.0,0.0,0.0,-12427000.0,-12427000.0,,-17154000.0,-17154000.0,-1540000.0,-1540000.0,-15922000.0,,-15922000.0,260931000.0,260931000.0,82609000.0,17077000.0,4583000.0,12494000.0,12494000.0,669000.0,-8431000.0,73294000.0,100000.0,4758000.0,278000.0,,,34662000.0,34662000.0,-384000.0,,146384000.0,2023-12-31,308000.0
