free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
116918000.0,-10809000.0,-10312000.0,0.0,5951000.0,-21664000.0,24846000.0,-92553000.0,370939000.0,756520000.0,-385581000.0,-69776000.0,-69776000.0,2713000.0,-57319000.0,-4858000.0,-10809000.0,5951000.0,-10312000.0,-10312000.0,-10312000.0,0.0,0.0,0.0,-454387000.0,-454387000.0,-2000000.0,-2000000.0,-430723000.0,9346000.0,-440069000.0,-21664000.0,-21664000.0,138582000.0,138582000.0,47521000.0,-72407000.0,-9049000.0,64726000.0,194268000.0,-130017000.0,-130017000.0,15116000.0,18770000.0,42046000.0,42046000.0,-15560000.0,0.0,30689000.0,2022-12-31
212416000.0,-109783000.0,-10313000.0,0.0,6660000.0,-24732000.0,47796000.0,133180000.0,404862000.0,370939000.0,33923000.0,-175267000.0,-175267000.0,679000.0,-62510000.0,-103123000.0,-109783000.0,6660000.0,-10313000.0,-10313000.0,-10313000.0,0.0,0.0,0.0,-27958000.0,-27958000.0,-3000000.0,-3000000.0,-226000.0,0.0,-226000.0,-24732000.0,-24732000.0,237148000.0,237148000.0,568422000.0,206958000.0,-12546000.0,331298000.0,3524000.0,39188000.0,39188000.0,15339000.0,29280000.0,44284000.0,44284000.0,2073000.0,2116000.0,-68348000.0,2023-03-31
-82020000.0,-128390000.0,-10313000.0,75000000.0,6925000.0,-10488000.0,26091000.0,2868000.0,209640000.0,404862000.0,-195222000.0,-108636000.0,-108636000.0,11176000.0,-63034000.0,-121465000.0,-128390000.0,6925000.0,64687000.0,64687000.0,-10313000.0,75000000.0,,,-15054000.0,-15054000.0,-4160000.0,-4160000.0,-406000.0,,-406000.0,-10488000.0,-10488000.0,-71532000.0,-71532000.0,-308297000.0,-25229000.0,-21877000.0,74389000.0,-10217000.0,-325363000.0,-325363000.0,14637000.0,17685000.0,41847000.0,41847000.0,1208000.0,,161388000.0,2023-06-30
-64333000.0,-80797000.0,-510312000.0,1061207000.0,7022000.0,-16948000.0,52007000.0,141852000.0,557296000.0,209640000.0,347656000.0,416989000.0,416989000.0,1957000.0,-62088000.0,-73775000.0,-80797000.0,7022000.0,550895000.0,-85312000.0,-510312000.0,425000000.0,,,-21948000.0,-21948000.0,-5000000.0,-5000000.0,0.0,,0.0,-16948000.0,-16948000.0,-47385000.0,-47385000.0,-295667000.0,-42749000.0,-1396000.0,-329709000.0,-11932000.0,90119000.0,90119000.0,15667000.0,19825000.0,40907000.0,40907000.0,1165000.0,,170718000.0,2023-09-30
210889000.0,-94467000.0,-10312000.0,0.0,6952000.0,-23096000.0,27161000.0,77547000.0,601813000.0,557296000.0,44517000.0,-158216000.0,-158216000.0,1276000.0,-61665000.0,-87515000.0,-94467000.0,6952000.0,-10312000.0,,,,-30937000.0,500000000.0,-31252000.0,-31252000.0,-8156000.0,-8156000.0,0.0,0.0,0.0,-23096000.0,-23096000.0,233985000.0,233985000.0,8847000.0,34754000.0,-16872000.0,-68410000.0,17614000.0,41761000.0,41761000.0,13834000.0,23767000.0,41113000.0,41113000.0,780000.0,,145644000.0,2023-12-31
