free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,other_non_cash_items,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
481000000.0,-51000000.0,-1150000000.0,2258000000.0,0.0,-692000000.0,1241000000.0,6222000000.0,5722000000.0,2000000.0,498000000.0,2680000000.0,2680000000.0,-113000000.0,-27000000.0,-86000000.0,0.0,0.0,0.0,-51000000.0,-51000000.0,-3693000000.0,-4801000000.0,1108000000.0,-1150000000.0,2258000000.0,-3355000000.0,-3355000000.0,-152000000.0,554000000.0,694000000.0,-140000000.0,-118000000.0,574000000.0,-692000000.0,1173000000.0,1173000000.0,12000000.0,160000000.0,-15000000.0,-163000000.0,-76000000.0,-76000000.0,-76000000.0,143000000.0,327000000.0,327000000.0,-77000000.0,278000000.0,2022-12-31
691000000.0,-27000000.0,-426000000.0,3129000000.0,,-741000000.0,1085000000.0,10595000000.0,6222000000.0,0.0,4373000000.0,3323000000.0,3323000000.0,-124000000.0,-28000000.0,-96000000.0,,,,-27000000.0,-27000000.0,1759000000.0,-944000000.0,2703000000.0,-426000000.0,3129000000.0,-382000000.0,-382000000.0,-117000000.0,687000000.0,886000000.0,-199000000.0,-35000000.0,706000000.0,-741000000.0,1432000000.0,1432000000.0,204000000.0,80000000.0,-208000000.0,-43000000.0,351000000.0,351000000.0,351000000.0,224000000.0,317000000.0,317000000.0,-78000000.0,319000000.0,2023-03-31
828000000.0,-2000000.0,-1278000000.0,922000000.0,,-760000000.0,1463000000.0,10638000000.0,10595000000.0,3000000.0,40000000.0,550000000.0,550000000.0,-119000000.0,-28000000.0,-91000000.0,,,,-2000000.0,-2000000.0,383000000.0,739000000.0,-356000000.0,-1278000000.0,922000000.0,-2098000000.0,-2098000000.0,-138000000.0,403000000.0,630000000.0,-227000000.0,114000000.0,874000000.0,-760000000.0,1588000000.0,1588000000.0,458000000.0,-6000000.0,166000000.0,73000000.0,196000000.0,196000000.0,196000000.0,109000000.0,296000000.0,296000000.0,-31000000.0,329000000.0,2023-06-30
987000000.0,0.0,-905000000.0,842000000.0,,-673000000.0,1347000000.0,9118000000.0,10638000000.0,-3000000.0,-1517000000.0,-1442000000.0,-1442000000.0,-117000000.0,-27000000.0,-90000000.0,,,,0.0,0.0,153000000.0,216000000.0,-63000000.0,-905000000.0,842000000.0,-1735000000.0,-1735000000.0,-164000000.0,532000000.0,796000000.0,-264000000.0,131000000.0,804000000.0,-673000000.0,1660000000.0,1660000000.0,472000000.0,12000000.0,94000000.0,-1000000.0,482000000.0,482000000.0,482000000.0,37000000.0,310000000.0,310000000.0,37000000.0,296000000.0,2023-09-30
-602000000.0,-4000000.0,-1986000000.0,812000000.0,,-585000000.0,2462000000.0,7439000000.0,9118000000.0,3000000.0,-1682000000.0,1408000000.0,1408000000.0,-118000000.0,-27000000.0,-91000000.0,,,,-4000000.0,-4000000.0,-287000000.0,887000000.0,-1174000000.0,-1986000000.0,812000000.0,-3073000000.0,-3073000000.0,-160000000.0,321000000.0,561000000.0,-167000000.0,153000000.0,738000000.0,-585000000.0,-17000000.0,-17000000.0,-1100000000.0,64000000.0,-143000000.0,-446000000.0,-579000000.0,-579000000.0,-579000000.0,35000000.0,324000000.0,324000000.0,-88000000.0,76000000.0,2023-12-31
