free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
270110000.0,-140522000.0,-1289421000.0,1282000000.0,14798000.0,-32187000.0,1213426000.0,1154207000.0,51806000.0,7413000.0,-246146000.0,-246146000.0,-83190000.0,-29811000.0,-29811000.0,-125724000.0,-140522000.0,14798000.0,-7421000.0,0.0,0.0,,-7421000.0,-1289421000.0,1282000000.0,-48738000.0,-48738000.0,,,-16559000.0,384000.0,-16943000.0,-32179000.0,8000.0,-32187000.0,302297000.0,302297000.0,7691000.0,8462000.0,42578000.0,-178712000.0,-127043000.0,-51669000.0,-51669000.0,8219000.0,127144000.0,6160000.0,20231000.0,27142000.0,13797000.0,13797000.0,77752000.0,77752000.0,49773000.0,49773000.0,27979000.0,2854000.0,2613000.0,146670000.0,2022-12-31
96840000.0,0.0,-839917000.0,793495000.0,10576000.0,-35202000.0,1225620000.0,1213426000.0,-2045000.0,14239000.0,-89866000.0,-89866000.0,-21043000.0,-32977000.0,,10576000.0,0.0,10576000.0,-46422000.0,0.0,0.0,,-46422000.0,-839917000.0,793495000.0,-27937000.0,-27937000.0,,,7258000.0,8000000.0,-742000.0,-35195000.0,7000.0,-35202000.0,132042000.0,132042000.0,-208792000.0,-62358000.0,894000.0,-65254000.0,-101814000.0,36560000.0,36560000.0,-18159000.0,-63915000.0,2314000.0,15054000.0,10075000.0,6988000.0,6988000.0,78181000.0,78181000.0,50474000.0,50474000.0,27707000.0,-4957000.0,-5544000.0,233179000.0,2023-03-31
290210000.0,-125047000.0,-542065000.0,257353000.0,12677000.0,-30851000.0,1094150000.0,1225620000.0,11548000.0,-143018000.0,-434330000.0,-422434000.0,-4364000.0,-32884000.0,,-112370000.0,-125047000.0,12677000.0,-284712000.0,3353000.0,0.0,,-288065000.0,-542065000.0,254000000.0,-29749000.0,-29749000.0,,,-420000.0,-420000.0,0.0,-29329000.0,1522000.0,-30851000.0,321061000.0,309165000.0,65701000.0,9476000.0,26746000.0,67821000.0,-56430000.0,124251000.0,124251000.0,2696000.0,-41038000.0,3954000.0,20623000.0,914000.0,-15841000.0,-15841000.0,73169000.0,73169000.0,51985000.0,51985000.0,21184000.0,-270000.0,-32000.0,172811000.0,2023-06-30
180117000.0,-145000.0,-1818629000.0,1540631000.0,9731000.0,-39246000.0,929445000.0,1094150000.0,-28761000.0,-135944000.0,-316068000.0,-327964000.0,-14908000.0,-32748000.0,-32748000.0,9586000.0,-145000.0,9731000.0,-277998000.0,6305000.0,-3353000.0,9658000.0,-284303000.0,-1815276000.0,1530973000.0,-39239000.0,-39239000.0,0.0,0.0,0.0,0.0,0.0,-39239000.0,7000.0,-39246000.0,219363000.0,231259000.0,31568000.0,,21832000.0,72611000.0,6151000.0,66460000.0,57052000.0,-26752000.0,-30586000.0,-14000000.0,18429000.0,10032000.0,-81759000.0,-81759000.0,78150000.0,78150000.0,51674000.0,51674000.0,26476000.0,9947000.0,2639000.0,166996000.0,2023-09-30
401055000.0,-100016000.0,-574014000.0,540401000.0,11355000.0,-17306000.0,1157256000.0,929445000.0,34148000.0,193663000.0,-208701000.0,-208701000.0,-53061000.0,-33366000.0,-33366000.0,-88661000.0,-100016000.0,11355000.0,-33613000.0,-6262000.0,-6262000.0,,-27351000.0,-567752000.0,540401000.0,-15997000.0,-15997000.0,,,1266000.0,1266000.0,0.0,-17263000.0,43000.0,-17306000.0,418361000.0,418361000.0,181382000.0,-1665000.0,28385000.0,1741000.0,37584000.0,-35843000.0,-35843000.0,50216000.0,102705000.0,15688000.0,19310000.0,0.0,-58239000.0,-58239000.0,76288000.0,76288000.0,51119000.0,51119000.0,25169000.0,2478000.0,1870000.0,181454000.0,2023-12-31
