free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
-65000000.0,-141000000.0,0.0,0.0,-232000000.0,72000000.0,120000000.0,1581000000.0,1920000000.0,-339000000.0,-277000000.0,-277000000.0,-5000000.0,1000000.0,-132000000.0,-132000000.0,-141000000.0,-141000000.0,0.0,0.0,0.0,0.0,-229000000.0,-229000000.0,3000000.0,,,-9000000.0,0.0,-9000000.0,-223000000.0,167000000.0,167000000.0,-148000000.0,-116000000.0,-88000000.0,-5000000.0,-7000000.0,68000000.0,,-9000000.0,8000000.0,-47000000.0,-47000000.0,120000000.0,232000000.0,225000000.0,7000000.0,11000000.0,2022-12-31
55000000.0,-34000000.0,0.0,0.0,-71000000.0,57000000.0,6000000.0,797000000.0,1581000000.0,-784000000.0,-841000000.0,-841000000.0,-10000000.0,2000000.0,-799000000.0,-799000000.0,-34000000.0,-34000000.0,0.0,0.0,0.0,0.0,-69000000.0,-69000000.0,2000000.0,,,0.0,,0.0,-71000000.0,126000000.0,126000000.0,-201000000.0,14000000.0,-87000000.0,-9000000.0,-36000000.0,-83000000.0,-83000000.0,-9000000.0,8000000.0,3000000.0,3000000.0,126000000.0,48000000.0,15000000.0,33000000.0,151000000.0,2023-03-31
415000000.0,-51000000.0,0.0,743000000.0,-81000000.0,70000000.0,12000000.0,1095000000.0,797000000.0,298000000.0,551000000.0,551000000.0,0.0,,-139000000.0,-139000000.0,-51000000.0,-51000000.0,743000000.0,743000000.0,0.0,743000000.0,-749000000.0,-749000000.0,-4000000.0,,,-2000000.0,,-2000000.0,-81000000.0,496000000.0,496000000.0,104000000.0,-25000000.0,57000000.0,17000000.0,50000000.0,5000000.0,,0.0,9000000.0,,,126000000.0,30000000.0,17000000.0,13000000.0,230000000.0,2023-06-30
424000000.0,-24000000.0,-118000000.0,0.0,-99000000.0,63000000.0,22000000.0,1173000000.0,1095000000.0,78000000.0,-281000000.0,-281000000.0,-1000000.0,,-138000000.0,-138000000.0,-24000000.0,-24000000.0,-118000000.0,-118000000.0,-118000000.0,0.0,-164000000.0,-164000000.0,-65000000.0,0.0,0.0,-68000000.0,,-68000000.0,-99000000.0,523000000.0,523000000.0,132000000.0,62000000.0,73000000.0,-13000000.0,9000000.0,1000000.0,28000000.0,-31000000.0,9000000.0,,,122000000.0,52000000.0,18000000.0,34000000.0,239000000.0,2023-09-30
-71000000.0,-22000000.0,-860000000.0,249000000.0,-359000000.0,93000000.0,23000000.0,1164000000.0,1173000000.0,-9000000.0,-771000000.0,-771000000.0,2000000.0,,-140000000.0,-140000000.0,-22000000.0,-22000000.0,-611000000.0,-611000000.0,-860000000.0,249000000.0,474000000.0,474000000.0,3000000.0,664000000.0,0.0,3000000.0,,-163000000.0,-196000000.0,288000000.0,288000000.0,19000000.0,-10000000.0,-8000000.0,-8000000.0,-36000000.0,81000000.0,,-33000000.0,10000000.0,,,126000000.0,-53000000.0,18000000.0,13000000.0,219000000.0,2023-12-31
