free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
32332000.0,0.0,-23949000.0,140000000.0,1321000.0,-304326000.0,19563000.0,54899000.0,385345000.0,341763000.0,43582000.0,-5518000.0,-5518000.0,-597000.0,-19293000.0,-19293000.0,1321000.0,0.0,1321000.0,13051000.0,-103000000.0,116051000.0,-23949000.0,140000000.0,-287558000.0,-287558000.0,-27757000.0,649000.0,2200000.0,-1551000.0,-260450000.0,43876000.0,-304326000.0,336658000.0,336658000.0,-16744000.0,-16399000.0,-12138000.0,-47084000.0,-8056000.0,-39028000.0,-39028000.0,58877000.0,102751000.0,25057000.0,0.0,0.0,29726000.0,29726000.0,168300000.0,168300000.0,-18277000.0,1241000.0,-19518000.0,148596000.0,2022-12-31
84820000.0,0.0,-65946000.0,,1086000.0,-260339000.0,21920000.0,1295000.0,398608000.0,385345000.0,13263000.0,-134591000.0,-134591000.0,-46748000.0,-22983000.0,-22983000.0,1086000.0,0.0,1086000.0,-65946000.0,,-65946000.0,-65946000.0,,-197305000.0,-197305000.0,594000.0,3095000.0,3620000.0,-525000.0,-200994000.0,59345000.0,-260339000.0,345159000.0,345159000.0,67428000.0,-6604000.0,-10489000.0,20154000.0,8194000.0,11960000.0,11960000.0,64367000.0,35614000.0,25428000.0,,0.0,-1316000.0,-1316000.0,172149000.0,172149000.0,-22243000.0,-1364000.0,-20879000.0,103713000.0,2023-03-31
119514000.0,0.0,27798000.0,,2136000.0,-257517000.0,23931000.0,15575000.0,928169000.0,398608000.0,529561000.0,371215000.0,371215000.0,-52762000.0,-22957000.0,-22957000.0,2136000.0,0.0,2136000.0,444798000.0,,444798000.0,27798000.0,,-218685000.0,-218685000.0,-1073000.0,495000.0,0.0,495000.0,-218107000.0,39410000.0,-257517000.0,377031000.0,377031000.0,129747000.0,6386000.0,-11698000.0,31326000.0,38214000.0,-6888000.0,-6888000.0,103733000.0,90815000.0,32987000.0,,0.0,-6686000.0,-6686000.0,172886000.0,172886000.0,-14807000.0,-506000.0,-14301000.0,62904000.0,2023-06-30
-184294000.0,0.0,-43206000.0,-142000000.0,978000.0,-335606000.0,38510000.0,21585000.0,456907000.0,928169000.0,-471262000.0,49466000.0,49466000.0,-696000.0,-22610000.0,,978000.0,0.0,978000.0,71794000.0,,-185206000.0,-43206000.0,-142000000.0,-672040000.0,-672040000.0,-451913000.0,0.0,0.0,0.0,-219342000.0,115479000.0,-334821000.0,151312000.0,151312000.0,-166603000.0,-86000.0,-45953000.0,-35376000.0,-19809000.0,-15567000.0,-15567000.0,-85188000.0,-42280000.0,56587000.0,,0.0,17589000.0,17589000.0,195520000.0,195520000.0,-11678000.0,-230000.0,-11448000.0,59897000.0,2023-09-30
70025000.0,0.0,-127865000.0,196000000.0,1008000.0,-218149000.0,33789000.0,1923000.0,469686000.0,456907000.0,12779000.0,-135400000.0,-135400000.0,75056000.0,-22599000.0,,1008000.0,0.0,1008000.0,-188865000.0,,68135000.0,-127865000.0,196000000.0,-139995000.0,-139995000.0,-239000.0,0.0,0.0,0.0,-140541000.0,78393000.0,-218934000.0,288174000.0,288174000.0,50374000.0,-12391000.0,-52410000.0,49828000.0,26705000.0,23123000.0,23123000.0,65347000.0,70951000.0,68834000.0,,2236000.0,1197000.0,1197000.0,194545000.0,194545000.0,-18019000.0,4000.0,-18023000.0,-10993000.0,2023-12-31
