free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,other_cash_adjustment_inside_changein_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_inventory,change_in_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1514000000.0,-2016000000.0,-791000000.0,1499000000.0,16000000.0,-154000000.0,2774000000.0,38000000.0,2916000000.0,-9000000.0,-171000000.0,0.0,-1425000000.0,-1425000000.0,-56000000.0,-77000000.0,-77000000.0,-2000000000.0,-2016000000.0,16000000.0,708000000.0,617000000.0,-383000000.0,1000000000.0,91000000.0,-408000000.0,499000000.0,-414000000.0,-414000000.0,-5000000.0,-255000000.0,578000000.0,-833000000.0,-108000000.0,-108000000.0,-46000000.0,1668000000.0,1668000000.0,419000000.0,415000000.0,-188000000.0,1239000000.0,1239000000.0,-737000000.0,-310000000.0,126000000.0,2000000.0,-115000000.0,-115000000.0,148000000.0,148000000.0,87000000.0,87000000.0,61000000.0,-32000000.0,-32000000.0,1120000000.0,2022-12-31
3143000000.0,-138000000.0,-8829000000.0,7848000000.0,20000000.0,-182000000.0,4678000000.0,3000000.0,2774000000.0,10000000.0,1891000000.0,0.0,-1190000000.0,-1190000000.0,-15000000.0,-76000000.0,,-118000000.0,-138000000.0,20000000.0,-981000000.0,-617000000.0,-7967000000.0,7350000000.0,-364000000.0,-862000000.0,498000000.0,-244000000.0,-244000000.0,-54000000.0,-8000000.0,3000000.0,-11000000.0,-125000000.0,-125000000.0,-57000000.0,3325000000.0,3325000000.0,2119000000.0,-31000000.0,-149000000.0,257000000.0,257000000.0,931000000.0,1111000000.0,231000000.0,59000000.0,-75000000.0,-75000000.0,161000000.0,161000000.0,98000000.0,98000000.0,63000000.0,4000000.0,4000000.0,826000000.0,2023-03-31
-1176000000.0,-696000000.0,-980000000.0,1056000000.0,27000000.0,-124000000.0,2636000000.0,-1000000.0,4679000000.0,2000000.0,-2044000000.0,0.0,-843000000.0,-843000000.0,-176000000.0,-74000000.0,-74000000.0,-669000000.0,-696000000.0,27000000.0,76000000.0,0.0,-65000000.0,65000000.0,76000000.0,-915000000.0,991000000.0,-149000000.0,-149000000.0,-64000000.0,39000000.0,39000000.0,0.0,-78000000.0,-78000000.0,-46000000.0,-1052000000.0,-1052000000.0,-2113000000.0,-300000000.0,-80000000.0,1473000000.0,1473000000.0,-826000000.0,-2380000000.0,131000000.0,28000000.0,-235000000.0,-235000000.0,159000000.0,159000000.0,95000000.0,95000000.0,64000000.0,-19000000.0,-19000000.0,997000000.0,2023-06-30
825000000.0,-809000000.0,-1291000000.0,1935000000.0,27000000.0,-140000000.0,2524000000.0,1000000.0,2636000000.0,-3000000.0,-110000000.0,0.0,-909000000.0,-909000000.0,-49000000.0,-75000000.0,-75000000.0,-782000000.0,-809000000.0,27000000.0,644000000.0,0.0,-1935000000.0,1935000000.0,644000000.0,644000000.0,0.0,-166000000.0,-166000000.0,-37000000.0,11000000.0,11000000.0,0.0,-75000000.0,-75000000.0,-65000000.0,965000000.0,965000000.0,-254000000.0,-123000000.0,-615000000.0,2834000000.0,2834000000.0,-1523000000.0,-827000000.0,392000000.0,0.0,-36000000.0,-36000000.0,157000000.0,157000000.0,92000000.0,92000000.0,65000000.0,3000000.0,3000000.0,703000000.0,2023-09-30
100000000.0,-842000000.0,-3208000000.0,2770000000.0,21000000.0,-154000000.0,1982000000.0,-1000000.0,2524000000.0,7000000.0,-548000000.0,0.0,-622000000.0,-622000000.0,73000000.0,-83000000.0,-83000000.0,-821000000.0,-842000000.0,21000000.0,-438000000.0,218000000.0,-2552000000.0,2770000000.0,-656000000.0,-656000000.0,0.0,-180000000.0,-180000000.0,-17000000.0,-9000000.0,-3000000.0,-6000000.0,-90000000.0,-90000000.0,-64000000.0,254000000.0,254000000.0,-968000000.0,383000000.0,-81000000.0,-144000000.0,-144000000.0,-35000000.0,-1091000000.0,-65000000.0,0.0,-281000000.0,-281000000.0,159000000.0,159000000.0,97000000.0,97000000.0,62000000.0,-1000000.0,-1000000.0,630000000.0,2023-12-31
