free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
20195000.0,0.0,-74441000.0,60889000.0,-4996000.0,3433000.0,14540000.0,172165000.0,185491000.0,8695000.0,-22021000.0,-42267000.0,-42267000.0,-16586000.0,57000.0,-12186000.0,-12186000.0,0.0,0.0,-13552000.0,-13552000.0,-74441000.0,60889000.0,-4945000.0,-4945000.0,51000.0,,,0.0,0.0,-4996000.0,25191000.0,25191000.0,1115000.0,-53865000.0,-21045000.0,-26432000.0,3820000.0,3820000.0,3820000.0,5967000.0,-16175000.0,933000.0,7184000.0,15935000.0,15935000.0,6616000.0,6616000.0,-69442000.0,-1447000.0,-67995000.0,116715000.0,2022-12-31
82634000.0,0.0,-177940000.0,915000000.0,-5298000.0,15358000.0,25567000.0,231388000.0,172165000.0,-796000.0,60416000.0,722758000.0,722758000.0,-2094000.0,34000.0,-12242000.0,-12242000.0,0.0,0.0,737060000.0,737060000.0,-177940000.0,915000000.0,-750274000.0,-750274000.0,37000.0,,,-854319000.0,-854319000.0,-5298000.0,87932000.0,87932000.0,1042000.0,30124000.0,10400000.0,27173000.0,39349000.0,39349000.0,39349000.0,-26428000.0,-20370000.0,7544000.0,7418000.0,5043000.0,5043000.0,16921000.0,16921000.0,-23001000.0,-1626000.0,-21407000.0,42841000.0,2023-03-31
125902000.0,0.0,-163377000.0,3970000.0,-7028000.0,16048000.0,14860000.0,176056000.0,231388000.0,4511000.0,-59843000.0,-186096000.0,-186096000.0,-13183000.0,334000.0,-13840000.0,-13840000.0,0.0,0.0,-159407000.0,-159407000.0,-163377000.0,3970000.0,-6677000.0,-6677000.0,351000.0,0.0,0.0,0.0,0.0,-7028000.0,132930000.0,132930000.0,2188000.0,45385000.0,82742000.0,-7662000.0,-46847000.0,-46847000.0,-46847000.0,22431000.0,-5279000.0,0.0,7038000.0,497000.0,497000.0,19684000.0,19684000.0,-2100000.0,-1758000.0,0.0,60238000.0,2023-06-30
112831000.0,0.0,-615872000.0,590000000.0,-9579000.0,12528000.0,38209000.0,168831000.0,176056000.0,-8317000.0,1092000.0,-112015000.0,-112015000.0,-72499000.0,201000.0,-13845000.0,-13845000.0,0.0,0.0,-25872000.0,-25872000.0,-615872000.0,590000000.0,-9303000.0,-9303000.0,276000.0,0.0,0.0,0.0,0.0,-9579000.0,122410000.0,122410000.0,,64545000.0,49676000.0,-68352000.0,-15536000.0,-15536000.0,-15536000.0,76716000.0,22041000.0,4753000.0,6967000.0,-42679000.0,-42679000.0,17985000.0,17985000.0,5141000.0,,0.0,53658000.0,2023-09-30
5790000.0,,-61539000.0,125000000.0,-3456000.0,9768000.0,43297000.0,198689000.0,168831000.0,5655000.0,24203000.0,18391000.0,18391000.0,-31532000.0,335000.0,-13873000.0,-13873000.0,,,63461000.0,63461000.0,-61539000.0,125000000.0,-3434000.0,-3434000.0,22000.0,,,,,-3456000.0,9246000.0,9246000.0,,-91358000.0,-54148000.0,-20097000.0,33790000.0,33790000.0,33790000.0,-28615000.0,-22288000.0,123000.0,7641000.0,-1624000.0,-1624000.0,19484000.0,19484000.0,,,,74980000.0,2023-12-31
