free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-1120000000.0,-2135000000.0,-338000000.0,0.0,1089000000.0,-771000000.0,6444000000.0,860000000.0,72397000000.0,89110000000.0,-236000000.0,-16477000000.0,6253000000.0,6253000000.0,-1000000.0,-1842000000.0,0.0,0.0,0.0,-1046000000.0,-2135000000.0,1089000000.0,9142000000.0,9480000000.0,-338000000.0,-338000000.0,0.0,-22381000000.0,-22381000000.0,-9697000000.0,26391000000.0,-36088000000.0,-2047000000.0,,-2047000000.0,-771000000.0,-771000000.0,-349000000.0,-349000000.0,-5462000000.0,24757000000.0,161000000.0,161000000.0,689000000.0,689000000.0,365000000.0,365000000.0,324000000.0,0.0,-23000000.0,23000000.0,0.0,3882000000.0,2022-10-31
17161000000.0,-1059000000.0,-226000000.0,1500000000.0,1041000000.0,-698000000.0,11226000000.0,1436000000.0,86277000000.0,72397000000.0,2719000000.0,11161000000.0,3899000000.0,3899000000.0,-7000000.0,-1841000000.0,0.0,,0.0,-18000000.0,-1059000000.0,1041000000.0,5765000000.0,4491000000.0,1274000000.0,-226000000.0,1500000000.0,-10597000000.0,-10597000000.0,-6233000000.0,34282000000.0,-40515000000.0,,,,-698000000.0,-698000000.0,17859000000.0,17859000000.0,13740000000.0,12558000000.0,-239000000.0,-239000000.0,694000000.0,694000000.0,380000000.0,380000000.0,314000000.0,-82000000.0,-29000000.0,-53000000.0,,3214000000.0,2023-01-31
9600000000.0,-1199000000.0,-163000000.0,0.0,1467000000.0,-707000000.0,11796000000.0,972000000.0,99199000000.0,86277000000.0,375000000.0,12547000000.0,-3265000000.0,-3265000000.0,-9000000.0,-1252000000.0,0.0,0.0,0.0,268000000.0,-1199000000.0,1467000000.0,-2272000000.0,-2109000000.0,-163000000.0,-163000000.0,0.0,5505000000.0,5505000000.0,-5403000000.0,42915000000.0,-48318000000.0,0.0,0.0,,-707000000.0,-707000000.0,10307000000.0,10307000000.0,5586000000.0,18981000000.0,-112000000.0,-112000000.0,706000000.0,706000000.0,392000000.0,392000000.0,314000000.0,-122000000.0,-11000000.0,-111000000.0,0.0,3649000000.0,2023-04-30
8479000000.0,-975000000.0,-277000000.0,0.0,971000000.0,-557000000.0,16018000000.0,1470000000.0,80358000000.0,99199000000.0,-1508000000.0,-17333000000.0,-4275000000.0,-4275000000.0,-2000000.0,-1234000000.0,0.0,0.0,0.0,-4000000.0,-975000000.0,971000000.0,-3035000000.0,-2758000000.0,-277000000.0,-277000000.0,0.0,-22094000000.0,-22094000000.0,-17479000000.0,39464000000.0,-56943000000.0,1712000000.0,1712000000.0,,-557000000.0,-557000000.0,9036000000.0,9036000000.0,3755000000.0,-22550000000.0,168000000.0,168000000.0,707000000.0,707000000.0,383000000.0,383000000.0,324000000.0,-82000000.0,37000000.0,-27000000.0,-92000000.0,3872000000.0,2023-07-31
-11891000000.0,-842000000.0,-159000000.0,0.0,760000000.0,-768000000.0,15658000000.0,1086000000.0,61989000000.0,80358000000.0,25000000.0,-18394000000.0,-6192000000.0,-6192000000.0,-3000000.0,-1222000000.0,0.0,0.0,0.0,-82000000.0,-842000000.0,760000000.0,-4885000000.0,-4726000000.0,-159000000.0,-159000000.0,0.0,-1079000000.0,-1079000000.0,-16875000000.0,39805000000.0,-56680000000.0,0.0,0.0,,-768000000.0,-768000000.0,-11123000000.0,-11123000000.0,-16147000000.0,-6312000000.0,-812000000.0,-812000000.0,763000000.0,763000000.0,440000000.0,440000000.0,323000000.0,222000000.0,224000000.0,-2000000.0,0.0,4131000000.0,2023-10-31
-2125000000.0,-1224000000.0,-153000000.0,0.0,2120000000.0,-482000000.0,18920000000.0,855000000.0,74347000000.0,61989000000.0,-160000000.0,12518000000.0,35000000.0,35000000.0,-1000000.0,-1240000000.0,723000000.0,-21000000.0,744000000.0,173000000.0,-1203000000.0,1376000000.0,380000000.0,533000000.0,-153000000.0,-153000000.0,0.0,14126000000.0,14126000000.0,4593000000.0,65480000000.0,-60887000000.0,9000000.0,9000000.0,,-482000000.0,-482000000.0,-1643000000.0,-1643000000.0,-6020000000.0,8246000000.0,-606000000.0,-606000000.0,674000000.0,674000000.0,354000000.0,354000000.0,320000000.0,-86000000.0,-12000000.0,-70000000.0,-4000000.0,3582000000.0,2024-01-31
